;grid;on_wind;hydrogen_storage;Curtailment
776;6.92;0.0;195.67;0.0
777;6.92;0.0;194.7;0.0
778;6.92;0.0;195.11;0.0
779;6.92;0.0;194.57;0.0
780;6.92;0.0;193.69;0.0
781;6.92;0.0;192.5;0.0
782;6.92;0.0;191.53;0.0
783;6.92;0.0;191.91;0.0
784;6.92;0.0;192.25;0.0
785;6.92;0.0;192.31;0.0
786;6.92;0.0;192.79;0.0
787;6.92;0.0;197.09;0.0
788;6.92;0.0;198.69;0.0
789;6.92;0.0;201.7;0.0
790;6.92;5.85;203.14;5.85
791;6.92;9.43;203.14;9.43
792;6.92;13.37;203.14;13.37
793;6.92;16.41;203.14;16.41
794;6.92;15.16;203.14;15.16
795;6.92;17.72;203.14;17.72
796;6.92;23.16;203.14;23.16
797;6.92;25.3;199.81;25.3
798;6.92;27.33;199.81;27.33
799;6.92;28.83;199.81;28.83
800;6.92;28.59;199.81;28.59
801;6.92;27.45;199.81;27.45
802;6.92;25.96;199.81;25.96
803;6.92;25.54;199.81;25.54
804;6.92;25.84;199.81;25.84
805;6.92;26.14;199.81;26.14
806;6.92;25.54;199.81;25.54
807;6.92;24.59;199.81;24.59
808;6.92;24.11;199.81;24.11
809;6.92;23.93;199.81;23.93
810;6.92;23.81;199.81;23.81
811;6.92;23.39;203.14;23.39
812;6.92;21.54;203.14;21.54
813;6.92;18.56;203.14;18.56
814;6.92;12.35;203.14;12.35
815;6.92;3.16;203.14;3.16
816;6.92;0.0;201.23;0.0
817;6.92;0.0;197.4;0.0
818;6.92;0.0;194.93;0.0
819;6.92;0.0;193.48;0.0
820;6.92;0.0;192.83;0.0
821;6.92;0.0;189.4;0.0
822;6.92;0.0;189.65;0.0
823;6.92;0.0;189.93;0.0
824;6.2;0.0;189.37;0.0
825;5.48;0.0;189.37;0.0
826;3.99;0.0;189.37;0.0
827;2.91;0.0;189.37;0.0
828;2.32;0.0;189.37;0.0
829;2.14;0.0;189.37;0.0
830;2.67;0.0;189.37;0.0
831;4.88;0.0;189.37;0.0
832;6.92;0.0;189.96;0.0
833;6.92;0.0;191.22;0.0
834;6.92;0.0;192.25;0.0
835;6.92;13.55;189.72;13.55
836;6.92;16.23;189.72;16.23
837;6.92;17.9;189.72;17.9
838;6.92;18.62;189.72;18.62
839;6.92;19.63;189.72;19.63
840;6.92;0.0;200.6;0.0
841;6.92;0.0;200.7;0.0
842;6.92;0.0;199.91;0.0
843;6.92;0.0;198.5;0.0
844;6.92;0.0;197.4;0.0
845;6.92;0.0;192.75;0.0
846;6.92;0.0;191.22;0.0
847;6.92;0.0;189.96;0.0
848;5.3;0.0;189.37;0.0
849;3.21;0.0;189.37;0.0
850;2.67;0.0;189.37;0.0
851;2.97;0.0;189.37;0.0
852;4.41;0.0;189.37;0.0
853;5.78;0.0;189.37;0.0
854;5.66;0.0;189.37;0.0
855;4.58;0.0;189.37;0.0
856;5.06;0.0;189.37;0.0
857;6.91;0.0;189.37;0.0
858;6.92;0.0;190.12;0.0
859;6.92;0.0;193.48;0.0
860;6.92;0.0;193.39;0.0
861;6.92;0.0;193.55;0.0
862;6.92;0.0;193.74;0.0
863;6.92;0.0;193.05;0.0
864;6.67;0.0;192.7;0.0
865;6.31;0.0;192.7;0.0
866;5.72;0.0;192.7;0.0
867;5.3;0.0;192.7;0.0
868;4.88;0.0;192.7;0.0
869;5.3;0.0;189.37;0.0
870;6.02;0.0;189.37;0.0
871;5.9;0.0;189.37;0.0
872;4.94;0.0;189.37;0.0
873;4.05;0.0;189.37;0.0
874;3.75;0.0;189.37;0.0
875;3.33;0.0;189.37;0.0
876;3.81;0.0;189.37;0.0
877;4.7;0.0;189.37;0.0
878;4.88;0.0;189.37;0.0
879;4.94;0.0;189.37;0.0
880;6.02;0.0;189.37;0.0
881;6.92;0.0;190.09;0.0
882;6.92;0.0;191.91;0.0
883;6.92;0.0;196.71;0.0
884;6.92;0.0;197.18;0.0
885;6.92;0.0;196.34;0.0
886;6.92;0.0;195.3;0.0
887;6.92;0.0;194.93;0.0
888;6.92;0.0;194.68;0.0
889;6.92;0.0;194.27;0.0
890;6.92;0.0;193.95;0.0
891;6.92;0.0;193.52;0.0
892;6.92;0.0;192.95;0.0
893;6.92;0.0;189.46;0.0
894;6.92;0.0;189.56;0.0
895;6.43;0.0;189.37;0.0
896;4.76;0.0;189.37;0.0
897;4.23;0.0;189.37;0.0
898;3.87;0.0;189.37;0.0
899;3.63;0.0;189.37;0.0
900;3.09;0.0;189.37;0.0
901;2.73;0.0;189.37;0.0
902;2.67;0.0;189.37;0.0
903;3.33;0.0;189.37;0.0
904;4.64;0.0;189.37;0.0
905;6.2;0.0;189.37;0.0
906;6.92;0.0;189.87;0.0
907;6.92;0.0;194.02;0.0
908;6.92;0.0;194.64;0.0
909;6.92;0.0;195.15;0.0
910;6.92;0.0;195.33;0.0
911;6.92;0.0;195.15;0.0
912;6.92;0.0;194.83;0.0
913;6.92;0.0;194.55;0.0
914;6.92;0.0;194.33;0.0
915;6.92;0.0;194.17;0.0
916;6.92;0.0;193.92;0.0
917;6.92;0.0;190.4;0.0
918;6.92;0.0;190.56;0.0
919;6.92;0.0;190.56;0.0
920;5.9;0.0;189.37;0.0
921;4.46;0.0;189.37;0.0
922;5.66;0.0;189.37;0.0
923;6.14;0.0;189.37;0.0
924;6.31;0.0;189.37;0.0
925;6.79;0.0;189.37;0.0
926;6.92;0.0;190.34;0.0
927;6.92;0.0;193.51;0.0
928;6.92;0.0;197.14;0.0
929;6.92;0.0;199.12;0.0
930;6.92;0.0;199.37;0.0
931;6.92;0.0;202.01;0.0
932;6.92;0.0;201.35;0.0
933;6.92;0.0;201.07;0.0
934;6.92;0.0;201.23;0.0
935;6.92;0.0;201.45;0.0
936;6.92;0.0;201.35;0.0
937;6.92;0.0;201.13;0.0
938;6.92;0.0;200.85;0.0
939;6.92;0.0;201.07;0.0
940;6.92;0.0;200.92;0.0
941;6.92;0.0;196.96;0.0
942;6.92;0.0;196.52;0.0
943;6.92;0.0;195.23;0.0
944;6.92;0.0;193.1;0.0
945;6.92;0.0;194.35;0.0
946;6.92;0.0;194.54;0.0
947;6.92;0.0;194.76;0.0
948;6.92;0.0;195.17;0.0
949;6.92;0.0;194.54;0.0
950;6.92;0.0;193.95;0.0
951;6.92;0.0;196.33;0.0
952;6.92;0.0;198.74;0.0
953;6.92;0.0;199.49;0.0
954;6.92;0.0;198.9;0.0
955;6.92;0.0;201.48;0.0
956;6.92;0.0;200.29;0.0
957;6.92;0.0;199.63;0.0
958;6.92;0.0;199.63;0.0
959;6.92;0.0;199.44;0.0
960;6.92;0.0;198.44;0.0
961;6.92;0.0;197.53;0.0
962;6.92;0.0;197.06;0.0
963;6.92;0.0;196.46;0.0
964;6.92;0.0;197.09;0.0
965;6.92;0.0;194.16;0.0
966;6.92;0.0;194.48;0.0
967;6.92;0.0;195.64;0.0
968;6.92;0.0;195.36;0.0
969;6.92;0.0;196.8;0.0
970;6.92;0.0;197.9;0.0
971;6.92;0.0;199.71;0.0
972;6.92;1.31;199.81;1.31
973;6.92;0.9;199.81;0.9
974;6.92;0.0;198.55;0.0
975;6.92;0.24;199.81;0.24
976;6.92;4.6;199.81;4.6
977;6.92;6.74;199.81;6.74
978;6.92;8.53;199.81;8.53
979;6.92;11.58;203.14;11.58
980;6.92;13.49;203.14;13.49
981;6.92;13.13;203.14;13.13
982;6.92;8.12;203.14;8.12
983;6.92;5.67;203.14;5.67
984;6.92;5.91;203.14;5.91
985;6.92;5.25;203.14;5.25
986;6.92;6.56;203.14;6.56
987;6.92;4.71;203.14;4.71
988;6.92;1.73;203.14;1.73
989;6.92;3.4;199.81;3.4
990;6.92;3.94;199.81;3.94
991;6.92;8.95;199.81;8.95
992;6.92;8.95;199.81;8.95
993;6.92;8.24;199.81;8.24
994;6.92;7.82;199.81;7.82
995;6.92;7.64;199.81;7.64
996;6.92;5.25;199.81;5.25
997;6.92;3.04;199.81;3.04
998;6.92;1.73;199.81;1.73
999;6.92;0.24;199.81;0.24
1000;6.92;0.0;198.93;0.0
1001;6.92;0.0;198.12;0.0
1002;6.92;0.0;196.77;0.0
1003;6.92;18.2;189.72;18.2
1004;6.92;17.61;189.72;17.61
1005;6.92;16.95;189.72;16.95
1006;6.92;16.11;189.72;16.11
1007;6.92;14.98;189.72;14.98
1008;6.92;0.0;197.06;0.0
1009;6.92;0.0;196.62;0.0
1010;6.92;0.0;195.74;0.0
1011;6.92;0.0;195.02;0.0
1012;6.92;0.0;194.49;0.0
1013;6.92;0.0;190.59;0.0
1014;6.92;0.0;190.06;0.0
1015;6.43;0.0;189.37;0.0
1016;5.06;0.0;189.37;0.0
1017;4.7;0.0;189.37;0.0
1018;4.88;0.0;189.37;0.0
1019;5.42;0.0;189.37;0.0
1020;5.78;0.0;189.37;0.0
1021;5.72;0.0;189.37;0.0
1022;5.06;0.0;189.37;0.0
1023;4.82;0.0;189.37;0.0
1024;4.46;0.0;189.37;0.0
1025;3.57;0.0;189.37;0.0
1026;2.73;0.0;189.37;0.0
1027;2.38;0.0;192.7;0.0
1028;2.61;0.0;192.7;0.0
1029;3.21;0.0;192.7;0.0
1030;3.99;0.0;192.7;0.0
1031;4.64;0.0;192.7;0.0
1032;4.94;0.0;192.7;0.0
1033;5.3;0.0;192.7;0.0
1034;5.66;0.0;192.7;0.0
1035;5.9;0.0;192.7;0.0
1036;6.02;0.0;192.7;0.0
1037;6.26;0.0;189.37;0.0
1038;6.61;0.0;189.37;0.0
1039;6.31;0.0;189.37;0.0
1040;4.35;0.0;189.37;0.0
1041;3.21;0.0;189.37;0.0
1042;2.67;0.0;189.37;0.0
1043;2.2;0.0;189.37;0.0
1044;1.72;0.0;189.37;0.0
1045;1.48;0.0;189.37;0.0
1046;1.42;0.0;189.37;0.0
1047;1.54;0.0;189.37;0.0
1048;2.26;0.0;189.37;0.0
1049;3.81;0.0;189.37;0.0
1050;5.48;0.0;189.37;0.0
1051;6.61;0.0;192.7;0.0
1052;6.92;0.0;192.95;0.0
1053;6.92;0.0;193.45;0.0
1054;6.92;0.0;193.92;0.0
1055;6.92;0.0;194.08;0.0
1056;6.92;0.0;194.17;0.0
1057;6.92;0.0;194.3;0.0
1058;6.92;0.0;194.14;0.0
1059;6.92;0.0;194.14;0.0
1060;6.92;0.0;194.24;0.0
1061;6.92;0.0;190.72;0.0
1062;6.92;0.0;190.53;0.0
1063;6.92;0.0;189.78;0.0
1064;5.84;0.0;189.37;0.0
1065;4.82;0.0;189.37;0.0
1066;3.93;0.0;189.37;0.0
1067;3.27;0.0;189.37;0.0
1068;2.79;0.0;189.37;0.0
1069;2.73;0.0;189.37;0.0
1070;3.15;0.0;189.37;0.0
1071;4.64;0.0;189.37;0.0
1072;6.91;0.0;189.37;0.0
1073;6.92;0.0;191.09;0.0
1074;6.92;0.0;193.26;0.0
1075;6.92;0.0;198.56;0.0
1076;6.92;0.0;199.47;0.0
1077;6.92;0.0;199.16;0.0
1078;6.92;0.0;198.31;0.0
1079;6.92;0.0;196.87;0.0
1080;6.92;0.0;194.96;0.0
1081;6.92;0.0;193.55;0.0
1082;6.92;0.0;192.92;0.0
1083;6.92;0.0;192.76;0.0
1084;6.92;0.0;192.89;0.0
1085;6.92;0.0;189.62;0.0
1086;6.92;0.0;189.65;0.0
1087;6.92;0.0;189.59;0.0
1088;6.67;0.0;189.37;0.0
1089;6.14;0.0;189.37;0.0
1090;6.92;0.0;189.52;0.0
1091;6.92;0.0;189.78;0.0
1092;6.92;0.0;190.09;0.0
1093;6.92;0.0;190.06;0.0
1094;6.92;0.0;189.81;0.0
1095;6.92;0.0;191.0;0.0
1096;6.92;0.0;194.2;0.0
1097;6.92;0.0;197.9;0.0
1098;6.92;0.0;199.71;0.0
1099;6.92;0.0;202.67;0.0
1100;6.92;0.0;202.17;0.0
1101;6.92;0.0;201.42;0.0
1102;6.92;0.0;200.48;0.0
1103;6.92;0.0;199.85;0.0
1104;6.92;0.0;199.66;0.0
1105;6.92;0.0;199.57;0.0
1106;6.92;0.0;199.29;0.0
1107;6.92;0.0;199.07;0.0
1108;6.92;0.0;198.94;0.0
1109;6.92;0.0;195.51;0.0
1110;6.92;0.0;196.08;0.0
1111;6.92;0.0;196.58;0.0
1112;6.92;0.0;194.57;0.0
1113;6.92;0.0;194.98;0.0
1114;6.92;0.0;196.96;0.0
1115;6.92;0.0;197.9;0.0
1116;6.92;0.0;198.52;0.0
1117;6.92;0.0;197.21;0.0
1118;6.92;0.0;196.58;0.0
1119;6.92;0.0;196.7;0.0
1120;6.92;0.0;196.14;0.0
1121;6.92;0.0;196.42;0.0
1122;6.92;0.0;196.61;0.0
1123;6.92;0.0;200.07;0.0
1124;6.92;0.0;201.51;0.0
1125;6.92;2.39;203.14;2.39
1126;6.92;5.79;203.14;5.79
1127;6.92;10.03;203.14;10.03
1128;6.92;10.21;203.14;10.21
1129;6.92;9.91;203.14;9.91
1130;6.92;9.85;203.14;9.85
1131;6.92;10.21;203.14;10.21
1132;6.92;11.04;203.14;11.04
1133;6.92;14.74;199.81;14.74
1134;6.92;18.26;199.81;18.26
1135;6.92;21.01;199.81;21.01
1136;6.92;24.05;199.81;24.05
1137;6.92;25.54;199.81;25.54
1138;6.92;27.09;199.81;27.09
1139;6.92;29.54;199.81;29.54
1140;6.92;30.73;199.81;30.73
1141;6.92;30.68;199.81;30.68
1142;6.92;29.54;199.81;29.54
1143;6.92;28.05;199.81;28.05
1144;6.92;27.51;199.81;27.51
1145;6.92;25.78;199.81;25.78
1146;6.92;23.1;199.81;23.1
1147;6.92;19.4;203.14;19.4
1148;6.92;15.64;203.14;15.64
1149;6.92;10.74;203.14;10.74
1150;6.92;9.07;203.14;9.07
1151;6.92;7.1;203.14;7.1
1152;6.92;5.43;203.14;5.43
1153;6.92;2.86;203.14;2.86
1154;6.92;0.0;202.11;0.0
1155;6.92;0.0;198.0;0.0
1156;6.92;0.0;196.43;0.0
1157;6.92;0.0;193.51;0.0
1158;6.92;0.0;199.06;0.0
1159;6.92;12.35;199.81;12.35
1160;6.92;22.68;199.81;22.68
1161;6.92;25.84;199.81;25.84
1162;6.92;29.18;199.81;29.18
1163;6.92;31.09;199.81;31.09
1164;6.92;31.03;199.81;31.03
1165;6.92;29.6;199.81;29.6
1166;6.92;27.51;199.81;27.51
1167;6.92;24.05;199.81;24.05
1168;6.92;18.92;199.81;18.92
1169;6.92;13.49;199.81;13.49
1170;6.92;7.1;199.81;7.1
1171;6.92;27.27;189.72;27.27
1172;6.92;21.37;189.72;21.37
1173;6.92;21.37;189.72;21.37
1174;6.92;18.8;189.72;18.8
1175;6.92;15.76;189.72;15.76
1176;6.92;0.0;197.18;0.0
1177;6.92;0.0;198.19;0.0
1178;6.92;0.0;198.6;0.0
1179;6.92;0.0;197.09;0.0
1180;6.92;0.0;195.05;0.0
1181;6.92;0.0;189.78;0.0
1182;6.02;0.0;189.37;0.0
1183;5.0;0.0;189.37;0.0
1184;4.76;0.0;189.37;0.0
1185;4.41;0.0;189.37;0.0
1186;4.05;0.0;189.37;0.0
1187;5.0;0.0;189.37;0.0
1188;5.9;0.0;189.37;0.0
1189;6.92;0.0;189.52;0.0
1190;6.08;0.0;189.37;0.0
1191;4.88;0.0;189.37;0.0
1192;6.49;0.0;189.37;0.0
1193;6.92;0.0;190.53;0.0
1194;6.92;0.0;191.78;0.0
1195;6.92;0.0;196.06;0.0
1196;6.92;0.0;196.53;0.0
1197;6.92;0.0;197.28;0.0
1198;6.92;0.0;198.44;0.0
1199;6.92;0.0;200.41;0.0
1200;6.92;0.0;202.2;0.0
1201;6.92;1.25;203.14;1.25
1202;6.92;4.18;203.14;4.18
1203;6.92;6.62;203.14;6.62
1204;6.92;7.94;203.14;7.94
1205;6.92;9.67;199.81;9.67
1206;6.92;11.76;199.81;11.76
1207;6.92;17.19;199.81;17.19
1208;6.92;22.74;199.81;22.74
1209;6.92;21.66;199.81;21.66
1210;6.92;20.83;199.81;20.83
1211;6.92;21.54;199.81;21.54
1212;6.92;21.66;199.81;21.66
1213;6.92;21.96;199.81;21.96
1214;6.92;21.66;199.81;21.66
1215;6.92;21.48;199.81;21.48
1216;6.92;20.41;199.81;20.41
1217;6.92;19.63;199.81;19.63
1218;6.92;18.14;199.81;18.14
1219;6.92;16.65;203.14;16.65
1220;6.92;15.64;203.14;15.64
1221;6.92;14.8;203.14;14.8
1222;6.92;14.02;203.14;14.02
1223;6.92;12.71;203.14;12.71
1224;6.92;12.41;203.14;12.41
1225;6.92;9.91;203.14;9.91
1226;6.92;10.5;203.14;10.5
1227;6.92;10.26;203.14;10.26
1228;6.92;10.26;203.14;10.26
1229;6.92;5.97;199.81;5.97
1230;6.92;3.46;199.81;3.46
1231;6.92;1.85;199.81;1.85
1232;6.92;0.12;199.81;0.12
1233;6.92;0.0;198.49;0.0
1234;6.92;0.0;197.71;0.0
1235;6.92;0.0;197.61;0.0
1236;6.92;0.0;196.99;0.0
1237;6.92;0.0;195.51;0.0
1238;6.92;0.0;193.63;0.0
1239;6.92;0.0;192.57;0.0
1240;6.92;0.0;192.57;0.0
1241;6.92;0.0;192.13;0.0
1242;6.92;0.0;191.22;0.0
1243;6.92;0.0;193.52;0.0
1244;6.31;0.0;192.7;0.0
1245;4.41;0.0;192.7;0.0
1246;3.33;0.0;192.7;0.0
1247;3.21;0.0;192.7;0.0
1248;3.69;0.0;192.7;0.0
1249;4.7;0.0;192.7;0.0
1250;5.78;0.0;192.7;0.0
1251;6.79;0.0;192.7;0.0
1252;6.92;0.0;193.3;0.0
1253;6.92;0.0;190.62;0.0
1254;6.92;0.0;190.94;0.0
1255;6.92;0.0;190.53;0.0
1256;6.92;0.0;190.28;0.0
1257;6.92;0.0;190.9;0.0
1258;6.92;0.0;190.72;0.0
1259;6.92;0.0;190.34;0.0
1260;6.92;0.0;190.21;0.0
1261;6.92;0.0;190.12;0.0
1262;6.92;0.0;189.87;0.0
1263;6.92;0.0;190.37;0.0
1264;6.92;0.0;191.5;0.0
1265;6.92;0.0;192.88;0.0
1266;6.92;0.0;194.07;0.0
1267;6.92;0.0;197.87;0.0
1268;6.92;0.0;197.72;0.0
1269;6.92;0.0;197.4;0.0
1270;6.92;0.0;196.75;0.0
1271;6.92;0.0;195.99;0.0
1272;6.92;0.0;194.96;0.0
1273;6.92;0.0;193.8;0.0
1274;6.92;0.0;192.79;0.0
1275;6.31;0.0;192.7;0.0
1276;6.14;0.0;192.7;0.0
1277;6.14;0.0;189.37;0.0
1278;6.31;0.0;189.37;0.0
1279;5.96;0.0;189.37;0.0
1280;5.6;0.0;189.37;0.0
1281;6.49;0.0;189.37;0.0
1282;6.85;0.0;189.37;0.0
1283;6.92;0.0;189.59;0.0
1284;6.92;0.0;189.81;0.0
1285;6.92;0.0;189.99;0.0
1286;6.92;0.0;189.9;0.0
1287;6.92;0.0;189.93;0.0
1288;6.92;0.0;190.84;0.0
1289;6.92;0.0;191.88;0.0
1290;6.92;0.0;192.66;0.0
1291;6.92;0.0;196.12;0.0
1292;6.92;0.0;195.74;0.0
1293;6.92;0.0;195.33;0.0
1294;6.92;0.0;195.62;0.0
1295;6.92;0.0;196.34;0.0
1296;6.92;0.0;196.9;0.0
1297;4.63;0.0;198.79;0.0
1298;6.92;0.0;198.16;0.0
1299;6.92;0.0;197.59;0.0
1300;6.92;0.0;197.12;0.0
1301;6.92;0.0;194.26;0.0
1302;6.92;0.0;196.14;0.0
1303;6.92;0.0;197.99;0.0
1304;6.92;0.66;199.81;0.66
1305;6.92;9.19;199.81;9.19
1306;6.92;14.56;199.81;14.56
1307;6.92;15.76;199.81;15.76
1308;6.92;11.94;199.81;11.94
1309;6.92;7.52;199.81;7.52
1310;6.92;3.22;199.81;3.22
1311;6.92;4.24;199.81;4.24
1312;6.92;6.21;199.81;6.21
1313;6.92;7.64;199.81;7.64
1314;6.92;5.49;199.81;5.49
1315;6.92;3.58;203.14;3.58
1316;6.92;5.31;203.14;5.31
1317;6.92;7.4;203.14;7.4
1318;6.92;12.41;203.14;12.41
1319;6.92;10.74;203.14;10.74
1320;6.92;8.65;203.14;8.65
1321;6.92;3.58;203.14;3.58
1322;6.92;0.0;201.29;0.0
1323;6.92;0.0;200.48;0.0
1324;4.53;0.0;203.14;0.0
1325;6.92;0.0;199.56;0.0
1326;6.92;0.0;198.77;0.0
1327;6.92;0.0;197.77;0.0
1328;6.92;2.75;199.81;2.75
1329;6.92;6.33;199.81;6.33
1330;6.92;7.88;199.81;7.88
1331;6.92;8.71;199.81;8.71
1332;6.92;8.59;199.81;8.59
1333;6.92;8.36;199.81;8.36
1334;6.92;7.34;199.81;7.34
1335;6.92;3.22;199.81;3.22
1336;6.92;0.12;199.81;0.12
1337;6.92;0.0;198.96;0.0
1338;6.92;0.0;197.9;0.0
1339;6.92;21.19;189.72;21.19
1340;6.92;20.23;189.72;20.23
1341;6.92;17.67;189.72;17.67
1342;6.92;17.01;189.72;17.01
1343;6.92;16.95;189.72;16.95
1344;6.92;0.0;198.41;0.0
1345;6.92;0.0;197.62;0.0
1346;6.92;0.0;197.28;0.0
1347;6.92;0.0;196.62;0.0
1348;6.92;0.0;196.78;0.0
1349;0.0;0.0;196.92;0.0
1350;6.92;0.0;192.72;0.0
1351;6.92;0.0;190.53;0.0
1352;6.92;0.0;194.01;0.0
1353;6.92;0.0;195.83;0.0
1354;6.92;0.0;195.29;0.0
1355;6.92;0.0;194.51;0.0
1356;0.0;0.0;197.64;0.0
1357;6.92;0.0;193.82;0.0
1358;6.92;0.0;193.95;0.0
1359;6.92;0.0;193.26;0.0
1360;6.92;0.0;192.91;0.0
1361;6.92;0.0;192.72;0.0
1362;6.92;0.0;192.38;0.0
1363;6.92;0.0;195.33;0.0
1364;6.92;0.0;194.64;0.0
1365;6.92;0.0;193.77;0.0
1366;6.92;0.0;192.95;0.0
1367;5.96;0.0;192.7;0.0
1368;0.0;0.0;195.24;0.0
1369;4.11;0.0;192.7;0.0
1370;0.0;0.0;194.86;0.0
1371;4.46;0.0;192.7;0.0
1372;0.0;0.0;194.89;0.0
1373;3.57;0.0;189.37;0.0
1374;3.09;0.0;189.37;0.0
1375;2.56;0.0;189.37;0.0
1376;0.0;0.0;191.5;0.0
1377;6.79;0.0;189.37;0.0
1378;6.92;0.0;189.62;0.0
1379;0.0;0.0;193.35;0.0
1380;0.0;0.0;193.6;0.0
1381;6.92;0.0;190.34;0.0
1382;0.0;0.0;194.23;0.0
1383;0.0;0.0;194.32;0.0
1384;0.0;0.0;194.88;0.0
1385;6.92;0.0;191.44;0.0
1386;0.0;0.0;194.98;0.0
1387;0.0;0.0;198.19;0.0
1388;6.92;0.0;194.24;0.0
1389;6.92;0.0;193.42;0.0
1390;0.0;0.0;195.99;0.0
1391;0.0;0.0;195.08;0.0
1392;3.57;0.0;192.7;0.0
1393;3.27;0.0;192.7;0.0
1394;0.0;0.0;194.58;0.0
1395;4.41;0.0;192.7;0.0
1396;5.36;0.0;192.7;0.0
1397;0.0;0.0;192.63;0.0
1398;6.79;0.0;189.37;0.0
1399;0.0;0.0;192.12;0.0
1400;5.84;0.0;189.37;0.0
1401;0.0;0.0;193.38;0.0
1402;0.0;0.0;193.54;0.0
1403;6.92;0.0;189.93;0.0
1404;6.92;0.0;189.84;0.0
1405;6.92;0.0;189.81;0.0
1406;0.0;0.0;193.41;0.0
1407;6.92;0.0;189.78;0.0
1408;6.92;0.0;190.12;0.0
1409;0.0;0.0;193.75;0.0
1410;0.0;0.0;193.54;0.0
1411;6.92;0.0;192.86;0.0
1412;6.55;0.0;192.7;0.0
1413;6.08;0.0;192.7;0.0
1414;0.0;0.0;195.46;0.0
1415;4.23;0.0;192.7;0.0
1416;3.45;0.0;192.7;0.0
1417;0.0;0.0;194.27;0.0
1418;0.0;0.0;194.08;0.0
1419;0.0;0.0;194.02;0.0
1420;2.85;0.0;192.7;0.0
1421;3.27;0.0;189.37;0.0
1422;0.0;0.0;191.22;0.0
1423;2.79;0.0;189.37;0.0
1424;0.0;0.0;190.87;0.0
1425;0.0;0.0;192.12;0.0
1426;0.0;0.0;192.63;0.0
1427;0.0;0.0;193.16;0.0
1428;6.92;0.0;190.15;0.0
1429;6.92;0.0;190.9;0.0
1430;6.92;0.0;191.5;0.0
1431;6.92;0.0;191.97;0.0
1432;6.92;0.0;193.66;0.0
1433;0.0;0.0;198.61;0.0
1434;0.0;0.0;198.99;0.0
1435;0.0;0.0;202.14;0.0
1436;0.0;0.0;201.67;0.0
1437;6.92;0.0;197.44;0.0
1438;0.0;0.0;200.66;0.0
1439;0.0;0.0;200.72;0.0
1440;6.92;0.0;197.22;0.0
1441;6.92;0.0;196.56;0.0
1442;6.92;0.0;195.74;0.0
1443;0.0;0.0;198.15;0.0
1444;6.92;0.0;193.27;0.0
1445;6.92;0.0;189.52;0.0
1446;6.08;0.0;189.37;0.0
1447;5.54;0.0;189.37;0.0
1448;5.3;0.0;189.37;0.0
1449;5.18;0.0;189.37;0.0
1450;0.0;0.0;192.25;0.0
1451;6.02;0.0;189.37;0.0
1452;0.0;0.0;192.75;0.0
1453;0.0;0.0;193.03;0.0
1454;6.92;0.0;189.65;0.0
1455;6.92;0.0;189.65;0.0
1456;6.92;0.0;190.31;0.0
1457;0.0;0.0;194.32;0.0
1458;0.0;0.0;193.97;0.0
1459;0.0;0.0;196.55;0.0
1460;5.3;0.0;192.7;0.0
1461;3.51;0.0;192.7;0.0
1462;0.0;0.0;193.98;0.0
1463;0.0;0.0;193.8;0.0
1464;0.0;0.0;193.73;0.0
1465;0.0;0.0;193.7;0.0
1466;1.9;0.0;192.7;0.0
1467;1.9;0.0;192.7;0.0
1468;0.0;0.0;193.76;0.0
1469;0.0;0.0;190.53;0.0
1470;0.0;0.0;190.56;0.0
1471;0.0;0.0;190.37;0.0
1472;0.0;0.0;190.31;0.0
1473;1.96;0.0;189.37;0.0
1474;0.0;0.0;190.53;0.0
1475;0.0;0.0;190.59;0.0
1476;2.85;0.0;189.37;0.0
1477;4.11;0.0;189.37;0.0
1478;0.0;0.0;192.31;0.0
1479;6.85;0.0;189.37;0.0
1480;0.0;0.0;194.63;0.0
1481;1.79;0.0;196.39;0.0
1482;0.0;0.0;199.37;0.0
1483;1.19;0.0;203.14;0.0
1484;1.49;0.0;203.14;0.0
1485;6.92;0.0;199.63;0.0
1486;6.92;0.0;198.44;0.0
1487;6.92;0.0;196.59;0.0
1488;6.92;0.0;196.02;0.0
1489;6.92;0.0;197.37;0.0
1490;6.92;0.0;199.13;0.0
1491;6.92;0.0;200.41;0.0
1492;6.92;0.0;200.63;0.0
1493;6.92;0.0;196.7;0.0
1494;6.92;0.0;198.12;0.0
1495;6.92;0.0;198.27;0.0
1496;6.74;0.0;199.81;0.0
1497;6.92;4.71;199.81;4.71
1498;6.92;7.28;199.81;7.28
1499;6.92;8.24;199.81;8.24
1500;6.92;9.25;199.81;9.25
1501;6.92;9.25;199.81;9.25
1502;6.92;8.0;199.81;8.0
1503;6.92;5.07;199.81;5.07
1504;6.92;2.69;199.81;2.69
1505;6.92;0.84;199.81;0.84
1506;5.31;0.0;199.81;0.0
1507;6.92;22.68;189.72;22.68
1508;6.92;23.33;189.72;23.33
1509;6.92;22.62;189.72;22.62
1510;6.92;20.65;189.72;20.65
1511;6.92;19.52;189.72;19.52
1512;6.92;0.0;199.6;0.0
1513;6.92;0.0;200.04;0.0
1514;6.92;0.0;199.76;0.0
1515;6.92;0.0;199.44;0.0
1516;6.92;0.0;199.0;0.0
1517;6.92;0.0;196.58;0.0
1518;6.92;0.0;197.14;0.0
1519;6.92;0.0;195.51;0.0
1520;6.92;0.0;195.23;0.0
1521;6.92;0.0;195.32;0.0
1522;0.0;0.0;199.71;0.0
