snapshot;on_wind;grid;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
7425;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7426;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7427;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7428;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7429;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7430;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7431;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7432;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7433;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7434;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7435;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7436;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7437;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7438;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7439;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7440;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7441;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7442;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7443;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7444;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7445;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7446;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7447;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7448;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7449;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7450;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7451;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7452;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7453;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7454;23.99;-0.0;-2.61;21.73;12.6;-12.6;-12.6;2.26;0.0;10.0
7455;25.24;-0.0;-3.26;22.87;13.26;-13.26;-13.26;2.38;0.0;10.0
7456;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7457;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7458;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7459;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7460;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7461;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7462;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7463;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7464;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7465;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7466;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7467;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7468;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7469;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7470;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7471;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7472;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7473;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7474;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7475;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7476;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7477;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7478;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7479;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7480;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7481;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7482;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7483;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7484;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7485;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7486;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7487;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7488;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7489;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7490;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7491;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7492;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7493;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7494;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7495;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7496;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7497;25.24;-0.0;-3.26;22.87;13.26;-13.26;-13.26;2.38;0.0;10.0
7498;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7499;23.93;-0.0;-2.57;21.68;12.57;-12.57;-12.57;2.25;0.0;10.0
7500;20.89;-0.0;-0.97;18.92;10.97;-10.97;-10.97;1.97;0.0;10.0
7501;20.35;-0.0;-0.69;18.43;10.69;-10.69;-10.69;1.92;0.0;10.0
7502;21.01;-0.0;-1.04;19.03;11.04;-11.04;-11.04;1.98;0.0;10.0
7503;20.65;-0.0;-0.85;18.7;10.85;-10.85;-10.85;1.94;0.0;10.0
7504;18.56;-0.0;0.25;16.81;9.75;-9.75;-9.75;1.75;0.0;10.0
7505;19.57;-0.0;-0.29;17.73;10.28;-10.28;-10.28;1.84;0.0;10.0
7506;23.81;-0.0;-2.51;21.57;12.51;-12.51;-12.51;2.24;0.0;10.0
7507;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7508;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7509;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7510;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7511;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7512;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7513;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7514;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7515;25.18;-0.0;-6.57;22.81;13.23;-13.23;-13.23;2.37;0.0;6.67
7516;23.93;-0.0;-5.91;21.68;12.57;-12.57;-12.57;2.25;0.0;6.67
7517;22.62;-0.0;-1.88;20.49;11.88;-11.88;-11.88;2.13;0.0;10.0
7518;22.74;-0.0;-1.95;20.6;11.95;-11.95;-11.95;2.14;0.0;10.0
7519;23.45;-0.0;-2.32;21.24;12.32;-12.32;-12.32;2.21;0.0;10.0
7520;22.32;-0.0;-1.73;20.22;11.73;-11.73;-11.73;2.1;0.0;10.0
7521;20.47;-0.0;-0.76;18.54;10.75;-10.75;-10.75;1.93;0.0;10.0
7522;19.63;-0.0;-0.32;17.79;10.32;-10.32;-10.32;1.85;0.0;10.0
7523;23.1;-0.0;-2.13;20.92;12.13;-12.13;-12.13;2.18;0.0;10.0
7524;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7525;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7526;23.57;-0.0;-2.39;21.35;12.38;-12.38;-12.38;2.22;0.0;10.0
7527;21.01;-0.0;-1.04;19.03;11.04;-11.04;-11.04;1.98;0.0;10.0
7528;20.11;-0.0;-0.57;18.22;10.57;-10.57;-10.57;1.89;0.0;10.0
7529;19.28;-0.0;-0.13;17.46;10.13;-10.13;-10.13;1.82;0.0;10.0
7530;20.11;-0.0;-0.57;18.22;10.57;-10.57;-10.57;1.89;0.0;10.0
7531;18.56;-0.0;-3.09;16.81;9.75;-9.75;-9.75;1.75;0.0;6.67
7532;17.9;-0.0;-2.74;16.22;9.41;-9.41;-9.41;1.69;0.0;6.67
7533;17.55;-0.0;-2.55;15.89;9.22;-9.22;-9.22;1.65;0.0;6.67
7534;13.79;-0.0;-0.58;12.49;7.24;-7.24;-7.24;1.3;0.0;6.67
7535;10.8;-0.0;0.99;9.78;5.68;-5.68;-5.68;1.02;0.0;6.67
7536;8.83;-0.0;2.03;8.0;4.64;-4.64;-4.64;0.83;0.0;6.67
7537;7.76;-0.0;2.59;7.03;4.08;-4.08;-4.08;0.73;0.0;6.67
7538;8.0;-0.0;2.46;7.24;4.2;-4.2;-4.2;0.75;0.0;6.67
7539;8.77;-0.0;2.06;7.95;4.61;-4.61;-4.61;0.83;0.0;6.67
7540;10.62;-0.0;1.09;9.62;5.58;-5.58;-5.58;1.0;0.0;6.67
7541;13.13;-0.0;3.1;11.89;6.9;-6.9;-6.9;1.24;0.0;10.0
7542;15.76;-0.0;1.72;14.27;8.28;-8.28;-8.28;1.48;0.0;10.0
7543;17.07;-0.0;1.03;15.46;8.97;-8.97;-8.97;1.61;0.0;10.0
7544;16.35;-0.0;1.41;14.81;8.59;-8.59;-8.59;1.54;0.0;10.0
7545;19.1;-0.0;-0.03;17.3;10.03;-10.03;-10.03;1.8;0.0;10.0
7546;20.35;-0.0;-0.69;18.43;10.69;-10.69;-10.69;1.92;0.0;10.0
7547;21.31;-0.0;-1.19;19.3;11.19;-11.19;-11.19;2.01;0.0;10.0
7548;21.37;-0.0;-1.23;19.35;11.22;-11.22;-11.22;2.01;0.0;10.0
7549;19.57;-0.0;-0.29;17.73;10.28;-10.28;-10.28;1.84;0.0;10.0
7550;16.11;-0.0;1.53;14.6;8.47;-8.47;-8.47;1.52;0.0;10.0
7551;16.29;-0.0;1.44;14.76;8.56;-8.56;-8.56;1.53;0.0;10.0
7552;17.55;-0.0;0.78;15.89;9.22;-9.22;-9.22;1.65;0.0;10.0
7553;17.55;-0.0;0.78;15.89;9.22;-9.22;-9.22;1.65;0.0;10.0
7554;18.86;-0.0;0.09;17.08;9.91;-9.91;-9.91;1.78;0.0;10.0
7555;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7556;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7557;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7558;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7559;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7560;10.98;-0.0;0.9;9.95;5.77;-5.77;-5.77;1.03;0.0;6.67
7561;11.46;-0.0;0.65;10.38;6.02;-6.02;-6.02;1.08;0.0;6.67
7562;11.88;-0.0;0.43;10.76;6.24;-6.24;-6.24;1.12;0.0;6.67
7563;11.46;-0.0;0.65;10.38;6.02;-6.02;-6.02;1.08;0.0;6.67
7564;10.8;-0.0;0.99;9.78;5.68;-5.68;-5.68;1.02;0.0;6.67
7565;10.5;-0.0;4.48;9.51;5.52;-5.52;-5.52;0.99;0.0;10.0
7566;10.5;-0.0;4.48;9.51;5.52;-5.52;-5.52;0.99;0.0;10.0
7567;10.26;-0.0;4.61;9.3;5.39;-5.39;-5.39;0.97;0.0;10.0
7568;9.79;-0.0;4.86;8.87;5.14;-5.14;-5.14;0.92;0.0;10.0
7569;10.15;-0.0;4.67;9.19;5.33;-5.33;-5.33;0.96;0.0;10.0
7570;11.1;-0.0;4.17;10.05;5.83;-5.83;-5.83;1.05;0.0;10.0
7571;12.29;-0.0;3.54;11.14;6.46;-6.46;-6.46;1.16;0.0;10.0
7572;12.29;-0.0;3.54;11.14;6.46;-6.46;-6.46;1.16;0.0;10.0
7573;11.1;-0.0;4.17;10.05;5.83;-5.83;-5.83;1.05;0.0;10.0
7574;10.38;-0.0;4.54;9.41;5.46;-5.46;-5.46;0.98;0.0;10.0
7575;12.41;-0.0;3.48;11.24;6.52;-6.52;-6.52;1.17;0.0;10.0
7576;13.91;-0.0;2.69;12.6;7.31;-7.31;-7.31;1.31;0.0;10.0
7577;14.74;-0.0;2.25;13.35;7.74;-7.74;-7.74;1.39;0.0;10.0
7578;14.98;-0.0;2.13;13.57;7.87;-7.87;-7.87;1.41;0.0;10.0
7579;14.26;-0.0;-0.83;12.92;7.49;-7.49;-7.49;1.34;0.0;6.67
7580;13.96;-0.0;-0.67;12.65;7.34;-7.34;-7.34;1.32;0.0;6.67
7581;14.92;-0.0;-1.17;13.51;7.84;-7.84;-7.84;1.41;0.0;6.67
7582;16.11;-0.0;-1.8;14.6;8.47;-8.47;-8.47;1.52;0.0;6.67
7583;17.25;-0.0;-2.4;15.62;9.06;-9.06;-9.06;1.62;0.0;6.67
7584;16.23;-0.0;-1.86;14.7;8.53;-8.53;-8.53;1.53;0.0;6.67
7585;15.58;-0.0;-1.52;14.11;8.18;-8.18;-8.18;1.47;0.0;6.67
7586;14.2;-0.0;-0.8;12.87;7.46;-7.46;-7.46;1.34;0.0;6.67
7587;12.95;-0.0;-0.14;11.73;6.8;-6.8;-6.8;1.22;0.0;6.67
7588;11.46;-0.0;0.65;10.38;6.02;-6.02;-6.02;1.08;0.0;6.67
7589;11.58;-0.0;3.92;10.49;6.08;-6.08;-6.08;1.09;0.0;10.0
7590;11.4;-0.0;4.01;10.33;5.99;-5.99;-5.99;1.07;0.0;10.0
7591;11.34;-0.0;4.04;10.27;5.96;-5.96;-5.96;1.07;0.0;10.0
7592;11.16;-0.0;4.14;10.11;5.86;-5.86;-5.86;1.05;0.0;10.0
7593;12.06;-0.0;3.67;10.92;6.33;-6.33;-6.33;1.14;0.0;10.0
7594;16.89;-0.0;1.13;15.3;8.87;-8.87;-8.87;1.59;0.0;10.0
7595;18.26;-0.0;0.4;16.54;9.59;-9.59;-9.59;1.72;0.0;10.0
7596;22.86;-0.0;-2.01;20.7;12.01;-12.01;-12.01;2.15;0.0;10.0
7597;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7598;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7599;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7600;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7601;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7602;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7603;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7604;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7605;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7606;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7607;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7608;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7609;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7610;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7611;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7612;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7613;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7614;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7615;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7616;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7617;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7618;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7619;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7620;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7621;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7622;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7623;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7624;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7625;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7626;24.05;-0.0;-2.64;21.79;12.64;-12.64;-12.64;2.27;0.0;10.0
7627;22.68;-0.0;-5.25;20.54;11.91;-11.91;-11.91;2.14;0.0;6.67
7628;23.33;-0.0;-5.59;21.14;12.26;-12.26;-12.26;2.2;0.0;6.67
7629;25.07;-0.0;-6.5;22.7;13.17;-13.17;-13.17;2.36;0.0;6.67
7630;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7631;24.11;-0.0;-6.0;21.84;12.67;-12.67;-12.67;2.27;0.0;6.67
7632;22.62;-0.0;-5.22;20.49;11.88;-11.88;-11.88;2.13;0.0;6.67
7633;20.05;-0.0;-3.87;18.16;10.53;-10.53;-10.53;1.89;0.0;6.67
7634;18.02;-0.0;-2.8;16.33;9.47;-9.47;-9.47;1.7;0.0;6.67
7635;14.62;-0.0;-1.02;13.24;7.68;-7.68;-7.68;1.38;0.0;6.67
7636;11.16;-0.0;0.8;10.11;5.86;-5.86;-5.86;1.05;0.0;6.67
7637;9.67;-0.0;4.92;8.76;5.08;-5.08;-5.08;0.91;0.0;10.0
7638;9.61;-0.0;4.95;8.7;5.05;-5.05;-5.05;0.91;0.0;10.0
7639;9.19;-0.0;5.17;8.32;4.83;-4.83;-4.83;0.87;0.0;10.0
7640;7.52;-0.0;6.05;6.81;3.95;-3.95;-3.95;0.71;0.0;10.0
7641;6.8;-0.0;6.42;6.16;3.57;-3.57;-3.57;0.64;0.0;10.0
7642;9.61;-0.0;4.95;8.7;5.05;-5.05;-5.05;0.91;0.0;10.0
7643;14.62;-0.0;2.32;13.24;7.68;-7.68;-7.68;1.38;0.0;10.0
7644;17.49;-0.0;0.81;15.84;9.19;-9.19;-9.19;1.65;0.0;10.0
7645;20.47;-0.0;-0.76;18.54;10.75;-10.75;-10.75;1.93;0.0;10.0
7646;24.17;-0.0;-2.7;21.89;12.7;-12.7;-12.7;2.28;0.0;10.0
7647;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7648;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7649;24.47;-0.0;-2.86;22.16;12.86;-12.86;-12.86;2.3;0.0;10.0
7650;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7651;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7652;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7653;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7654;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7655;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7656;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7657;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7658;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7659;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7660;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
7661;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
7662;20.41;-0.0;-0.72;18.49;10.72;-10.72;-10.72;1.92;0.0;10.0
7663;14.8;-0.0;2.22;13.41;7.78;-7.78;-7.78;1.39;0.0;10.0
7664;9.37;-0.0;5.08;8.49;4.92;-4.92;-4.92;0.88;0.0;10.0
7665;5.91;-0.0;6.89;5.35;3.1;-3.1;-3.1;0.56;0.0;10.0
7666;5.55;0.13;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7667;3.88;1.8;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7668;2.86;2.81;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7669;2.21;3.47;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7670;2.45;3.23;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7671;3.4;2.27;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7672;4.65;1.02;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7673;6.15;-0.0;6.77;5.57;3.23;-3.23;-3.23;0.58;0.0;10.0
7674;7.34;-0.0;6.14;6.65;3.86;-3.86;-3.86;0.69;0.0;10.0
7675;7.4;-0.0;2.78;6.7;3.89;-3.89;-3.89;0.7;0.0;6.67
7676;7.04;-0.0;2.97;6.38;3.7;-3.7;-3.7;0.66;0.0;6.67
7677;7.28;-0.0;2.84;6.6;3.83;-3.83;-3.83;0.69;0.0;6.67
7678;7.52;-0.0;2.72;6.81;3.95;-3.95;-3.95;0.71;0.0;6.67
7679;7.4;-0.0;2.78;6.7;3.89;-3.89;-3.89;0.7;0.0;6.67
7680;7.64;-0.0;2.65;6.92;4.01;-4.01;-4.01;0.72;0.0;6.67
7681;8.47;-0.0;2.21;7.68;4.45;-4.45;-4.45;0.8;0.0;6.67
7682;9.43;-0.0;1.71;8.54;4.95;-4.95;-4.95;0.89;0.0;6.67
7683;9.13;-0.0;1.87;8.27;4.8;-4.8;-4.8;0.86;0.0;6.67
7684;9.07;-0.0;1.9;8.22;4.77;-4.77;-4.77;0.85;0.0;6.67
7685;9.37;-0.0;5.08;8.49;4.92;-4.92;-4.92;0.88;0.0;10.0
7686;10.21;-0.0;4.64;9.24;5.36;-5.36;-5.36;0.96;0.0;10.0
7687;10.98;-0.0;4.23;9.95;5.77;-5.77;-5.77;1.03;0.0;10.0
7688;9.67;-0.0;4.92;8.76;5.08;-5.08;-5.08;0.91;0.0;10.0
7689;9.01;-0.0;5.26;8.16;4.73;-4.73;-4.73;0.85;0.0;10.0
7690;9.43;-0.0;5.05;8.54;4.95;-4.95;-4.95;0.89;0.0;10.0
7691;11.1;-0.0;4.17;10.05;5.83;-5.83;-5.83;1.05;0.0;10.0
7692;12.06;-0.0;3.67;10.92;6.33;-6.33;-6.33;1.14;0.0;10.0
7693;10.56;-0.0;4.45;9.57;5.55;-5.55;-5.55;0.99;0.0;10.0
7694;8.71;-0.0;5.42;7.89;4.58;-4.58;-4.58;0.82;0.0;10.0
7695;10.09;-0.0;4.7;9.14;5.3;-5.3;-5.3;0.95;0.0;10.0
7696;10.68;-0.0;4.39;9.68;5.61;-5.61;-5.61;1.01;0.0;10.0
7697;8.77;-0.0;5.39;7.95;4.61;-4.61;-4.61;0.83;0.0;10.0
7698;5.67;0.01;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7699;4.42;1.26;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
7700;5.31;0.36;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
7701;6.33;-0.0;3.34;5.73;3.32;-3.32;-3.32;0.6;0.0;6.67
7702;6.03;-0.0;3.5;5.46;3.17;-3.17;-3.17;0.57;0.0;6.67
7703;5.07;0.6;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
7704;3.82;1.86;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
7705;2.75;2.93;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
7706;2.69;2.99;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
7707;2.86;2.81;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
7708;3.16;2.51;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
7709;3.82;1.86;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7710;4.83;0.84;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
7711;6.15;-0.0;6.77;5.57;3.23;-3.23;-3.23;0.58;0.0;10.0
7712;6.92;-0.0;6.36;6.27;3.64;-3.64;-3.64;0.65;0.0;10.0
7713;8.59;-0.0;5.48;7.78;4.51;-4.51;-4.51;0.81;0.0;10.0
7714;9.79;-0.0;4.86;8.87;5.14;-5.14;-5.14;0.92;0.0;10.0
7715;11.94;-0.0;3.73;10.81;6.27;-6.27;-6.27;1.12;0.0;10.0
7716;12.71;-0.0;3.32;11.51;6.68;-6.68;-6.68;1.2;0.0;10.0
7717;13.19;-0.0;3.07;11.95;6.93;-6.93;-6.93;1.24;0.0;10.0
7718;16.11;-0.0;1.53;14.6;8.47;-8.47;-8.47;1.52;0.0;10.0
7719;21.31;-0.0;-1.19;19.3;11.19;-11.19;-11.19;2.01;0.0;10.0
7720;23.04;-0.0;-2.1;20.87;12.1;-12.1;-12.1;2.17;0.0;10.0
7721;25.18;-0.0;-3.23;22.81;13.23;-13.23;-13.23;2.37;0.0;10.0
7722;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
