;on_wind;battery storage;hydrogen_storage;Curtailment
776;0.0;34.26;515.97;0.0
777;0.0;31.72;515.97;0.0
778;0.0;32.79;515.97;0.0
779;0.0;31.39;515.97;0.0
780;0.0;29.1;515.97;0.0
781;0.0;25.98;515.97;0.0
782;0.0;23.44;515.97;0.0
783;0.0;24.42;515.97;0.0
784;0.0;25.33;515.97;0.0
785;0.0;25.49;515.97;0.0
786;0.0;26.72;515.97;0.0
787;0.0;29.26;519.31;0.0
788;0.0;33.44;519.31;0.0
789;7.46;33.85;519.31;7.46
790;19.27;33.85;519.31;19.27
791;24.19;33.85;519.31;24.19
792;29.6;33.85;519.31;29.6
793;33.78;33.85;519.31;33.78
794;32.06;33.85;519.31;32.06
795;35.58;33.85;519.31;35.58
796;43.04;33.85;519.31;43.04
797;45.99;33.85;515.97;45.99
798;48.78;33.85;515.97;48.78
799;50.83;33.85;515.97;50.83
800;50.5;33.85;515.97;50.5
801;48.94;33.85;515.97;48.94
802;46.89;33.85;515.97;46.89
803;46.32;33.85;515.97;46.32
804;46.73;33.85;515.97;46.73
805;47.14;33.85;515.97;47.14
806;46.32;33.85;515.97;46.32
807;45.01;33.85;515.97;45.01
808;44.35;33.85;515.97;44.35
809;44.11;33.85;515.97;44.11
810;43.94;33.85;515.97;43.94
811;9.52;67.7;519.31;9.52
812;23.13;51.55;519.31;23.13
813;2.88;67.7;519.31;2.88
814;0.0;62.05;519.31;0.0
815;0.0;49.43;519.31;0.0
816;0.0;40.08;519.31;0.0
817;0.0;33.85;517.32;0.0
818;0.0;33.85;513.92;0.0
819;0.0;33.85;511.94;0.0
820;0.0;33.85;511.04;0.0
821;0.0;33.85;507.57;0.0
822;0.0;33.85;507.92;0.0
823;0.0;24.08;513.44;0.0
824;0.0;21.62;513.44;0.0
825;0.0;20.64;513.44;0.0
826;0.0;13.77;515.97;0.0
827;0.0;17.12;513.44;0.0
828;0.0;16.3;513.44;0.0
829;0.0;29.78;506.22;0.0
830;0.0;16.79;513.44;0.0
831;0.0;29.24;508.49;0.0
832;0.0;33.85;508.35;0.0
833;0.0;27.45;513.44;0.0
834;0.0;25.33;515.97;0.0
835;0.0;52.46;506.77;0.0
836;0.0;56.15;506.77;0.0
837;0.0;58.45;506.77;0.0
838;0.0;59.43;506.77;0.0
839;0.0;60.83;506.77;0.0
840;0.0;38.44;519.31;0.0
841;0.0;38.69;519.31;0.0
842;0.0;36.64;519.31;0.0
843;0.0;33.85;518.83;0.0
844;0.0;33.85;517.32;0.0
845;0.0;33.85;512.18;0.0
846;0.0;33.85;510.07;0.0
847;0.0;33.85;508.35;0.0
848;0.0;33.85;506.37;0.0
849;0.0;31.26;506.22;0.0
850;0.0;30.52;506.22;0.0
851;0.0;30.93;506.22;0.0
852;0.0;32.9;506.22;0.0
853;0.0;33.85;506.71;0.0
854;0.0;33.85;506.63;0.0
855;0.0;33.14;506.22;0.0
856;0.0;33.8;506.22;0.0
857;0.0;33.85;507.53;0.0
858;0.0;33.85;508.56;0.0
859;0.0;33.85;511.94;0.0
860;0.0;33.85;511.81;0.0
861;0.0;33.85;512.03;0.0
862;0.0;33.85;512.29;0.0
863;0.0;33.85;511.34;0.0
864;0.0;33.85;510.69;0.0
865;0.0;33.85;510.43;0.0
866;0.0;33.85;510.0;0.0
867;0.0;33.85;509.7;0.0
868;0.0;33.55;509.56;0.0
869;0.0;20.4;513.44;0.0
870;0.0;33.85;506.88;0.0
871;0.0;33.85;506.8;0.0
872;0.0;25.33;510.59;0.0
873;0.0;32.4;506.22;0.0
874;0.0;18.26;513.44;0.0
875;0.0;31.42;506.22;0.0
876;0.0;32.08;506.22;0.0
877;0.0;33.31;506.22;0.0
878;0.0;33.55;506.22;0.0
879;0.0;33.63;506.22;0.0
880;0.0;33.85;506.88;0.0
881;0.0;33.85;508.52;0.0
882;0.0;33.85;511.02;0.0
883;0.0;33.85;516.38;0.0
884;0.0;33.85;517.02;0.0
885;0.0;33.85;515.86;0.0
886;0.0;33.85;514.44;0.0
887;0.0;33.85;513.92;0.0
888;0.0;33.85;513.58;0.0
889;0.0;33.85;513.02;0.0
890;0.0;33.85;512.59;0.0
891;0.0;33.85;511.98;0.0
892;0.0;33.85;511.21;0.0
893;0.0;33.85;507.66;0.0
894;0.0;33.85;507.79;0.0
895;0.0;33.85;507.19;0.0
896;0.0;33.39;506.22;0.0
897;0.0;32.65;506.22;0.0
898;0.0;32.16;506.22;0.0
899;0.0;31.83;506.22;0.0
900;0.0;31.09;506.22;0.0
901;0.0;30.6;506.22;0.0
902;0.0;30.52;506.22;0.0
903;0.0;17.69;513.44;0.0
904;0.0;33.22;506.22;0.0
905;0.0;33.85;507.01;0.0
906;0.0;33.85;508.22;0.0
907;0.0;33.85;512.67;0.0
908;0.0;33.85;513.53;0.0
909;0.0;33.85;514.22;0.0
910;0.0;33.85;514.48;0.0
911;0.0;33.85;514.22;0.0
912;0.0;33.85;513.79;0.0
913;0.0;33.85;513.41;0.0
914;0.0;33.22;513.44;0.0
915;0.0;32.81;513.44;0.0
916;0.0;33.85;512.54;0.0
917;0.0;25.31;513.44;0.0
918;0.0;33.85;509.17;0.0
919;0.0;33.85;509.17;0.0
920;0.0;33.85;506.8;0.0
921;0.0;19.25;513.44;0.0
922;0.0;33.85;506.63;0.0
923;0.0;33.85;506.97;0.0
924;0.0;21.79;513.44;0.0
925;0.0;22.44;513.44;0.0
926;0.0;33.85;508.87;0.0
927;0.0;33.43;513.44;0.0
928;4.26;33.85;515.97;4.26
929;9.43;33.85;515.97;9.43
930;10.08;33.85;515.97;10.08
931;8.28;33.85;519.31;8.28
932;6.56;33.85;519.31;6.56
933;5.82;33.85;519.31;5.82
934;6.23;33.85;519.31;6.23
935;6.8;33.85;519.31;6.8
936;6.56;33.85;519.31;6.56
937;5.98;33.85;519.31;5.98
938;0.74;38.36;519.31;0.74
939;0.0;39.67;519.31;0.0
940;0.0;39.26;519.31;0.0
941;0.0;37.62;515.97;0.0
942;0.0;36.48;515.97;0.0
943;0.0;33.11;515.97;0.0
944;0.0;27.54;515.97;0.0
945;0.0;30.82;515.97;0.0
946;0.0;31.31;515.97;0.0
947;0.0;31.88;515.97;0.0
948;0.0;32.95;515.97;0.0
949;0.0;31.31;515.97;0.0
950;0.0;29.75;515.97;0.0
951;2.13;33.85;515.97;2.13
952;8.44;33.85;515.97;8.44
953;0.41;43.85;515.97;0.41
954;8.85;33.85;515.97;8.85
955;0.0;40.74;519.31;0.0
956;0.0;37.62;519.31;0.0
957;0.0;35.9;519.31;0.0
958;0.0;35.9;519.31;0.0
959;0.0;35.41;519.31;0.0
960;0.0;32.79;519.31;0.0
961;0.0;30.41;519.31;0.0
962;0.0;29.18;519.31;0.0
963;0.0;27.62;519.31;0.0
964;0.0;29.26;519.31;0.0
965;0.0;30.33;515.97;0.0
966;0.0;31.15;515.97;0.0
967;0.0;34.18;515.97;0.0
968;0.0;33.44;515.97;0.0
969;3.36;33.85;515.97;3.36
970;6.23;33.85;515.97;6.23
971;10.99;33.85;515.97;10.99
972;13.04;33.85;515.97;13.04
973;12.46;33.85;515.97;12.46
974;7.95;33.85;515.97;7.95
975;11.56;33.85;515.97;11.56
976;17.54;33.85;515.97;17.54
977;20.5;33.85;515.97;20.5
978;22.96;33.85;515.97;22.96
979;27.14;33.85;519.31;27.14
980;29.76;33.85;519.31;29.76
981;29.27;33.85;519.31;29.27
982;22.38;33.85;519.31;22.38
983;19.02;33.85;519.31;19.02
984;19.35;33.85;519.31;19.35
985;18.45;33.85;519.31;18.45
986;20.25;33.85;519.31;20.25
987;17.71;33.85;519.31;17.71
988;13.61;33.85;519.31;13.61
989;15.9;33.85;515.97;15.9
990;16.64;33.85;515.97;16.64
991;23.53;33.85;515.97;23.53
992;23.53;33.85;515.97;23.53
993;22.55;33.85;515.97;22.55
994;21.97;33.85;515.97;21.97
995;21.73;33.85;515.97;21.73
996;18.45;33.85;515.97;18.45
997;15.41;33.85;515.97;15.41
998;13.61;33.85;515.97;13.61
999;1.42;43.99;515.97;1.42
1000;8.94;33.85;515.97;8.94
1001;0.0;40.66;515.97;0.0
1002;0.0;37.13;515.97;0.0
1003;0.0;58.86;506.77;0.0
1004;0.0;58.04;506.77;0.0
1005;0.0;57.14;506.77;0.0
1006;0.0;55.99;506.77;0.0
1007;0.0;54.43;506.77;0.0
1008;0.0;33.85;516.85;0.0
1009;0.0;33.85;516.25;0.0
1010;0.0;33.85;515.04;0.0
1011;0.0;33.85;514.05;0.0
1012;0.0;33.85;513.32;0.0
1013;0.0;33.85;509.21;0.0
1014;0.0;33.85;508.48;0.0
1015;0.0;33.85;507.19;0.0
1016;0.0;33.8;506.22;0.0
1017;0.0;33.31;506.22;0.0
1018;0.0;33.55;506.22;0.0
1019;0.0;33.85;506.45;0.0
1020;0.0;33.85;506.71;0.0
1021;0.0;33.85;506.67;0.0
1022;0.0;33.8;506.22;0.0
1023;0.0;33.47;506.22;0.0
1024;0.0;32.98;506.22;0.0
1025;0.0;31.75;506.22;0.0
1026;0.0;30.6;506.22;0.0
1027;0.0;30.11;509.56;0.0
1028;0.0;30.44;509.56;0.0
1029;0.0;31.26;509.56;0.0
1030;0.0;32.32;509.56;0.0
1031;0.0;33.22;509.56;0.0
1032;0.0;33.63;509.56;0.0
1033;0.0;33.85;509.7;0.0
1034;0.0;33.85;509.96;0.0
1035;0.0;33.85;510.13;0.0
1036;0.0;33.85;510.22;0.0
1037;0.0;33.85;507.06;0.0
1038;0.0;33.85;507.32;0.0
1039;0.0;33.85;507.1;0.0
1040;0.0;32.81;506.22;0.0
1041;0.0;31.26;506.22;0.0
1042;0.0;30.52;506.22;0.0
1043;0.0;29.86;506.22;0.0
1044;0.0;29.21;506.22;0.0
1045;0.0;28.88;506.22;0.0
1046;0.0;28.8;506.22;0.0
1047;0.0;28.96;506.22;0.0
1048;0.0;29.94;506.22;0.0
1049;0.0;32.08;506.22;0.0
1050;0.0;33.85;506.5;0.0
1051;0.0;33.85;510.65;0.0
1052;0.0;33.85;511.21;0.0
1053;0.0;33.85;511.9;0.0
1054;0.0;33.85;512.54;0.0
1055;0.0;33.85;512.76;0.0
1056;0.0;33.85;512.89;0.0
1057;0.0;33.85;513.06;0.0
1058;0.0;33.85;512.85;0.0
1059;0.0;33.85;512.85;0.0
1060;0.0;33.85;512.97;0.0
1061;0.0;33.85;509.38;0.0
1062;0.0;33.85;509.12;0.0
1063;0.0;33.85;508.09;0.0
1064;0.0;33.85;506.76;0.0
1065;0.0;33.47;506.22;0.0
1066;0.0;32.24;506.22;0.0
1067;0.0;31.34;506.22;0.0
1068;0.0;30.68;506.22;0.0
1069;0.0;30.6;506.22;0.0
1070;0.0;31.17;506.22;0.0
1071;0.0;33.22;506.22;0.0
1072;0.0;33.85;507.53;0.0
1073;0.0;33.85;509.9;0.0
1074;0.0;33.85;512.87;0.0
1075;0.0;33.85;518.92;0.0
1076;0.0;35.49;519.31;0.0
1077;0.0;34.67;519.31;0.0
1078;0.0;33.85;518.57;0.0
1079;0.0;33.85;516.59;0.0
1080;0.0;33.85;513.97;0.0
1081;0.0;33.85;512.03;0.0
1082;0.0;33.85;511.17;0.0
1083;0.0;29.12;513.44;0.0
1084;0.0;33.85;511.12;0.0
1085;0.0;33.85;507.88;0.0
1086;0.0;33.85;507.92;0.0
1087;0.0;32.87;508.35;0.0
1088;0.0;33.85;507.36;0.0
1089;0.0;33.85;506.97;0.0
1090;0.0;23.02;513.44;0.0
1091;0.0;18.85;515.97;0.0
1092;0.0;33.85;508.52;0.0
1093;0.0;24.41;513.44;0.0
1094;0.0;18.93;515.97;0.0
1095;0.0;22.05;515.97;0.0
1096;0.0;33.85;514.16;0.0
1097;6.23;33.85;515.97;6.23
1098;10.99;33.85;515.97;10.99
1099;10.0;33.85;519.31;10.0
1100;8.69;33.85;519.31;8.69
1101;6.72;33.85;519.31;6.72
1102;4.26;33.85;519.31;4.26
1103;2.62;33.85;519.31;2.62
1104;2.13;33.85;519.31;2.13
1105;1.89;33.85;519.31;1.89
1106;1.15;33.85;519.31;1.15
1107;0.57;33.85;519.31;0.57
1108;0.25;33.85;519.31;0.25
1109;0.0;33.85;515.97;0.0
1110;0.41;34.92;515.97;0.41
1111;0.0;36.64;515.97;0.0
1112;0.0;31.39;515.97;0.0
1113;0.0;32.46;515.97;0.0
1114;3.77;33.85;515.97;3.77
1115;6.23;33.85;515.97;6.23
1116;7.87;33.85;515.97;7.87
1117;4.43;33.85;515.97;4.43
1118;2.79;33.85;515.97;2.79
1119;3.12;33.85;515.97;3.12
1120;1.64;33.85;515.97;1.64
1121;2.38;33.85;515.97;2.38
1122;2.87;33.85;515.97;2.87
1123;3.2;33.85;519.31;3.2
1124;6.97;33.85;519.31;6.97
1125;14.51;33.85;519.31;14.51
1126;19.18;33.85;519.31;19.18
1127;25.01;33.85;519.31;25.01
1128;25.25;33.85;519.31;25.25
1129;24.84;33.85;519.31;24.84
1130;24.76;33.85;519.31;24.76
1131;25.25;33.85;519.31;25.25
1132;26.4;33.85;519.31;26.4
1133;31.48;33.85;515.97;31.48
1134;36.32;33.85;515.97;36.32
1135;40.09;33.85;515.97;40.09
1136;44.27;33.85;515.97;44.27
1137;46.32;33.85;515.97;46.32
1138;48.45;33.85;515.97;48.45
1139;51.81;33.85;515.97;51.81
1140;53.45;33.85;515.97;53.45
1141;53.37;33.85;515.97;53.37
1142;51.81;33.85;515.97;51.81
1143;49.76;33.85;515.97;49.76
1144;49.03;33.85;515.97;49.03
1145;46.65;33.85;515.97;46.65
1146;42.96;33.85;515.97;42.96
1147;37.88;33.85;519.31;37.88
1148;32.71;33.85;519.31;32.71
1149;25.99;33.85;519.31;25.99
1150;23.69;33.85;519.31;23.69
1151;20.99;33.85;519.31;20.99
1152;18.69;33.85;519.31;18.69
1153;1.39;47.63;519.31;1.39
1154;8.53;33.85;519.31;8.53
1155;0.0;31.64;519.31;0.0
1156;0.0;27.54;519.31;0.0
1157;0.0;28.61;515.97;0.0
1158;9.26;33.85;515.97;9.26
1159;28.2;33.85;515.97;28.2
1160;42.39;33.85;515.97;42.39
1161;46.73;33.85;515.97;46.73
1162;51.32;33.85;515.97;51.32
1163;53.95;33.85;515.97;53.95
1164;53.86;33.85;515.97;53.86
1165;51.9;33.85;515.97;51.9
1166;49.03;33.85;515.97;49.03
1167;44.27;33.85;515.97;44.27
1168;37.22;33.85;515.97;37.22
1169;29.76;33.85;515.97;29.76
1170;20.99;33.85;515.97;20.99
1171;3.61;67.7;506.77;3.61
1172;0.0;63.2;506.77;0.0
1173;0.0;63.2;506.77;0.0
1174;4.61;55.07;506.77;4.61
1175;0.0;55.5;506.77;0.0
1176;0.0;29.51;519.31;0.0
1177;0.0;32.13;519.31;0.0
1178;0.0;33.2;519.31;0.0
1179;0.0;29.26;519.31;0.0
1180;0.0;33.85;514.09;0.0
1181;0.0;23.67;513.44;0.0
1182;0.0;33.85;506.88;0.0
1183;0.0;33.72;506.22;0.0
1184;0.0;14.83;515.97;0.0
1185;0.0;19.17;513.44;0.0
1186;0.0;18.67;513.44;0.0
1187;0.0;19.99;513.44;0.0
1188;0.0;21.21;513.44;0.0
1189;0.0;23.02;513.44;0.0
1190;0.0;33.85;506.93;0.0
1191;0.0;33.55;506.22;0.0
1192;0.0;22.03;513.44;0.0
1193;0.0;25.64;513.44;0.0
1194;0.0;33.85;510.85;0.0
1195;0.0;27.69;518.71;0.0
1196;0.0;33.85;516.12;0.0
1197;0.0;33.85;517.15;0.0
1198;0.0;32.79;519.31;0.0
1199;4.1;33.85;519.31;4.1
1200;8.77;33.85;519.31;8.77
1201;12.95;33.85;519.31;12.95
1202;16.97;33.85;519.31;16.97
1203;20.33;33.85;519.31;20.33
1204;22.14;33.85;519.31;22.14
1205;24.51;33.85;515.97;24.51
1206;27.38;33.85;515.97;27.38
1207;34.84;33.85;515.97;34.84
1208;42.47;33.85;515.97;42.47
1209;40.99;33.85;515.97;40.99
1210;39.84;33.85;515.97;39.84
1211;40.83;33.85;515.97;40.83
1212;40.99;33.85;515.97;40.99
1213;41.4;33.85;515.97;41.4
1214;40.99;33.85;515.97;40.99
1215;40.75;33.85;515.97;40.75
1216;39.27;33.85;515.97;39.27
1217;38.2;33.85;515.97;38.2
1218;36.15;33.85;515.97;36.15
1219;34.11;33.85;519.31;34.11
1220;32.71;33.85;519.31;32.71
1221;31.56;33.85;519.31;31.56
1222;30.5;33.85;519.31;30.5
1223;28.69;33.85;519.31;28.69
1224;28.28;33.85;519.31;28.28
1225;24.84;33.85;519.31;24.84
1226;24.38;35.14;519.31;24.38
1227;0.0;59.19;519.31;0.0
1228;0.0;59.19;519.31;0.0
1229;0.0;53.28;515.97;0.0
1230;0.0;49.84;515.97;0.0
1231;0.0;47.63;515.97;0.0
1232;0.0;45.25;515.97;0.0
1233;0.0;41.64;515.97;0.0
1234;0.0;39.59;515.97;0.0
1235;0.0;39.35;515.97;0.0
1236;0.0;37.71;515.97;0.0
1237;0.0;33.85;515.97;0.0
1238;0.0;33.85;513.39;0.0
1239;0.0;33.85;511.92;0.0
1240;0.0;33.85;511.92;0.0
1241;0.0;29.82;513.44;0.0
1242;0.0;33.85;510.07;0.0
1243;0.0;33.85;511.98;0.0
1244;0.0;33.85;510.43;0.0
1245;0.0;32.9;509.56;0.0
1246;0.0;31.42;509.56;0.0
1247;0.0;31.26;509.56;0.0
1248;0.0;31.91;509.56;0.0
1249;0.0;33.31;509.56;0.0
1250;0.0;33.85;510.05;0.0
1251;0.0;33.85;510.78;0.0
1252;0.0;30.51;513.44;0.0
1253;0.0;33.85;509.25;0.0
1254;0.0;26.71;513.44;0.0
1255;0.0;25.64;513.44;0.0
1256;0.0;33.85;508.78;0.0
1257;0.0;33.85;509.64;0.0
1258;0.0;33.85;509.38;0.0
1259;0.0;33.85;508.87;0.0
1260;0.0;24.82;513.44;0.0
1261;0.0;33.85;508.56;0.0
1262;0.0;33.85;508.22;0.0
1263;0.0;33.85;508.91;0.0
1264;0.0;28.18;513.44;0.0
1265;0.0;33.85;512.35;0.0
1266;0.0;33.85;513.99;0.0
1267;0.0;33.85;517.97;0.0
1268;0.0;33.85;517.76;0.0
1269;0.0;33.85;517.32;0.0
1270;0.0;33.85;516.42;0.0
1271;0.0;33.85;515.39;0.0
1272;0.0;33.85;513.97;0.0
1273;0.0;31.82;513.44;0.0
1274;0.0;33.85;510.99;0.0
1275;0.0;33.85;510.43;0.0
1276;0.0;33.85;510.3;0.0
1277;0.0;33.85;506.97;0.0
1278;0.0;21.79;513.44;0.0
1279;0.0;21.3;513.44;0.0
1280;0.0;33.85;506.58;0.0
1281;0.0;33.85;507.23;0.0
1282;0.0;33.85;507.49;0.0
1283;0.0;23.18;513.44;0.0
1284;0.0;23.76;513.44;0.0
1285;0.0;33.85;508.39;0.0
1286;0.0;24.0;513.44;0.0
1287;0.0;24.08;513.44;0.0
1288;0.0;33.85;509.56;0.0
1289;0.0;29.17;513.44;0.0
1290;0.0;31.22;513.44;0.0
1291;0.0;33.85;515.56;0.0
1292;0.0;25.74;519.31;0.0
1293;0.0;33.85;514.48;0.0
1294;0.0;33.85;514.87;0.0
1295;0.0;33.85;515.86;0.0
1296;0.0;31.89;517.66;0.0
1297;0.0;30.57;519.31;0.0
1298;0.0;32.05;519.31;0.0
1299;0.0;33.85;517.58;0.0
1300;0.0;33.85;516.94;0.0
1301;0.0;33.85;514.25;0.0
1302;1.64;33.85;515.97;1.64
1303;6.48;33.85;515.97;6.48
1304;12.13;33.85;515.97;12.13
1305;23.86;33.85;515.97;23.86
1306;31.24;33.85;515.97;31.24
1307;32.88;33.85;515.97;32.88
1308;27.63;33.85;515.97;27.63
1309;21.56;33.85;515.97;21.56
1310;15.66;33.85;515.97;15.66
1311;17.05;33.85;515.97;17.05
1312;19.76;33.85;515.97;19.76
1313;21.73;33.85;515.97;21.73
1314;18.77;33.85;515.97;18.77
1315;16.15;33.85;519.31;16.15
1316;18.53;33.85;519.31;18.53
1317;21.4;33.85;519.31;21.4
1318;28.28;33.85;519.31;28.28
1319;25.99;33.85;519.31;25.99
1320;23.12;33.85;519.31;23.12
1321;16.15;33.85;519.31;16.15
1322;6.39;33.85;519.31;6.39
1323;4.26;33.85;519.31;4.26
1324;7.95;33.85;519.31;7.95
1325;10.58;33.85;515.97;10.58
1326;8.53;33.85;515.97;8.53
1327;5.9;33.85;515.97;5.9
1328;15.0;33.85;515.97;15.0
1329;19.92;33.85;515.97;19.92
1330;22.05;33.85;515.97;22.05
1331;23.2;33.85;515.97;23.2
1332;23.04;33.85;515.97;23.04
1333;22.71;33.85;515.97;22.71
1334;21.32;33.85;515.97;21.32
1335;15.66;33.85;515.97;15.66
1336;10.03;35.22;515.97;10.03
1337;9.02;33.85;515.97;9.02
1338;0.0;40.08;515.97;0.0
1339;0.0;62.96;506.77;0.0
1340;0.0;61.64;506.77;0.0
1341;0.0;58.12;506.77;0.0
1342;0.0;57.22;506.77;0.0
1343;0.0;57.14;506.77;0.0
1344;0.0;33.85;518.7;0.0
1345;0.0;33.85;517.63;0.0
1346;0.0;33.85;517.15;0.0
1347;0.0;33.85;516.25;0.0
1348;0.0;33.85;516.46;0.0
1349;0.0;33.85;512.91;0.0
1350;0.0;33.03;512.57;0.0
1351;0.0;33.85;509.12;0.0
1352;0.0;33.85;513.91;0.0
1353;0.0;34.67;515.97;0.0
1354;0.0;33.85;515.67;0.0
1355;0.0;33.85;514.59;0.0
1356;0.0;33.85;513.91;0.0
1357;0.0;33.85;513.65;0.0
1358;0.0;33.85;513.82;0.0
1359;0.0;33.85;512.87;0.0
1360;0.0;33.85;512.4;0.0
1361;0.0;33.85;512.14;0.0
1362;0.0;33.85;511.67;0.0
1363;0.0;33.85;514.48;0.0
1364;0.0;33.85;513.53;0.0
1365;0.0;33.85;512.33;0.0
1366;0.0;33.85;511.21;0.0
1367;0.0;33.85;510.17;0.0
1368;0.0;33.47;509.56;0.0
1369;0.0;32.49;509.56;0.0
1370;0.0;32.49;509.56;0.0
1371;0.0;32.98;509.56;0.0
1372;0.0;32.57;509.56;0.0
1373;0.0;31.75;506.22;0.0
1374;0.0;31.09;506.22;0.0
1375;0.0;30.35;506.22;0.0
1376;0.0;32.4;506.22;0.0
1377;0.0;33.85;507.44;0.0
1378;0.0;33.85;507.88;0.0
1379;0.0;33.85;508.0;0.0
1380;0.0;33.85;508.35;0.0
1381;0.0;33.85;508.87;0.0
1382;0.0;33.85;509.21;0.0
1383;0.0;33.85;509.34;0.0
1384;0.0;33.85;510.12;0.0
1385;0.0;33.85;510.37;0.0
1386;0.0;33.85;510.24;0.0
1387;0.0;33.85;513.41;0.0
1388;0.0;33.85;512.97;0.0
1389;0.0;33.85;511.85;0.0
1390;0.0;33.85;510.39;0.0
1391;0.0;33.06;509.56;0.0
1392;0.0;31.75;509.56;0.0
1393;0.0;31.34;509.56;0.0
1394;0.0;31.75;509.56;0.0
1395;0.0;32.9;509.56;0.0
1396;0.0;33.85;509.74;0.0
1397;0.0;33.85;507.01;0.0
1398;0.0;33.85;507.44;0.0
1399;0.0;33.85;506.32;0.0
1400;0.0;33.85;506.76;0.0
1401;0.0;33.85;508.05;0.0
1402;0.0;33.85;508.26;0.0
1403;0.0;33.85;508.31;0.0
1404;0.0;33.85;508.18;0.0
1405;0.0;33.85;508.13;0.0
1406;0.0;33.85;508.09;0.0
1407;0.0;33.85;508.09;0.0
1408;0.0;33.85;508.56;0.0
1409;0.0;33.85;508.56;0.0
1410;0.0;33.85;508.26;0.0
1411;0.0;33.85;511.08;0.0
1412;0.0;33.85;510.61;0.0
1413;0.0;33.85;510.26;0.0
1414;0.0;33.85;509.66;0.0
1415;0.0;32.65;509.56;0.0
1416;0.0;31.58;509.56;0.0
1417;0.0;30.93;509.56;0.0
1418;0.0;30.44;509.56;0.0
1419;0.0;30.27;509.56;0.0
1420;0.0;30.76;509.56;0.0
1421;0.0;31.34;506.22;0.0
1422;0.0;31.67;506.22;0.0
1423;0.0;30.68;506.22;0.0
1424;0.0;30.76;506.22;0.0
1425;0.0;33.85;506.32;0.0
1426;0.0;33.85;507.01;0.0
1427;0.0;33.85;507.75;0.0
1428;0.0;33.85;508.61;0.0
1429;0.0;33.85;509.64;0.0
1430;0.0;33.85;510.46;0.0
1431;0.0;33.85;511.11;0.0
1432;0.0;33.85;513.43;0.0
1433;0.0;33.85;515.24;0.0
1434;0.0;33.85;515.76;0.0
1435;0.0;33.85;518.83;0.0
1436;0.0;33.85;518.19;0.0
1437;0.0;33.85;517.37;0.0
1438;0.0;33.85;516.81;0.0
1439;0.0;33.85;516.89;0.0
1440;0.0;33.85;517.07;0.0
1441;0.0;33.85;516.16;0.0
1442;0.0;33.85;515.04;0.0
1443;0.0;33.85;513.36;0.0
1444;0.0;33.85;511.64;0.0
1445;0.0;33.85;507.75;0.0
1446;0.0;33.85;506.93;0.0
1447;0.0;33.85;506.54;0.0
1448;0.0;33.85;506.37;0.0
1449;0.0;33.85;506.28;0.0
1450;0.0;33.85;506.5;0.0
1451;0.0;33.85;506.88;0.0
1452;0.0;33.85;507.19;0.0
1453;0.0;33.85;507.57;0.0
1454;0.0;33.85;507.92;0.0
1455;0.0;33.85;507.92;0.0
1456;0.0;33.85;508.82;0.0
1457;0.0;33.85;509.34;0.0
1458;0.0;33.85;508.87;0.0
1459;0.0;33.85;511.17;0.0
1460;0.0;33.85;509.7;0.0
1461;0.0;31.67;509.56;0.0
1462;0.0;30.19;509.56;0.0
1463;0.0;29.7;509.56;0.0
1464;0.0;29.53;509.56;0.0
1465;0.0;29.45;509.56;0.0
1466;0.0;29.45;509.56;0.0
1467;0.0;29.45;509.56;0.0
1468;0.0;29.62;509.56;0.0
1469;0.0;29.86;506.22;0.0
1470;0.0;29.94;506.22;0.0
1471;0.0;29.45;506.22;0.0
1472;0.0;15.56;513.44;0.0
1473;0.0;29.53;506.22;0.0
1474;0.0;29.86;506.22;0.0
1475;0.0;30.03;506.22;0.0
1476;0.0;30.76;506.22;0.0
1477;0.0;32.49;506.22;0.0
1478;0.0;28.37;509.46;0.0
1479;0.0;33.85;507.49;0.0
1480;0.0;33.85;509.77;0.0
1481;0.0;33.85;513.47;0.0
1482;0.0;34.43;515.97;0.0
1483;0.0;37.21;519.31;0.0
1484;0.0;37.62;519.31;0.0
1485;0.0;35.9;519.31;0.0
1486;0.0;33.85;518.75;0.0
1487;0.0;27.95;519.31;0.0
1488;0.0;33.85;515.43;0.0
1489;0.0;30.0;519.31;0.0
1490;0.74;33.85;519.31;0.74
1491;4.1;33.85;519.31;4.1
1492;4.67;33.85;519.31;4.67
1493;3.12;33.85;515.97;3.12
1494;6.8;33.85;515.97;6.8
1495;7.21;33.85;515.97;7.21
1496;10.99;33.85;515.97;10.99
1497;17.71;33.85;515.97;17.71
1498;21.23;33.85;515.97;21.23
1499;22.55;33.85;515.97;22.55
1500;23.94;33.85;515.97;23.94
1501;23.94;33.85;515.97;23.94
1502;22.22;33.85;515.97;22.22
1503;18.2;33.85;515.97;18.2
1504;14.92;33.85;515.97;14.92
1505;12.38;33.85;515.97;12.38
1506;9.02;33.85;515.97;9.02
1507;0.0;65.01;506.77;0.0
1508;3.8;62.11;506.77;3.8
1509;0.0;64.92;506.77;0.0
1510;0.0;62.22;506.77;0.0
1511;26.81;33.85;506.77;26.81
1512;1.97;33.85;519.31;1.97
1513;3.12;33.85;519.31;3.12
1514;2.38;33.85;519.31;2.38
1515;1.56;33.85;519.31;1.56
1516;0.0;34.26;519.31;0.0
1517;0.0;36.64;515.97;0.0
1518;0.0;38.12;515.97;0.0
1519;0.0;33.85;515.97;0.0
1520;0.0;33.11;515.97;0.0
1521;0.0;33.36;515.97;0.0
1522;0.0;35.33;515.97;0.0
