snapshot;on_wind;battery_storage;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
6856;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6857;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6858;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6859;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6860;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6861;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6862;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6863;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6864;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6865;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6866;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6867;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6868;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6869;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6870;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6871;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6872;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6873;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6874;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6875;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6876;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6877;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6878;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6879;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6880;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6881;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6882;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6883;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6884;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6885;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6886;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6887;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6888;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6889;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6890;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6891;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6892;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6893;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6894;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6895;23.86;-0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6896;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6897;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6898;32.88;-9.02;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6899;34.11;-10.25;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6900;35.42;-11.56;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6901;37.14;-13.28;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6902;36.48;-12.63;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6903;30.99;-7.13;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6904;26.56;-2.71;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6905;29.51;-5.66;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6906;28.78;-4.92;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6907;27.38;-3.53;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6908;26.15;-2.3;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6909;24.6;-0.74;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6910;22.46;0.0;-5.14;20.35;11.8;-11.8;-11.8;2.12;0.0;6.67
6911;22.46;0.0;-5.14;20.35;11.8;-11.8;-11.8;2.12;0.0;6.67
6912;22.87;0.0;-5.35;20.72;12.02;-12.02;-12.02;2.15;0.0;6.67
6913;22.3;0.0;-5.05;20.2;11.72;-11.72;-11.72;2.1;0.0;6.67
6914;20.91;0.0;-4.32;18.94;10.98;-10.98;-10.98;1.97;0.0;6.67
6915;19.1;0.0;-3.37;17.3;10.04;-10.04;-10.04;1.8;0.0;6.67
6916;19.1;0.0;-3.37;17.3;10.04;-10.04;-10.04;1.8;0.0;6.67
6917;18.04;0.0;0.52;16.34;9.48;-9.48;-9.48;1.7;0.0;10.0
6918;17.05;0.0;1.04;15.45;8.96;-8.96;-8.96;1.61;0.0;10.0
6919;15.66;0.0;1.77;14.18;8.23;-8.23;-8.23;1.47;0.0;10.0
6920;14.68;0.0;2.29;13.29;7.71;-7.71;-7.71;1.38;0.0;10.0
6921;13.12;0.0;3.11;11.88;6.89;-6.89;-6.89;1.24;0.0;10.0
6922;11.64;0.0;3.88;10.55;6.12;-6.12;-6.12;1.1;0.0;10.0
6923;9.51;0.0;5.0;8.61;5.0;-5.0;-5.0;0.9;0.0;10.0
6924;7.38;0.0;6.12;6.68;3.88;-3.88;-3.88;0.69;0.0;10.0
6925;5.9;0.0;6.9;5.35;3.1;-3.1;-3.1;0.56;0.0;10.0
6926;4.59;0.71;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6927;2.95;2.35;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6928;2.05;3.25;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6929;1.31;3.99;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6930;0.74;4.56;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6931;0.41;4.89;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6932;0.16;5.14;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6933;0.25;5.06;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6934;0.41;4.89;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6935;0.57;4.73;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6936;0.74;4.56;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6937;0.98;4.32;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6938;1.07;4.24;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6939;0.98;4.32;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6940;0.74;4.56;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
6941;0.49;4.81;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6942;0.82;4.48;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6943;1.15;4.15;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6944;1.8;3.5;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6945;3.2;2.1;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6946;3.94;1.37;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6947;4.51;0.79;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6948;4.76;0.55;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6949;4.92;0.38;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6950;5.66;0.0;7.03;5.12;2.97;-2.97;-2.97;0.53;0.0;10.0
6951;6.64;0.0;6.51;6.02;3.49;-3.49;-3.49;0.63;0.0;10.0
6952;9.84;0.0;4.83;8.91;5.17;-5.17;-5.17;0.93;0.0;10.0
6953;14.84;0.0;2.2;13.44;7.8;-7.8;-7.8;1.4;0.0;10.0
6954;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6955;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6956;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6957;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6958;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6959;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6960;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6961;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6962;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6963;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6964;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6965;23.4;0.0;-2.3;21.2;12.29;-12.29;-12.29;2.2;0.0;10.0
6966;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6967;18.69;0.0;0.18;16.93;9.82;-9.82;-9.82;1.76;0.0;10.0
6968;15.0;0.0;2.12;13.59;7.88;-7.88;-7.88;1.41;0.0;10.0
6969;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6970;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6971;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6972;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6973;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6974;19.42;0.0;-0.2;17.59;10.2;-10.2;-10.2;1.83;0.0;10.0
6975;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6976;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6977;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6978;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
6979;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6980;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6981;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6982;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6983;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6984;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6985;25.91;-2.05;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6986;25.5;-1.64;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
6987;21.64;0.0;-4.7;19.61;11.37;-11.37;-11.37;2.04;0.0;6.67
6988;19.1;0.0;-3.37;17.3;10.04;-10.04;-10.04;1.8;0.0;6.67
6989;18.94;0.0;0.05;17.15;9.95;-9.95;-9.95;1.78;0.0;10.0
6990;19.02;0.0;0.01;17.23;9.99;-9.99;-9.99;1.79;0.0;10.0
6991;16.64;0.0;1.26;15.08;8.74;-8.74;-8.74;1.57;0.0;10.0
6992;10.9;0.0;4.27;9.88;5.73;-5.73;-5.73;1.03;0.0;10.0
6993;7.3;0.0;6.17;6.61;3.83;-3.83;-3.83;0.69;0.0;10.0
6994;4.76;0.55;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6995;3.61;1.69;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6996;3.85;1.45;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
6997;5.57;0.0;7.07;5.05;2.93;-2.93;-2.93;0.53;0.0;10.0
6998;10.17;0.0;4.66;9.21;5.34;-5.34;-5.34;0.96;0.0;10.0
6999;16.97;0.0;1.08;15.37;8.92;-8.92;-8.92;1.6;0.0;10.0
7000;21.4;0.0;-1.24;19.38;11.24;-11.24;-11.24;2.02;0.0;10.0
7001;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7002;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7003;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7004;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7005;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7006;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7007;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7008;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7009;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7010;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7011;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7012;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7013;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7014;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7015;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7016;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7017;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7018;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7019;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7020;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7021;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7022;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7023;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7024;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7025;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7026;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7027;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7028;19.1;0.0;-3.37;17.3;10.04;-10.04;-10.04;1.8;0.0;6.67
7029;18.45;0.0;-3.03;16.71;9.69;-9.69;-9.69;1.74;0.0;6.67
7030;21.89;0.0;-4.83;19.83;11.5;-11.5;-11.5;2.06;0.0;6.67
7031;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7032;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7033;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7034;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7035;20.99;0.0;-4.36;19.01;11.03;-11.03;-11.03;1.98;0.0;6.67
7036;17.46;0.0;-2.51;15.82;9.17;-9.17;-9.17;1.64;0.0;6.67
7037;12.71;0.0;3.32;11.51;6.68;-6.68;-6.68;1.2;0.0;10.0
7038;10.41;0.0;4.53;9.43;5.47;-5.47;-5.47;0.98;0.0;10.0
7039;11.81;0.0;3.8;10.69;6.2;-6.2;-6.2;1.11;0.0;10.0
7040;15.66;0.0;1.77;14.18;8.23;-8.23;-8.23;1.47;0.0;10.0
7041;22.79;0.0;-1.97;20.64;11.97;-11.97;-11.97;2.15;0.0;10.0
7042;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7043;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7044;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7045;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7046;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7047;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7048;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7049;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7050;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7051;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7052;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7053;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7054;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7055;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7056;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7057;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7058;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7059;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7060;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7061;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7062;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7063;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7064;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7065;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7066;39.71;-15.85;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7067;36.15;-12.3;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7068;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7069;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7070;18.61;0.0;0.22;16.86;9.78;-9.78;-9.78;1.75;0.0;10.0
7071;14.02;0.0;2.63;12.7;7.37;-7.37;-7.37;1.32;0.0;10.0
7072;14.68;0.0;2.29;13.29;7.71;-7.71;-7.71;1.38;0.0;10.0
7073;15.66;0.0;1.77;14.18;8.23;-8.23;-8.23;1.47;0.0;10.0
7074;16.4;0.0;1.38;14.85;8.61;-8.61;-8.61;1.54;0.0;10.0
7075;16.48;0.0;-1.99;14.93;8.66;-8.66;-8.66;1.55;0.0;6.67
7076;17.22;0.0;-2.38;15.59;9.05;-9.05;-9.05;1.62;0.0;6.67
7077;18.04;0.0;-2.81;16.34;9.48;-9.48;-9.48;1.7;0.0;6.67
7078;18.04;0.0;-2.81;16.34;9.48;-9.48;-9.48;1.7;0.0;6.67
7079;17.95;0.0;-2.77;16.26;9.43;-9.43;-9.43;1.69;0.0;6.67
7080;17.79;0.0;-2.68;16.11;9.35;-9.35;-9.35;1.68;0.0;6.67
7081;17.22;0.0;-2.38;15.59;9.05;-9.05;-9.05;1.62;0.0;6.67
7082;16.48;0.0;-1.99;14.93;8.66;-8.66;-8.66;1.55;0.0;6.67
7083;14.84;0.0;-1.13;13.44;7.8;-7.8;-7.8;1.4;0.0;6.67
7084;12.46;0.0;0.12;11.29;6.55;-6.55;-6.55;1.17;0.0;6.67
7085;8.77;0.0;5.39;7.95;4.61;-4.61;-4.61;0.83;0.0;10.0
7086;6.39;0.0;6.64;5.79;3.36;-3.36;-3.36;0.6;0.0;10.0
7087;4.35;0.96;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
7088;1.72;3.58;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
7089;1.64;3.66;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
7090;2.3;3.01;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
7091;1.15;4.15;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
7092;0.49;4.81;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
7093;0.82;4.48;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
7094;1.8;3.5;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
7095;5.49;0.0;7.11;4.98;2.89;-2.89;-2.89;0.52;0.0;10.0
7096;14.59;0.0;2.33;13.22;7.67;-7.67;-7.67;1.37;0.0;10.0
7097;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7098;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7099;22.71;0.0;-5.26;20.57;11.93;-11.93;-11.93;2.14;0.0;6.67
7100;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7101;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7102;22.79;0.0;-5.31;20.64;11.97;-11.97;-11.97;2.15;0.0;6.67
7103;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7104;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7105;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7106;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7107;20.58;0.0;-4.15;18.64;10.81;-10.81;-10.81;1.94;0.0;6.67
7108;20.33;0.0;-4.02;18.42;10.68;-10.68;-10.68;1.92;0.0;6.67
7109;21.23;0.0;-1.16;19.23;11.16;-11.16;-11.16;2.0;0.0;10.0
7110;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7111;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7112;17.22;0.0;0.95;15.59;9.05;-9.05;-9.05;1.62;0.0;10.0
7113;17.3;0.0;0.91;15.67;9.09;-9.09;-9.09;1.63;0.0;10.0
7114;16.72;0.0;1.21;15.15;8.79;-8.79;-8.79;1.58;0.0;10.0
7115;14.02;0.0;2.63;12.7;7.37;-7.37;-7.37;1.32;0.0;10.0
7116;12.87;0.0;3.24;11.66;6.76;-6.76;-6.76;1.21;0.0;10.0
7117;12.22;0.0;3.58;11.06;6.42;-6.42;-6.42;1.15;0.0;10.0
7118;12.79;0.0;3.28;11.58;6.72;-6.72;-6.72;1.2;0.0;10.0
7119;16.48;0.0;1.34;14.93;8.66;-8.66;-8.66;1.55;0.0;10.0
7120;18.04;0.0;0.52;16.34;9.48;-9.48;-9.48;1.7;0.0;10.0
7121;22.22;0.0;-1.67;20.12;11.67;-11.67;-11.67;2.09;0.0;10.0
7122;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7123;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7124;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7125;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7126;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7127;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7128;23.69;0.0;-5.78;21.46;12.45;-12.45;-12.45;2.23;0.0;6.67
7129;21.23;0.0;-4.49;19.23;11.16;-11.16;-11.16;2.0;0.0;6.67
7130;19.1;0.0;-3.37;17.3;10.04;-10.04;-10.04;1.8;0.0;6.67
7131;18.04;0.0;-2.81;16.34;9.48;-9.48;-9.48;1.7;0.0;6.67
7132;18.04;0.0;-2.81;16.34;9.48;-9.48;-9.48;1.7;0.0;6.67
7133;18.69;0.0;0.18;16.93;9.82;-9.82;-9.82;1.76;0.0;10.0
7134;17.46;0.0;0.82;15.82;9.17;-9.17;-9.17;1.64;0.0;10.0
7135;13.77;0.0;2.76;12.48;7.24;-7.24;-7.24;1.3;0.0;10.0
7136;11.31;0.0;4.06;10.25;5.94;-5.94;-5.94;1.07;0.0;10.0
7137;13.94;0.0;2.68;12.62;7.32;-7.32;-7.32;1.31;0.0;10.0
7138;18.94;0.0;0.05;17.15;9.95;-9.95;-9.95;1.78;0.0;10.0
7139;20.09;0.0;-0.55;18.19;10.55;-10.55;-10.55;1.89;0.0;10.0
7140;18.61;0.0;0.22;16.86;9.78;-9.78;-9.78;1.75;0.0;10.0
7141;18.45;0.0;0.31;16.71;9.69;-9.69;-9.69;1.74;0.0;10.0
7142;19.92;0.0;-0.47;18.05;10.47;-10.47;-10.47;1.88;0.0;10.0
7143;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7144;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7145;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7146;28.67;-4.81;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
7147;34.02;-10.17;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7148;32.96;-9.1;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7149;29.92;-6.07;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7150;23.94;-0.08;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
7151;17.95;0.0;-2.77;16.26;9.43;-9.43;-9.43;1.69;0.0;6.67
7152;14.51;0.0;-0.96;13.14;7.62;-7.62;-7.62;1.37;0.0;6.67
7153;12.71;0.0;-0.01;11.51;6.68;-6.68;-6.68;1.2;0.0;6.67
7154;11.81;0.0;0.46;10.69;6.2;-6.2;-6.2;1.11;0.0;6.67
7155;11.31;0.0;0.72;10.25;5.94;-5.94;-5.94;1.07;0.0;6.67
7156;12.22;0.0;0.25;11.06;6.42;-6.42;-6.42;1.15;0.0;6.67
7157;12.22;0.0;3.58;11.06;6.42;-6.42;-6.42;1.15;0.0;10.0
7158;10.9;0.0;4.27;9.88;5.73;-5.73;-5.73;1.03;0.0;10.0
7159;8.69;0.0;5.43;7.87;4.57;-4.57;-4.57;0.82;0.0;10.0
