;grid;PEM input;Compressor;hydrogen_storage;Curtailment
2157;17.36;-15.73;-1.64;-2.46;0
2158;17.36;-15.73;-1.64;-2.46;0
2159;17.36;-15.73;-1.64;-2.46;0
2160;17.36;-15.73;-1.64;-2.46;0
2161;17.36;-15.73;-1.64;-2.46;0
2162;17.36;-15.73;-1.64;-2.46;0
2163;17.36;-15.73;-1.64;-2.46;0
2164;17.36;-15.73;-1.64;-2.46;0
2165;17.36;-15.73;-1.64;0.88;0
2166;17.36;-15.73;-1.64;0.88;0
2167;17.36;-15.73;-1.64;0.88;0
2168;17.36;-15.73;-1.64;0.88;0
2169;17.36;-15.73;-1.64;0.88;0
2170;17.36;-15.73;-1.64;0.88;0
2171;17.36;-15.73;-1.64;0.88;0
2172;17.36;-15.73;-1.64;0.88;0
2173;17.36;-15.73;-1.64;0.88;0
2174;17.36;-15.73;-1.64;0.88;0
2175;17.36;-15.73;-1.64;0.88;0
2176;17.36;-15.73;-1.64;0.88;0
2177;17.36;-15.73;-1.64;0.88;0
2178;17.36;-15.73;-1.64;0.88;0
2179;-0.0;0.0;0.0;6.67;0
2180;-0.0;0.0;0.0;6.67;0
2181;-0.0;0.0;0.0;6.67;0
2182;-0.0;0.0;0.0;6.67;0
2183;-0.0;0.0;0.0;6.67;0
2184;17.36;-15.73;-1.64;-2.46;0
2185;17.36;-15.73;-1.64;-2.46;0
2186;17.36;-15.73;-1.64;-2.46;0
2187;17.36;-15.73;-1.64;-2.46;0
2188;17.36;-15.73;-1.64;-2.46;0
2189;17.36;-15.73;-1.64;0.88;0
2190;17.36;-15.73;-1.64;0.88;0
2191;17.36;-15.73;-1.64;0.88;0
2192;17.36;-15.73;-1.64;0.88;0
2193;17.36;-15.73;-1.64;0.88;0
2194;17.36;-15.73;-1.64;0.88;0
2195;17.36;-15.73;-1.64;0.88;0
2196;17.36;-15.73;-1.64;0.88;0
2197;17.36;-15.73;-1.64;0.88;0
2198;17.36;-15.73;-1.64;0.88;0
2199;17.36;-15.73;-1.64;0.88;0
2200;17.36;-15.73;-1.64;0.88;0
2201;17.36;-15.73;-1.64;0.88;0
2202;17.36;-15.73;-1.64;0.88;0
2203;17.36;-15.73;-1.64;-2.46;0
2204;17.36;-15.73;-1.64;-2.46;0
2205;17.36;-15.73;-1.64;-2.46;0
2206;17.36;-15.73;-1.64;-2.46;0
2207;17.36;-15.73;-1.64;-2.46;0
2208;17.36;-15.73;-1.64;-2.46;0
2209;3.86;-3.49;-0.36;4.64;0
2210;17.36;-15.73;-1.64;-2.46;0
2211;17.36;-15.73;-1.64;-2.46;0
2212;17.36;-15.73;-1.64;-2.46;0
2213;17.36;-15.73;-1.64;0.88;0
2214;17.36;-15.73;-1.64;0.88;0
2215;17.36;-15.73;-1.64;0.88;0
2216;17.36;-15.73;-1.64;0.88;0
2217;7.49;-6.79;-0.71;6.06;0
2218;17.36;-15.73;-1.64;0.88;0
2219;17.36;-15.73;-1.64;0.88;0
2220;17.36;-15.73;-1.64;0.88;0
2221;17.36;-15.73;-1.64;0.88;0
2222;17.36;-15.73;-1.64;0.88;0
2223;17.36;-15.73;-1.64;0.88;0
2224;17.36;-15.73;-1.64;0.88;0
2225;17.36;-15.73;-1.64;0.88;0
2226;17.36;-15.73;-1.64;0.88;0
2227;17.36;-15.73;-1.64;-2.46;0
2228;17.36;-15.73;-1.64;-2.46;0
2229;17.36;-15.73;-1.64;-2.46;0
2230;17.36;-15.73;-1.64;-2.46;0
2231;17.36;-15.73;-1.64;-2.46;0
2232;3.86;-3.49;-0.36;4.64;0
2233;7.49;-6.79;-0.71;2.73;0
2234;17.36;-15.73;-1.64;-2.46;0
2235;17.36;-15.73;-1.64;-2.46;0
2236;17.36;-15.73;-1.64;-2.46;0
2237;17.36;-15.73;-1.64;0.88;0
2238;17.36;-15.73;-1.64;0.88;0
2239;17.36;-15.73;-1.64;0.88;0
2240;17.36;-15.73;-1.64;0.88;0
2241;17.36;-15.73;-1.64;0.88;0
2242;17.36;-15.73;-1.64;0.88;0
2243;17.36;-15.73;-1.64;0.88;0
2244;17.36;-15.73;-1.64;0.88;0
2245;17.36;-15.73;-1.64;0.88;0
2246;17.36;-15.73;-1.64;0.88;0
2247;17.36;-15.73;-1.64;0.88;0
2248;17.36;-15.73;-1.64;0.88;0
2249;17.36;-15.73;-1.64;0.88;0
2250;17.36;-15.73;-1.64;0.88;0
2251;17.36;-15.73;-1.64;-2.46;0
2252;17.36;-15.73;-1.64;-2.46;0
2253;17.36;-15.73;-1.64;-2.46;0
2254;17.36;-15.73;-1.64;-2.46;0
2255;17.36;-15.73;-1.64;-2.46;0
2256;17.36;-15.73;-1.64;-2.46;0
2257;17.36;-15.73;-1.64;-2.46;0
2258;17.36;-15.73;-1.64;-2.46;0
2259;3.86;-3.49;-0.36;4.64;0
2260;12.69;-11.49;-1.2;0.0;0
2261;17.36;-15.73;-1.64;0.88;0
2262;17.36;-15.73;-1.64;0.88;0
2263;17.36;-15.73;-1.64;0.88;0
2264;17.36;-15.73;-1.64;0.88;0
2265;17.36;-15.73;-1.64;0.88;0
2266;17.36;-15.73;-1.64;0.88;0
2267;17.36;-15.73;-1.64;0.88;0
2268;17.36;-15.73;-1.64;0.88;0
2269;17.36;-15.73;-1.64;0.88;0
2270;17.36;-15.73;-1.64;0.88;0
2271;17.36;-15.73;-1.64;0.88;0
2272;17.36;-15.73;-1.64;0.88;0
2273;17.36;-15.73;-1.64;0.88;0
2274;12.17;-11.02;-1.15;3.61;0
2275;12.69;-11.49;-1.2;0.0;0
2276;15.36;-13.91;-1.45;-1.4;0
2277;17.36;-15.73;-1.64;-2.46;0
2278;17.36;-15.73;-1.64;-2.46;0
2279;17.36;-15.73;-1.64;-2.46;0
2280;17.36;-15.73;-1.64;-2.46;0
2281;17.36;-15.73;-1.64;-2.46;0
2282;17.36;-15.73;-1.64;-2.46;0
2283;17.36;-15.73;-1.64;-2.46;0
2284;17.36;-15.73;-1.64;-2.46;0
2285;17.36;-15.73;-1.64;0.88;0
2286;17.36;-15.73;-1.64;0.88;0
2287;17.36;-15.73;-1.64;0.88;0
2288;17.36;-15.73;-1.64;0.88;0
2289;17.36;-15.73;-1.64;0.88;0
2290;17.36;-15.73;-1.64;0.88;0
2291;17.36;-15.73;-1.64;0.88;0
2292;17.36;-15.73;-1.64;0.88;0
2293;17.36;-15.73;-1.64;0.88;0
2294;17.36;-15.73;-1.64;0.88;0
2295;17.36;-15.73;-1.64;0.88;0
2296;17.36;-15.73;-1.64;0.88;0
2297;17.36;-15.73;-1.64;0.88;0
2298;17.36;-15.73;-1.64;0.88;0
2299;17.36;-15.73;-1.64;-2.46;0
2300;17.36;-15.73;-1.64;-2.46;0
2301;17.36;-15.73;-1.64;-2.46;0
2302;17.36;-15.73;-1.64;-2.46;0
2303;17.36;-15.73;-1.64;-2.46;0
2304;17.36;-15.73;-1.64;-2.46;0
2305;17.36;-15.73;-1.64;-2.46;0
2306;17.36;-15.73;-1.64;-2.46;0
2307;17.36;-15.73;-1.64;-2.46;0
2308;17.36;-15.73;-1.64;-2.46;0
2309;17.36;-15.73;-1.64;0.88;0
2310;17.36;-15.73;-1.64;0.88;0
2311;17.36;-15.73;-1.64;0.88;0
2312;17.36;-15.73;-1.64;0.88;0
2313;17.36;-15.73;-1.64;0.88;0
2314;17.36;-15.73;-1.64;0.88;0
2315;17.36;-15.73;-1.64;0.88;0
2316;17.36;-15.73;-1.64;0.88;0
2317;17.36;-15.73;-1.64;0.88;0
2318;17.36;-15.73;-1.64;0.88;0
2319;17.36;-15.73;-1.64;0.88;0
2320;17.36;-15.73;-1.64;0.88;0
2321;17.36;-15.73;-1.64;0.88;0
2322;17.36;-15.73;-1.64;0.88;0
2323;17.36;-15.73;-1.64;-2.46;0
2324;17.36;-15.73;-1.64;-2.46;0
2325;17.36;-15.73;-1.64;-2.46;0
2326;17.36;-15.73;-1.64;-2.46;0
2327;17.36;-15.73;-1.64;-2.46;0
2328;17.36;-15.73;-1.64;-2.46;0
2329;17.36;-15.73;-1.64;-2.46;0
2330;17.36;-15.73;-1.64;-2.46;0
2331;17.36;-15.73;-1.64;-2.46;0
2332;17.36;-15.73;-1.64;-2.46;0
2333;17.36;-15.73;-1.64;0.88;0
2334;17.36;-15.73;-1.64;0.88;0
2335;17.36;-15.73;-1.64;0.88;0
2336;17.36;-15.73;-1.64;0.88;0
2337;17.36;-15.73;-1.64;0.88;0
2338;17.36;-15.73;-1.64;0.88;0
2339;17.36;-15.73;-1.64;0.88;0
2340;17.36;-15.73;-1.64;0.88;0
2341;17.36;-15.73;-1.64;0.88;0
2342;17.36;-15.73;-1.64;0.88;0
2343;17.36;-15.73;-1.64;0.88;0
2344;17.36;-15.73;-1.64;0.88;0
2345;17.36;-15.73;-1.64;0.88;0
2346;17.36;-15.73;-1.64;0.88;0
2347;-0.0;0.0;0.0;6.67;0
2348;-0.0;0.0;0.0;6.67;0
2349;-0.0;0.0;0.0;6.67;0
2350;-0.0;0.0;0.0;6.67;0
2351;-0.0;0.0;0.0;6.67;0
2352;17.36;-15.73;-1.64;-2.46;0
2353;17.36;-15.73;-1.64;-2.46;0
2354;17.36;-15.73;-1.64;-2.46;0
2355;17.36;-15.73;-1.64;-2.46;0
2356;17.36;-15.73;-1.64;-2.46;0
2357;17.36;-15.73;-1.64;0.88;0
2358;17.36;-15.73;-1.64;0.88;0
2359;17.36;-15.73;-1.64;0.88;0
2360;17.36;-15.73;-1.64;0.88;0
2361;17.36;-15.73;-1.64;0.88;0
2362;17.36;-15.73;-1.64;0.88;0
2363;17.36;-15.73;-1.64;0.88;0
2364;17.36;-15.73;-1.64;0.88;0
2365;17.36;-15.73;-1.64;0.88;0
2366;17.36;-15.73;-1.64;0.88;0
2367;17.36;-15.73;-1.64;0.88;0
2368;17.36;-15.73;-1.64;0.88;0
2369;17.36;-15.73;-1.64;0.88;0
2370;17.36;-15.73;-1.64;0.88;0
2371;17.36;-15.73;-1.64;-2.46;0
2372;17.36;-15.73;-1.64;-2.46;0
2373;17.36;-15.73;-1.64;-2.46;0
2374;17.36;-15.73;-1.64;-2.46;0
2375;17.36;-15.73;-1.64;-2.46;0
2376;9.68;-8.77;-0.91;1.58;0
2377;12.69;-11.49;-1.2;0.0;0
2378;17.36;-15.73;-1.64;-2.46;0
2379;17.36;-15.73;-1.64;-2.46;0
2380;17.36;-15.73;-1.64;-2.46;0
2381;17.36;-15.73;-1.64;0.88;0
2382;17.36;-15.73;-1.64;0.88;0
2383;17.36;-15.73;-1.64;0.88;0
2384;17.36;-15.73;-1.64;0.88;0
2385;17.36;-15.73;-1.64;0.88;0
2386;17.36;-15.73;-1.64;0.88;0
2387;17.36;-15.73;-1.64;0.88;0
2388;17.36;-15.73;-1.64;0.88;0
2389;17.36;-15.73;-1.64;0.88;0
2390;6.34;-5.75;-0.6;6.67;0
2391;17.36;-15.73;-1.64;0.88;0
2392;17.36;-15.73;-1.64;0.88;0
2393;17.36;-15.73;-1.64;0.88;0
2394;17.36;-15.73;-1.64;0.88;0
2395;17.36;-15.73;-1.64;-2.46;0
2396;17.36;-15.73;-1.64;-2.46;0
2397;17.36;-15.73;-1.64;-2.46;0
2398;17.36;-15.73;-1.64;-2.46;0
2399;17.36;-15.73;-1.64;-2.46;0
2400;5.01;-4.54;-0.47;4.03;0
2401;17.36;-15.73;-1.64;-2.46;0
2402;17.36;-15.73;-1.64;-2.46;0
2403;17.36;-15.73;-1.64;-2.46;0
2404;17.36;-15.73;-1.64;-2.46;0
2405;17.36;-15.73;-1.64;0.88;0
2406;17.36;-15.73;-1.64;0.88;0
2407;17.36;-15.73;-1.64;0.88;0
2408;17.36;-15.73;-1.64;0.88;0
2409;6.34;-5.75;-0.6;6.67;0
2410;17.36;-15.73;-1.64;0.88;0
2411;17.36;-15.73;-1.64;0.88;0
2412;17.36;-15.73;-1.64;0.88;0
2413;17.36;-15.73;-1.64;0.88;0
2414;17.36;-15.73;-1.64;0.88;0
2415;17.36;-15.73;-1.64;0.88;0
2416;17.36;-15.73;-1.64;0.88;0
2417;17.36;-15.73;-1.64;0.88;0
2418;17.36;-15.73;-1.64;0.88;0
2419;17.36;-15.73;-1.64;-2.46;0
2420;17.36;-15.73;-1.64;-2.46;0
2421;17.36;-15.73;-1.64;-2.46;0
2422;17.36;-15.73;-1.64;-2.46;0
2423;17.36;-15.73;-1.64;-2.46;0
2424;17.36;-15.73;-1.64;-2.46;0
2425;17.36;-15.73;-1.64;-2.46;0
2426;17.36;-15.73;-1.64;-2.46;0
2427;16.03;-14.52;-1.51;-1.75;0
2428;17.36;-15.73;-1.64;-2.46;0
2429;17.36;-15.73;-1.64;0.88;0
2430;17.36;-15.73;-1.64;0.88;0
2431;17.36;-15.73;-1.64;0.88;0
2432;6.34;-5.75;-0.6;6.67;0
2433;17.36;-15.73;-1.64;0.88;0
2434;17.36;-15.73;-1.64;0.88;0
2435;17.36;-15.73;-1.64;0.88;0
2436;17.36;-15.73;-1.64;0.88;0
2437;17.36;-15.73;-1.64;0.88;0
2438;17.36;-15.73;-1.64;0.88;0
2439;6.34;-5.75;-0.6;6.67;0
2440;17.36;-15.73;-1.64;0.88;0
2441;17.36;-15.73;-1.64;0.88;0
2442;17.36;-15.73;-1.64;0.88;0
2443;17.36;-15.73;-1.64;-2.46;0
2444;17.36;-15.73;-1.64;-2.46;0
2445;17.36;-15.73;-1.64;-2.46;0
2446;17.36;-15.73;-1.64;-2.46;0
2447;17.36;-15.73;-1.64;-2.46;0
2448;17.36;-15.73;-1.64;-2.46;0
2449;17.36;-15.73;-1.64;-2.46;0
2450;17.36;-15.73;-1.64;-2.46;0
2451;17.36;-15.73;-1.64;-2.46;0
2452;17.36;-15.73;-1.64;-2.46;0
2453;17.36;-15.73;-1.64;0.88;0
2454;10.68;-9.68;-1.01;4.39;0
2455;17.36;-15.73;-1.64;0.88;0
2456;17.36;-15.73;-1.64;0.88;0
2457;17.36;-15.73;-1.64;0.88;0
2458;17.36;-15.73;-1.64;0.88;0
2459;17.36;-15.73;-1.64;0.88;0
2460;17.36;-15.73;-1.64;0.88;0
2461;17.36;-15.73;-1.64;0.88;0
2462;17.36;-15.73;-1.64;0.88;0
2463;17.36;-15.73;-1.64;0.88;0
2464;17.36;-15.73;-1.64;0.88;0
2465;17.36;-15.73;-1.64;0.88;0
2466;17.36;-15.73;-1.64;0.88;0
2467;17.36;-15.73;-1.64;-2.46;0
2468;17.36;-15.73;-1.64;-2.46;0
2469;17.36;-15.73;-1.64;-2.46;0
2470;17.36;-15.73;-1.64;-2.46;0
2471;17.36;-15.73;-1.64;-2.46;0
2472;17.36;-15.73;-1.64;-2.46;0
2473;17.36;-15.73;-1.64;-2.46;0
2474;17.36;-15.73;-1.64;-2.46;0
2475;17.36;-15.73;-1.64;-2.46;0
2476;17.36;-15.73;-1.64;-2.46;0
2477;17.36;-15.73;-1.64;0.88;0
2478;17.36;-15.73;-1.64;0.88;0
2479;17.36;-15.73;-1.64;0.88;0
2480;17.36;-15.73;-1.64;0.88;0
2481;17.36;-15.73;-1.64;0.88;0
2482;17.36;-15.73;-1.64;0.88;0
2483;17.36;-15.73;-1.64;0.88;0
2484;17.36;-15.73;-1.64;0.88;0
2485;17.36;-15.73;-1.64;0.88;0
2486;17.36;-15.73;-1.64;0.88;0
2487;17.36;-15.73;-1.64;0.88;0
2488;17.36;-15.73;-1.64;0.88;0
2489;17.36;-15.73;-1.64;0.88;0
2490;17.36;-15.73;-1.64;0.88;0
2491;17.36;-15.73;-1.64;-2.46;0
2492;17.36;-15.73;-1.64;-2.46;0
2493;17.36;-15.73;-1.64;-2.46;0
2494;17.36;-15.73;-1.64;-2.46;0
2495;17.36;-15.73;-1.64;-2.46;0
2496;17.36;-15.73;-1.64;-2.46;0
2497;17.36;-15.73;-1.64;-2.46;0
2498;17.36;-15.73;-1.64;-2.46;0
2499;17.36;-15.73;-1.64;-2.46;0
2500;17.36;-15.73;-1.64;-2.46;0
2501;17.36;-15.73;-1.64;0.88;0
2502;17.36;-15.73;-1.64;0.88;0
2503;17.36;-15.73;-1.64;0.88;0
2504;17.36;-15.73;-1.64;0.88;0
2505;17.36;-15.73;-1.64;0.88;0
2506;17.36;-15.73;-1.64;0.88;0
2507;17.36;-15.73;-1.64;0.88;0
2508;17.36;-15.73;-1.64;0.88;0
2509;17.36;-15.73;-1.64;0.88;0
2510;17.36;-15.73;-1.64;0.88;0
2511;17.36;-15.73;-1.64;0.88;0
2512;17.36;-15.73;-1.64;0.88;0
2513;17.36;-15.73;-1.64;0.88;0
2514;17.36;-15.73;-1.64;0.88;0
2515;-0.0;0.0;0.0;6.67;0
2516;-0.0;0.0;0.0;6.67;0
2517;-0.0;0.0;0.0;6.67;0
2518;-0.0;0.0;0.0;6.67;0
2519;-0.0;0.0;0.0;6.67;0
2520;17.36;-15.73;-1.64;-2.46;0
2521;17.36;-15.73;-1.64;-2.46;0
2522;17.36;-15.73;-1.64;-2.46;0
2523;17.36;-15.73;-1.64;-2.46;0
2524;17.36;-15.73;-1.64;-2.46;0
2525;17.36;-15.73;-1.64;0.88;0
2526;17.36;-15.73;-1.64;0.88;0
2527;17.36;-15.73;-1.64;0.88;0
2528;17.36;-15.73;-1.64;0.88;0
2529;17.36;-15.73;-1.64;0.88;0
2530;17.36;-15.73;-1.64;0.88;0
2531;17.36;-15.73;-1.64;0.88;0
2532;17.36;-15.73;-1.64;0.88;0
2533;17.36;-15.73;-1.64;0.88;0
2534;17.36;-15.73;-1.64;0.88;0
2535;17.36;-15.73;-1.64;0.88;0
2536;17.36;-15.73;-1.64;0.88;0
2537;17.36;-15.73;-1.64;0.88;0
2538;17.36;-15.73;-1.64;0.88;0
2539;17.36;-15.73;-1.64;-2.46;0
2540;17.36;-15.73;-1.64;-2.46;0
2541;17.36;-15.73;-1.64;-2.46;0
2542;3.86;-3.49;-0.36;4.64;0
2543;17.36;-15.73;-1.64;-2.46;0
2544;17.36;-15.73;-1.64;-2.46;0
2545;17.36;-15.73;-1.64;-2.46;0
2546;17.36;-15.73;-1.64;-2.46;0
2547;17.36;-15.73;-1.64;-2.46;0
2548;17.36;-15.73;-1.64;-2.46;0
2549;17.36;-15.73;-1.64;0.88;0
2550;17.36;-15.73;-1.64;0.88;0
2551;17.36;-15.73;-1.64;0.88;0
2552;17.36;-15.73;-1.64;0.88;0
2553;17.36;-15.73;-1.64;0.88;0
2554;17.36;-15.73;-1.64;0.88;0
2555;17.36;-15.73;-1.64;0.88;0
2556;17.36;-15.73;-1.64;0.88;0
2557;17.36;-15.73;-1.64;0.88;0
2558;17.36;-15.73;-1.64;0.88;0
2559;17.36;-15.73;-1.64;0.88;0
2560;17.36;-15.73;-1.64;0.88;0
2561;7.49;-6.79;-0.71;6.06;0
2562;17.36;-15.73;-1.64;0.88;0
2563;17.36;-15.73;-1.64;-2.46;0
2564;8.01;-7.26;-0.75;2.46;0
2565;17.36;-15.73;-1.64;-2.46;0
2566;12.17;-11.02;-1.15;0.27;0
2567;17.36;-15.73;-1.64;-2.46;0
2568;17.36;-15.73;-1.64;-2.46;0
2569;17.36;-15.73;-1.64;-2.46;0
2570;17.36;-15.73;-1.64;-2.46;0
2571;17.36;-15.73;-1.64;-2.46;0
2572;17.36;-15.73;-1.64;-2.46;0
2573;17.36;-15.73;-1.64;0.88;0
2574;17.36;-15.73;-1.64;0.88;0
2575;17.36;-15.73;-1.64;0.88;0
2576;17.36;-15.73;-1.64;0.88;0
2577;17.36;-15.73;-1.64;0.88;0
2578;17.36;-15.73;-1.64;0.88;0
2579;17.36;-15.73;-1.64;0.88;0
2580;17.36;-15.73;-1.64;0.88;0
2581;17.36;-15.73;-1.64;0.88;0
2582;17.36;-15.73;-1.64;0.88;0
2583;17.36;-15.73;-1.64;0.88;0
2584;17.36;-15.73;-1.64;0.88;0
2585;17.36;-15.73;-1.64;0.88;0
2586;17.36;-15.73;-1.64;0.88;0
2587;3.86;-3.49;-0.36;4.64;0
2588;17.36;-15.73;-1.64;-2.46;0
2589;17.36;-15.73;-1.64;-2.46;0
2590;17.36;-15.73;-1.64;-2.46;0
2591;12.69;-11.49;-1.2;0.0;0
2592;17.36;-15.73;-1.64;-2.46;0
2593;17.36;-15.73;-1.64;-2.46;0
2594;17.36;-15.73;-1.64;-2.46;0
2595;17.36;-15.73;-1.64;-2.46;0
2596;17.36;-15.73;-1.64;-2.46;0
2597;17.36;-15.73;-1.64;0.88;0
2598;17.36;-15.73;-1.64;0.88;0
2599;17.36;-15.73;-1.64;0.88;0
2600;17.36;-15.73;-1.64;0.88;0
2601;17.36;-15.73;-1.64;0.88;0
2602;6.34;-5.75;-0.6;6.67;0
2603;17.36;-15.73;-1.64;0.88;0
2604;17.36;-15.73;-1.64;0.88;0
2605;17.36;-15.73;-1.64;0.88;0
2606;17.36;-15.73;-1.64;0.88;0
2607;17.36;-15.73;-1.64;0.88;0
2608;17.36;-15.73;-1.64;0.88;0
2609;14.36;-13.01;-1.35;2.46;0
2610;17.36;-15.73;-1.64;0.88;0
2611;12.69;-11.49;-1.2;0.0;0
2612;17.36;-15.73;-1.64;-2.46;0
2613;17.36;-15.73;-1.64;-2.46;0
2614;17.36;-15.73;-1.64;-2.46;0
2615;17.36;-15.73;-1.64;-2.46;0
2616;17.36;-15.73;-1.64;-2.46;0
2617;17.36;-15.73;-1.64;-2.46;0
2618;15.36;-13.91;-1.45;-1.4;0
2619;17.36;-15.73;-1.64;-2.46;0
2620;17.36;-15.73;-1.64;-2.46;0
2621;17.36;-15.73;-1.64;0.88;0
2622;17.36;-15.73;-1.64;0.88;0
2623;17.36;-15.73;-1.64;0.88;0
2624;17.36;-15.73;-1.64;0.88;0
2625;17.36;-15.73;-1.64;0.88;0
2626;17.36;-15.73;-1.64;0.88;0
2627;17.36;-15.73;-1.64;0.88;0
2628;17.36;-15.73;-1.64;0.88;0
2629;17.36;-15.73;-1.64;0.88;0
2630;17.36;-15.73;-1.64;0.88;0
2631;17.36;-15.73;-1.64;0.88;0
2632;17.36;-15.73;-1.64;0.88;0
2633;17.36;-15.73;-1.64;0.88;0
2634;17.36;-15.73;-1.64;0.88;0
2635;17.36;-15.73;-1.64;-2.46;0
2636;17.36;-15.73;-1.64;-2.46;0
2637;17.36;-15.73;-1.64;-2.46;0
2638;17.36;-15.73;-1.64;-2.46;0
2639;17.36;-15.73;-1.64;-2.46;0
2640;17.36;-15.73;-1.64;-2.46;0
2641;17.36;-15.73;-1.64;-2.46;0
2642;17.36;-15.73;-1.64;-2.46;0
2643;17.36;-15.73;-1.64;-2.46;0
2644;17.36;-15.73;-1.64;-2.46;0
2645;17.36;-15.73;-1.64;0.88;0
2646;17.36;-15.73;-1.64;0.88;0
2647;17.36;-15.73;-1.64;0.88;0
2648;17.36;-15.73;-1.64;0.88;0
2649;17.36;-15.73;-1.64;0.88;0
2650;17.36;-15.73;-1.64;0.88;0
2651;17.36;-15.73;-1.64;0.88;0
2652;17.36;-15.73;-1.64;0.88;0
2653;17.36;-15.73;-1.64;0.88;0
2654;17.36;-15.73;-1.64;0.88;0
2655;17.36;-15.73;-1.64;0.88;0
2656;17.36;-15.73;-1.64;0.88;0
2657;17.36;-15.73;-1.64;0.88;0
2658;17.36;-15.73;-1.64;0.88;0
2659;17.36;-15.73;-1.64;-2.46;0
2660;17.36;-15.73;-1.64;-2.46;0
2661;17.36;-15.73;-1.64;-2.46;0
2662;17.36;-15.73;-1.64;-2.46;0
2663;17.36;-15.73;-1.64;-2.46;0
2664;17.36;-15.73;-1.64;-2.46;0
2665;17.36;-15.73;-1.64;-2.46;0
2666;17.36;-15.73;-1.64;-2.46;0
2667;17.36;-15.73;-1.64;-2.46;0
2668;17.36;-15.73;-1.64;-2.46;0
2669;17.36;-15.73;-1.64;0.88;0
2670;17.36;-15.73;-1.64;0.88;0
2671;17.36;-15.73;-1.64;0.88;0
2672;17.36;-15.73;-1.64;0.88;0
2673;17.36;-15.73;-1.64;0.88;0
2674;17.36;-15.73;-1.64;0.88;0
2675;17.36;-15.73;-1.64;0.88;0
2676;17.36;-15.73;-1.64;0.88;0
2677;17.36;-15.73;-1.64;0.88;0
2678;17.36;-15.73;-1.64;0.88;0
2679;17.36;-15.73;-1.64;0.88;0
2680;17.36;-15.73;-1.64;0.88;0
2681;17.36;-15.73;-1.64;0.88;0
2682;17.36;-15.73;-1.64;0.88;0
2683;-0.0;0.0;0.0;6.67;0
2684;-0.0;0.0;0.0;6.67;0
2685;-0.0;0.0;0.0;6.67;0
2686;-0.0;0.0;0.0;6.67;0
2687;-0.0;0.0;0.0;6.67;0
2688;17.36;-15.73;-1.64;-2.46;0
2689;17.36;-15.73;-1.64;-2.46;0
2690;17.36;-15.73;-1.64;-2.46;0
2691;17.36;-15.73;-1.64;-2.46;0
2692;17.36;-15.73;-1.64;-2.46;0
2693;17.36;-15.73;-1.64;0.88;0
2694;17.36;-15.73;-1.64;0.88;0
2695;17.36;-15.73;-1.64;0.88;0
2696;17.36;-15.73;-1.64;0.88;0
2697;17.36;-15.73;-1.64;0.88;0
2698;17.36;-15.73;-1.64;0.88;0
2699;17.36;-15.73;-1.64;0.88;0
2700;17.36;-15.73;-1.64;0.88;0
2701;17.36;-15.73;-1.64;0.88;0
2702;17.36;-15.73;-1.64;0.88;0
2703;17.36;-15.73;-1.64;0.88;0
2704;17.36;-15.73;-1.64;0.88;0
2705;17.36;-15.73;-1.64;0.88;0
2706;17.36;-15.73;-1.64;0.88;0
2707;17.36;-15.73;-1.64;-2.46;0
2708;17.36;-15.73;-1.64;-2.46;0
2709;17.36;-15.73;-1.64;-2.46;0
2710;17.36;-15.73;-1.64;-2.46;0
2711;17.36;-15.73;-1.64;-2.46;0
2712;17.36;-15.73;-1.64;-2.46;0
2713;17.36;-15.73;-1.64;-2.46;0
2714;17.36;-15.73;-1.64;-2.46;0
2715;3.86;-3.49;-0.36;4.64;0
2716;17.36;-15.73;-1.64;-2.46;0
2717;17.36;-15.73;-1.64;0.88;0
2718;17.36;-15.73;-1.64;0.88;0
2719;17.36;-15.73;-1.64;0.88;0
2720;17.36;-15.73;-1.64;0.88;0
2721;7.49;-6.79;-0.71;6.06;0
2722;17.36;-15.73;-1.64;0.88;0
2723;17.36;-15.73;-1.64;0.88;0
2724;17.36;-15.73;-1.64;0.88;0
2725;17.36;-15.73;-1.64;0.88;0
2726;17.36;-15.73;-1.64;0.88;0
2727;17.36;-15.73;-1.64;0.88;0
2728;17.36;-15.73;-1.64;0.88;0
2729;17.36;-15.73;-1.64;0.88;0
2730;17.36;-15.73;-1.64;0.88;0
2731;17.36;-15.73;-1.64;-2.46;0
2732;17.36;-15.73;-1.64;-2.46;0
2733;3.86;-3.49;-0.36;4.64;0
2734;17.36;-15.73;-1.64;-2.46;0
2735;17.36;-15.73;-1.64;-2.46;0
2736;17.36;-15.73;-1.64;-2.46;0
2737;17.36;-15.73;-1.64;-2.46;0
2738;17.36;-15.73;-1.64;-2.46;0
2739;17.36;-15.73;-1.64;-2.46;0
2740;17.36;-15.73;-1.64;-2.46;0
2741;17.36;-15.73;-1.64;0.88;0
2742;17.36;-15.73;-1.64;0.88;0
2743;17.36;-15.73;-1.64;0.88;0
2744;17.36;-15.73;-1.64;0.88;0
2745;17.36;-15.73;-1.64;0.88;0
2746;17.36;-15.73;-1.64;0.88;0
2747;17.36;-15.73;-1.64;0.88;0
2748;17.36;-15.73;-1.64;0.88;0
2749;17.36;-15.73;-1.64;0.88;0
2750;17.36;-15.73;-1.64;0.88;0
2751;17.36;-15.73;-1.64;0.88;0
2752;17.36;-15.73;-1.64;0.88;0
2753;17.36;-15.73;-1.64;0.88;0
2754;7.49;-6.79;-0.71;6.06;0
2755;17.36;-15.73;-1.64;-2.46;0
