snapshot;grid;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
5550;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5551;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5552;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5553;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5554;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5555;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5556;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5557;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5558;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5559;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5560;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5561;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5562;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5563;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5564;8.01;2.46;7.26;4.21;-4.21;-4.21;0.75;0.0;6.67
5565;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5566;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5567;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5568;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5569;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5570;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5571;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5572;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5573;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5574;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5575;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5576;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5577;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5578;6.34;6.67;5.75;3.33;-3.33;-3.33;0.6;0.0;10.0
5579;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5580;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5581;14.36;2.46;13.01;7.54;-7.54;-7.54;1.35;0.0;10.0
5582;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5583;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5584;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5585;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5586;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5587;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5588;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5589;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5590;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5591;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5592;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5593;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
5594;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5595;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5596;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5597;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5598;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5599;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5600;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5601;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5602;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5603;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5604;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5605;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5606;7.49;6.06;6.79;3.94;-3.94;-3.94;0.71;0.0;10.0
5607;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5608;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5609;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5610;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5611;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5612;14.32;-0.86;12.97;7.52;-7.52;-7.52;1.35;0.0;6.67
5613;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5614;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5615;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5616;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5617;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5618;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5619;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5620;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
5621;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5622;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5623;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5624;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5625;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5626;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5627;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5628;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5629;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5630;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5631;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5632;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5633;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5634;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5635;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5636;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5637;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5638;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
5639;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5640;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5641;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5642;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5643;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5644;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5645;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5646;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5647;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5648;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5649;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5650;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5651;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5652;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5653;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5654;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5655;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5656;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5657;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5658;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5659;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5660;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5661;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5662;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5663;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5664;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5665;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5666;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5667;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5668;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5669;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5670;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5671;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5672;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5673;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5674;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5675;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5676;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5677;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5678;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5679;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5680;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5681;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5682;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5683;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5684;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5685;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5686;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5687;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5688;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5689;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5690;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5691;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5692;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5693;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5694;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5695;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5696;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5697;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5698;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5699;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5700;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5701;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5702;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5703;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5704;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5705;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5706;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5707;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5708;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5709;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5710;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5711;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5712;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5713;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5714;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5715;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5716;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5717;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5718;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5719;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5720;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5721;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5722;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5723;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5724;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5725;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5726;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5727;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5728;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5729;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5730;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5731;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5732;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5733;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5734;7.49;2.73;6.79;3.94;-3.94;-3.94;0.71;0.0;6.67
5735;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5736;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5737;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5738;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5739;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5740;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
5741;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5742;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5743;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5744;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5745;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5746;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5747;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5748;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5749;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5750;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5751;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5752;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5753;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5754;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5755;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5756;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5757;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
5758;12.69;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
5759;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5760;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5761;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5762;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5763;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5764;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5765;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5766;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5767;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5768;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5769;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5770;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5771;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5772;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5773;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5774;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5775;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5776;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5777;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5778;12.17;3.61;11.02;6.39;-6.39;-6.39;1.15;0.0;10.0
5779;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5780;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5781;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5782;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5783;5.01;4.03;4.54;2.63;-2.63;-2.63;0.47;0.0;6.67
5784;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5785;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5786;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5787;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5788;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5789;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5790;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5791;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5792;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5793;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5794;6.34;6.67;5.75;3.33;-3.33;-3.33;0.6;0.0;10.0
5795;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5796;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5797;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5798;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5799;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5800;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5801;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5802;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5803;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5804;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5805;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5806;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5807;10.68;1.05;9.68;5.61;-5.61;-5.61;1.01;0.0;6.67
5808;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5809;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5810;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5811;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5812;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5813;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5814;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5815;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5816;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5817;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5818;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5819;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5820;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5821;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5822;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5823;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5824;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5825;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5826;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5827;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5828;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5829;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5830;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5831;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5832;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5833;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5834;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5835;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5836;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5837;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5838;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5839;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5840;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5841;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5842;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5843;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5844;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5845;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5846;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5847;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5848;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5849;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5850;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5851;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5852;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5853;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5854;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5855;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5856;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5857;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5858;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5859;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5860;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5861;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5862;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5863;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5864;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5865;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5866;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5867;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5868;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5869;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5870;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5871;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5872;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5873;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5874;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
5875;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5876;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5877;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5878;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5879;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
5880;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5881;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5882;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5883;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5884;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
5885;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
