;on_wind;pv;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
7823;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-3.28
7824;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-1.69
7825;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-3.67
7826;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-4.32
7827;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-4.93
7828;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-5.27
7829;24.88;-0.0;-22.53;0.0;-2.34;-3.07;-6.7
7830;24.88;-0.0;-22.53;0.0;-2.34;-3.07;-7.73
7831;24.88;-0.0;-22.53;0.0;-2.34;-3.07;-8.12
7832;24.08;0.79;-22.53;0.0;-2.34;-3.07;-9.6
7833;22.08;2.8;-22.53;0.0;-2.34;-3.07;-12.34
7834;20.21;4.66;-22.53;0.0;-2.34;-3.07;-15.2
7835;20.82;4.05;-22.53;0.0;-2.34;-3.07;-15.63
7836;21.8;3.08;-22.53;0.0;-2.34;-3.07;-15.65
7837;23.34;1.54;-22.53;0.0;-2.34;-3.07;-14.93
7838;24.64;0.23;-22.53;0.0;-2.34;-3.07;-13.93
7839;24.88;-0.0;-22.53;0.0;-2.34;-3.07;-13.91
7840;24.88;-0.0;-22.53;0.0;-2.34;-3.07;-13.78
7841;24.88;-0.0;-22.53;0.0;-2.34;-3.07;-12.79
7842;24.88;-0.0;-22.53;0.0;-2.34;-3.07;-11.58
7843;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-9.85
7844;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-8.03
7845;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-7.26
7846;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-6.74
7847;29.23;-0.0;-22.53;-4.35;-2.34;-6.4;-2.69
7848;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-5.92
7849;24.88;-0.0;-22.53;0.0;-2.34;-6.4;-5.14
7850;29.5;-0.0;-22.53;-4.62;-2.34;-6.4;-0.0
7851;27.86;-0.0;-22.53;-2.98;-2.34;-6.4;-0.0
7852;25.87;-0.0;-22.53;-1.0;-2.34;-6.4;-0.0
7853;23.93;-0.0;-22.53;0.95;-2.34;-3.07;-0.0
7854;20.69;-0.0;-22.53;4.19;-2.34;-3.07;-0.0
7855;19.74;-0.0;-22.53;5.14;-2.34;-3.07;-0.0
7856;21.08;1.12;-22.53;2.68;-2.34;-3.07;-0.0
7857;21.99;2.89;-22.53;0.0;-2.34;-3.07;-3.8
7858;27.73;4.75;-22.53;-7.61;-2.34;-3.07;-0.0
7859;29.45;4.71;-22.53;-9.29;-2.34;-3.07;-0.0
7860;25.48;4.94;-22.53;-5.54;-2.34;-3.07;-5.83
7861;33.17;3.4;-22.53;-11.7;-2.34;-3.07;-0.0
7862;33.82;1.3;-22.53;-10.25;-2.34;-3.07;-0.0
7863;34.25;-0.0;-22.53;-9.37;-2.34;-3.07;-0.0
7864;33.9;-0.0;-22.53;-9.03;-2.34;-3.07;-0.0
7865;32.65;-0.0;-22.53;-7.78;-2.34;-3.07;-0.0
7866;30.66;-0.0;-22.53;-5.79;-2.34;-3.07;-0.0
7867;28.03;-0.0;-22.53;-3.15;-2.34;-6.4;-0.0
7868;25.09;-0.0;-22.53;-0.22;-2.34;-6.4;-0.0
7869;23.8;-0.0;-22.53;1.08;-2.34;-6.4;-0.0
7870;20.69;-0.0;-18.74;0.0;-1.95;-4.2;-0.0
7871;17.62;-0.0;-15.96;0.0;-1.66;-2.59;-0.0
7872;14.51;-0.0;-20.25;7.84;-2.11;-5.08;-0.0
7873;13.17;-0.0;-11.93;0.0;-1.24;-0.25;-0.0
7874;14.47;-0.0;-13.11;0.0;-1.36;-0.94;-0.0
7875;18.18;-0.0;-16.47;0.0;-1.71;-2.89;-0.0
7876;20.77;-0.0;-18.82;0.0;-1.96;-4.25;-0.0
7877;18.83;-0.0;-22.53;6.04;-2.34;-3.07;-0.0
7878;18.79;-0.0;-17.24;0.25;-1.79;0.0;-0.0
7879;18.79;-0.0;-17.24;0.25;-1.79;0.0;-0.0
7880;20.9;0.23;-19.15;0.0;-1.99;-1.11;-0.0
7881;19.35;1.96;-19.3;0.0;-2.01;-1.19;-0.0
7882;15.94;8.62;-22.53;0.32;-2.34;-3.07;-0.0
7883;14.94;15.47;-22.53;-5.54;-2.34;-3.07;-0.0
7884;14.99;16.31;-22.53;-6.42;-2.34;-3.07;-0.0
7885;14.99;13.7;-22.53;-3.81;-2.34;-3.07;-0.0
7886;14.68;6.99;-19.63;0.0;-2.04;-1.39;-0.0
7887;15.85;0.14;-17.24;3.04;-1.79;0.0;-0.0
7888;16.5;-0.0;-18.57;4.0;-1.93;-0.77;-0.0
7889;14.55;-0.0;-22.53;10.32;-2.34;-3.07;-0.0
7890;12.48;-0.0;-22.53;12.39;-2.34;-3.07;-0.0
7891;10.75;-0.0;0.0;-10.75;0.0;6.67;-0.0
7892;7.56;-0.0;0.0;-7.56;0.0;6.67;-0.0
7893;4.62;-0.0;0.0;-4.62;0.0;6.67;-0.0
7894;3.28;-0.0;0.0;-3.28;0.0;6.67;-0.0
7895;3.54;-0.0;0.0;-3.54;0.0;6.67;-0.0
7896;4.79;-0.0;-5.01;0.73;-0.52;3.76;-0.0
7897;6.09;-0.0;-5.52;0.0;-0.57;3.47;-0.0
7898;7.04;-0.0;-6.38;0.0;-0.66;2.97;-0.0
7899;7.39;-0.0;-6.69;0.0;-0.7;2.79;-0.0
7900;8.34;-0.0;-7.55;0.0;-0.79;2.29;-0.0
7901;8.29;-0.0;-7.51;0.0;-0.78;5.64;-0.0
7902;8.16;-0.0;-7.39;0.0;-0.77;5.71;-0.0
7903;7.21;-0.0;-6.53;0.0;-0.68;6.21;-0.0
7904;6.05;0.65;-6.07;0.0;-0.63;6.48;-0.0
7905;5.31;1.26;-5.95;0.0;-0.62;6.55;-0.0
7906;4.75;1.58;-5.74;0.0;-0.6;6.67;-0.0
7907;5.05;1.72;-6.14;0.0;-0.64;6.44;-0.0
7908;5.1;1.54;-6.01;0.0;-0.62;6.51;-0.0
7909;5.18;0.93;-5.54;0.0;-0.58;6.79;-0.0
7910;5.79;0.28;-5.5;0.0;-0.57;6.81;-0.0
7911;7.86;-0.0;-7.12;0.0;-0.74;5.87;-0.0
7912;9.54;-0.0;-8.65;0.0;-0.9;4.98;-0.0
7913;8.55;-0.0;-7.75;0.0;-0.81;5.51;-0.0
7914;7.86;-0.0;-7.12;0.0;-0.74;5.87;-0.0
7915;7.73;-0.0;-7.0;0.0;-0.73;2.6;-0.0
7916;7.69;-0.0;-6.96;0.0;-0.72;2.63;-0.0
7917;7.64;-0.0;-6.92;0.0;-0.72;2.65;-0.0
7918;7.77;-0.0;-7.04;0.0;-0.73;2.58;-0.0
7919;8.21;-0.0;-7.43;0.0;-0.77;2.35;-0.0
7920;8.72;-0.0;-7.9;0.0;-0.82;2.08;-0.0
7921;9.29;-0.0;-8.41;0.0;-0.87;1.79;-0.0
7922;9.8;-0.0;-8.88;0.0;-0.92;1.52;-0.0
7923;9.07;-0.0;-8.22;0.0;-0.85;1.9;-0.0
7924;7.99;-0.0;-7.24;0.0;-0.75;2.47;-0.0
7925;7.6;-0.0;-6.89;0.0;-0.72;6.01;-0.0
7926;7.9;-0.0;-7.16;0.0;-0.74;5.85;-0.0
7927;8.21;-0.0;-7.43;0.0;-0.77;5.69;-0.0
7928;8.21;0.23;-7.64;0.0;-0.79;5.57;-0.0
7929;8.29;0.7;-8.14;0.0;-0.85;5.28;-0.0
7930;8.94;1.12;-9.11;0.0;-0.95;4.71;-0.0
7931;9.85;1.21;-10.02;0.0;-1.04;4.19;-0.0
7932;10.84;0.98;-10.71;0.0;-1.11;3.79;-0.0
7933;11.88;0.56;-11.26;0.0;-1.17;3.47;-0.0
7934;12.27;0.14;-11.24;0.0;-1.17;3.48;-0.0
7935;12.96;-0.0;-11.74;0.0;-1.22;3.19;-0.0
7936;14.04;-0.0;-12.71;0.0;-1.32;2.62;-0.0
7937;14.6;-0.0;-13.22;0.0;-1.37;2.33;-0.0
7938;14.81;-0.0;-13.42;0.0;-1.4;2.22;-0.0
7939;14.94;-0.0;-13.54;0.0;-1.41;-1.18;-0.0
7940;15.25;-0.0;-13.81;0.0;-1.44;-1.34;-0.0
7941;15.94;-0.0;-14.44;0.0;-1.5;-1.71;-0.0
7942;16.67;-0.0;-15.1;0.0;-1.57;-2.09;-0.0
7943;17.41;-0.0;-15.77;0.0;-1.64;-2.48;-0.0
7944;18.74;-0.0;-16.98;0.0;-1.77;-3.18;-0.0
7945;19.31;-0.0;-17.49;0.0;-1.82;-3.48;-0.0
7946;20.56;-0.0;-18.62;0.0;-1.94;-4.13;-0.0
7947;19.61;-0.0;-17.76;0.0;-1.85;-3.64;-0.0
7948;20.51;-0.0;-18.58;0.0;-1.93;-4.11;-0.0
7949;18.27;-0.0;-16.55;0.0;-1.72;0.4;-0.0
7950;14.99;-0.0;-13.58;0.0;-1.41;2.13;-0.0
7951;13.3;0.19;-12.22;0.0;-1.27;2.91;-0.0
7952;11.19;2.66;-12.54;0.0;-1.3;2.73;-0.0
7953;9.72;6.38;-14.59;0.0;-1.52;1.54;-0.0
7954;8.68;14.03;-20.57;0.0;-2.14;-1.93;-0.0
7955;6.69;12.07;-17.0;0.0;-1.77;0.14;-0.0
7956;5.44;8.34;-12.49;0.0;-1.3;2.76;-0.0
7957;4.84;3.91;-7.93;0.0;-0.82;5.4;-0.0
7958;4.32;2.38;-6.06;0.0;-0.63;6.48;-0.0
7959;3.76;-0.0;-5.02;1.78;-0.52;7.09;-0.0
7960;1.94;-0.0;-5.01;3.58;-0.52;7.09;-0.0
7961;1.12;-0.0;-5.01;4.4;-0.52;7.09;-0.0
7962;3.02;-0.0;-5.01;2.5;-0.52;7.09;-0.0
7963;7.73;-0.0;-7.0;0.0;-0.73;2.6;-0.0
7964;12.44;-0.0;-11.27;0.0;-1.17;0.13;-0.0
7965;15.63;-0.0;-14.16;0.0;-1.47;-1.55;-0.0
7966;21.9;-0.0;-19.83;0.0;-2.06;-4.84;-0.0
7967;27.73;-0.0;-22.53;-2.85;-2.34;-6.4;-0.0
7968;30.28;-0.0;-22.53;-5.4;-2.34;-6.4;-0.0
7969;27.34;-0.0;-22.53;-2.46;-2.34;-6.4;-0.0
7970;25.09;-0.0;-22.53;-0.22;-2.34;-6.4;-0.0
7971;24.79;-0.0;-22.46;0.0;-2.34;-6.36;-0.0
7972;26.95;-0.0;-22.53;-2.07;-2.34;-6.4;-0.0
7973;24.01;-0.0;-21.75;0.0;-2.26;-2.62;-0.0
7974;22.16;-0.0;-20.07;0.0;-2.09;-1.64;-0.0
7975;20.43;-0.0;-18.5;0.0;-1.92;-0.73;-0.0
7976;16.89;0.51;-15.76;0.0;-1.64;0.86;-0.0
7977;17.28;1.03;-16.58;0.0;-1.72;0.38;-0.0
7978;14.81;1.96;-15.19;0.0;-1.58;1.19;-0.0
7979;13.13;2.56;-14.21;0.0;-1.48;1.75;-0.0
7980;14.34;2.33;-15.1;0.0;-1.57;1.24;-0.0
7981;13.17;2.1;-13.83;0.0;-1.44;1.98;-0.0
7982;12.01;1.07;-11.85;0.0;-1.23;3.13;-0.0
7983;10.41;-0.0;-9.43;0.0;-0.98;4.53;-0.0
7984;9.37;-0.0;-8.49;0.0;-0.88;5.08;-0.0
7985;8.38;-0.0;-7.59;0.0;-0.79;5.6;-0.0
7986;7.86;-0.0;-7.12;0.0;-0.74;5.87;-0.0
7987;7.99;-0.0;-7.24;0.0;-0.75;2.47;-0.0
7988;8.08;-0.0;-7.32;0.0;-0.76;2.42;-0.0
7989;7.73;-0.0;-7.0;0.0;-0.73;2.6;-0.0
7990;6.78;-0.0;-6.14;0.0;-0.64;3.1;-0.0
7991;5.79;-0.0;-5.24;0.0;-0.55;3.63;-0.0
7992;4.53;-0.0;-5.01;0.99;-0.52;3.76;-0.0
7993;3.2;-0.0;-5.01;2.33;-0.52;3.76;-0.0
7994;2.25;-0.0;-5.01;3.28;-0.52;3.76;-0.0
7995;1.47;-0.0;-5.01;4.06;-0.52;3.76;-0.0
7996;0.73;-0.0;-5.01;4.79;-0.52;3.76;-0.0
7997;0.35;-0.0;-5.01;5.18;-0.52;7.09;-0.0
7998;0.43;-0.0;-5.01;5.1;-0.52;7.09;-0.0
7999;0.82;0.05;-5.01;4.66;-0.52;7.09;-0.0
8000;1.17;2.61;-5.01;1.75;-0.52;7.09;-0.0
8001;1.17;7.41;-5.01;-3.05;-0.52;7.09;-0.0
8002;0.99;12.96;-5.01;-8.42;-0.52;7.09;-0.0
8003;0.6;14.12;-5.01;-9.2;-0.52;7.09;-0.0
8004;0.3;14.35;-5.01;-9.13;-0.52;7.09;-0.0
8005;0.3;10.35;-7.51;-2.36;-0.78;5.64;-0.0
8006;1.08;4.05;-5.01;0.39;-0.52;7.09;-0.0
8007;2.5;-0.0;-5.01;3.02;-0.52;7.09;-0.0
8008;4.1;-0.0;-5.01;1.42;-0.52;7.09;-0.0
8009;5.14;-0.0;-5.01;0.39;-0.52;7.09;-0.0
8010;5.61;-0.0;-5.01;-0.09;-0.52;7.09;-0.0
8011;5.4;-0.0;-5.01;0.13;-0.52;3.76;-0.0
8012;4.79;-0.0;-5.01;0.73;-0.52;3.76;-0.0
8013;3.84;-0.0;-5.01;1.68;-0.52;3.76;-0.0
8014;3.2;-0.0;-5.01;2.33;-0.52;3.76;-0.0
8015;2.85;-0.0;-5.01;2.68;-0.52;3.76;-0.0
8016;2.5;-0.0;-5.01;3.02;-0.52;3.76;-0.0
8017;2.33;-0.0;-5.01;3.2;-0.52;3.76;-0.0
8018;2.16;-0.0;-5.01;3.37;-0.52;3.76;-0.0
8019;1.68;-0.0;-5.01;3.84;-0.52;3.76;-0.0
8020;1.08;-0.0;-5.01;4.45;-0.52;3.76;-0.0
8021;0.69;-0.0;-5.01;4.84;-0.52;7.09;-0.0
8022;0.56;-0.0;-5.01;4.97;-0.52;7.09;-0.0
8023;0.56;0.14;-5.01;4.83;-0.52;7.09;-0.0
8024;0.65;3.73;-5.01;1.15;-0.52;7.09;-0.0
8025;0.65;11.42;-6.5;-4.89;-0.68;6.23;-0.0
8026;0.73;17.57;-16.58;0.0;-1.72;0.38;-0.0
8027;0.86;22.93;-17.24;-4.76;-1.79;0.0;-0.0
8028;1.08;22.04;-5.01;-17.59;-0.52;7.09;-0.0
8029;1.21;16.73;-5.01;-12.41;-0.52;7.09;-0.0
8030;1.25;7.08;-7.55;0.0;-0.79;5.62;-0.0
8031;0.95;-0.0;-5.01;4.58;-0.52;7.09;-0.0
8032;0.82;-0.0;-5.01;4.71;-0.52;7.09;-0.0
8033;0.69;-0.0;-5.01;4.84;-0.52;7.09;-0.0
8034;0.65;-0.0;-5.01;4.88;-0.52;7.09;-0.0
8035;0.52;-0.0;-5.01;5.01;-0.52;3.76;-0.0
8036;0.35;-0.0;-5.01;5.18;-0.52;3.76;-0.0
8037;0.39;-0.0;-5.01;5.14;-0.52;3.76;-0.0
8038;0.56;-0.0;-5.01;4.97;-0.52;3.76;-0.0
8039;0.86;-0.0;-5.01;4.66;-0.52;3.76;-0.0
8040;1.3;-0.0;-5.01;4.23;-0.52;3.76;-0.0
8041;1.77;-0.0;-5.01;3.76;-0.52;3.76;-0.0
8042;2.2;-0.0;-5.01;3.33;-0.52;3.76;-0.0
8043;2.2;-0.0;-5.01;3.33;-0.52;3.76;-0.0
8044;2.07;-0.0;-5.01;3.45;-0.52;3.76;-0.0
8045;2.38;-0.0;-5.01;3.15;-0.52;7.09;-0.0
8046;2.81;-0.0;-5.01;2.72;-0.52;7.09;-0.0
8047;3.11;-0.0;-5.01;2.42;-0.52;7.09;-0.0
8048;3.2;0.79;-5.01;1.54;-0.52;7.09;-0.0
8049;3.33;2.05;-5.01;0.15;-0.52;7.09;-0.0
8050;3.58;2.7;-5.7;0.0;-0.59;6.7;-0.0
8051;4.1;2.38;-5.87;0.0;-0.61;6.59;-0.0
8052;4.66;2.1;-6.12;0.0;-0.64;6.45;-0.0
8053;4.84;1.26;-5.52;0.0;-0.57;6.8;-0.0
8054;4.84;0.42;-5.01;0.27;-0.52;7.09;-0.0
8055;5.87;-0.0;-5.32;0.0;-0.55;6.91;-0.0
8056;6.48;-0.0;-5.87;0.0;-0.61;6.6;-0.0
8057;6.31;-0.0;-5.01;-0.78;-0.52;7.09;-0.0
8058;6.44;-0.0;-5.83;0.0;-0.61;6.62;-0.0
8059;6.56;-0.0;0.0;-6.56;0.0;6.67;-0.0
8060;6.13;-0.0;0.0;-6.13;0.0;6.67;-0.0
8061;5.4;-0.0;0.0;-5.4;0.0;6.67;-0.0
8062;4.66;-0.0;0.0;-4.66;0.0;6.67;-0.0
8063;4.02;-0.0;0.0;-4.02;0.0;6.67;-0.0
8064;3.54;-0.0;-5.01;1.99;-0.52;3.76;-0.0
8065;2.94;-0.0;-5.01;2.59;-0.52;3.76;-0.0
8066;2.55;-0.0;-5.01;2.98;-0.52;3.76;-0.0
8067;2.33;-0.0;-5.01;3.2;-0.52;3.76;-0.0
8068;2.29;-0.0;-5.01;3.24;-0.52;3.76;-0.0
8069;2.33;-0.0;-5.01;3.2;-0.52;7.09;-0.0
8070;2.5;-0.0;-5.01;3.02;-0.52;7.09;-0.0
8071;2.94;-0.0;-5.01;2.59;-0.52;7.09;-0.0
8072;3.15;1.44;-5.01;0.93;-0.52;7.09;-0.0
8073;2.94;3.87;-6.16;0.0;-0.64;6.42;-0.0
8074;3.46;5.17;-7.82;0.0;-0.81;5.47;-0.0
8075;4.28;5.73;-9.07;0.0;-0.94;4.74;-0.0
8076;4.88;5.59;-9.49;0.0;-0.99;4.5;-0.0
8077;4.36;4.71;-8.21;0.0;-0.85;5.23;-0.0
8078;4.97;2.7;-6.95;0.0;-0.72;5.97;-0.0
8079;7.21;-0.0;-6.53;0.0;-0.68;6.21;-0.0
8080;9.67;-0.0;-8.76;0.0;-0.91;4.92;-0.0
8081;12.01;-0.0;-10.88;0.0;-1.13;3.69;-0.0
8082;12.96;-0.0;-11.74;0.0;-1.22;3.19;-0.0
8083;12.7;-0.0;-11.5;0.0;-1.2;-0.0;-0.0
8084;12.65;-0.0;-11.46;0.0;-1.19;0.02;-0.0
8085;12.35;-0.0;-11.19;0.0;-1.16;0.18;-0.0
8086;12.05;-0.0;-10.91;0.0;-1.13;0.34;-0.0
8087;11.75;-0.0;-10.64;0.0;-1.11;0.49;-0.0
8088;11.49;-0.0;-10.41;0.0;-1.08;0.63;-0.0
8089;11.49;-0.0;-10.41;0.0;-1.08;0.63;-0.0
8090;11.75;-0.0;-10.64;0.0;-1.11;0.49;-0.0
8091;11.66;-0.0;-10.56;0.0;-1.1;0.54;-0.0
8092;12.52;-0.0;-11.35;0.0;-1.18;0.09;-0.0
8093;14.43;-0.0;-13.07;0.0;-1.36;2.42;-0.0
8094;15.46;-0.0;-14.01;0.0;-1.46;1.88;-0.0
8095;15.98;-0.0;-14.47;0.0;-1.51;1.6;-0.0
8096;13.56;0.75;-12.96;0.0;-1.35;2.48;-0.0
8097;12.35;1.77;-12.79;0.0;-1.33;2.58;-0.0
8098;12.22;2.52;-13.35;0.0;-1.39;2.26;-0.0
8099;12.35;2.7;-13.64;0.0;-1.42;2.09;-0.0
8100;12.22;2.05;-12.93;0.0;-1.34;2.5;-0.0
8101;11.19;1.21;-11.23;0.0;-1.17;3.49;-0.0
8102;11.27;0.37;-10.55;0.0;-1.1;3.88;-0.0
8103;12.48;-0.0;-11.31;0.0;-1.18;3.44;-0.0
8104;12.4;-0.0;-11.23;0.0;-1.17;3.49;-0.0
8105;11.27;-0.0;-10.21;0.0;-1.06;4.08;-0.0
8106;10.8;-0.0;-9.78;0.0;-1.02;4.33;-0.0
8107;10.06;-0.0;-9.12;0.0;-0.95;1.38;-0.0
8108;10.41;-0.0;-9.43;0.0;-0.98;1.2;-0.0
8109;11.53;-0.0;-10.45;0.0;-1.09;0.61;-0.0
8110;12.7;-0.0;-11.5;0.0;-1.2;-0.0;-0.0
8111;13.82;-0.0;-12.52;0.0;-1.3;-0.59;-0.0
8112;13.78;-0.0;-12.48;0.0;-1.3;-0.57;-0.0
8113;15.2;-0.0;-13.77;0.0;-1.43;-1.32;-0.0
8114;15.03;-0.0;-13.61;0.0;-1.42;-1.23;-0.0
8115;13.56;-0.0;-12.28;0.0;-1.28;-0.46;-0.0
8116;13.04;-0.0;-11.81;0.0;-1.23;-0.19;-0.0
8117;13.47;-0.0;-12.21;0.0;-1.27;2.92;-0.0
8118;12.96;-0.0;-11.74;0.0;-1.22;3.19;-0.0
8119;11.4;-0.0;-10.33;0.0;-1.07;4.01;-0.0
8120;9.63;0.19;-8.89;0.0;-0.92;4.84;-0.0
8121;8.68;0.93;-8.71;0.0;-0.91;4.95;-0.0
8122;8.42;2.1;-9.53;0.0;-0.99;4.47;-0.0
8123;7.56;3.08;-9.63;0.0;-1.0;4.41;-0.0
8124;7.08;2.38;-8.57;0.0;-0.89;5.03;-0.0
8125;7.26;1.26;-7.71;0.0;-0.8;5.53;-0.0
8126;8.03;0.28;-7.53;0.0;-0.78;5.63;-0.0
8127;9.98;-0.0;-9.04;0.0;-0.94;4.76;-0.0
8128;11.01;-0.0;-9.98;0.0;-1.04;4.21;-0.0
8129;10.54;-0.0;-9.55;0.0;-0.99;4.46;-0.0
8130;9.8;-0.0;-8.88;0.0;-0.92;4.85;-0.0
8131;8.64;-0.0;-7.82;0.0;-0.81;2.13;-0.0
8132;7.3;-0.0;-6.61;0.0;-0.69;2.83;-0.0
8133;6.35;-0.0;-5.75;0.0;-0.6;3.33;-0.0
8134;5.44;-0.0;-5.01;0.09;-0.52;3.76;-0.0
8135;4.62;-0.0;-5.01;0.91;-0.52;3.76;-0.0
8136;4.32;-0.0;-5.01;1.21;-0.52;3.76;-0.0
8137;4.58;-0.0;-5.01;0.95;-0.52;3.76;-0.0
8138;5.1;-0.0;-5.01;0.43;-0.52;3.76;-0.0
8139;5.79;-0.0;-5.24;0.0;-0.55;3.63;-0.0
8140;6.48;-0.0;-5.87;0.0;-0.61;3.26;-0.0
8141;7.04;-0.0;-6.38;0.0;-0.66;6.3;-0.0
8142;7.51;-0.0;-6.81;0.0;-0.71;6.05;-0.0
8143;7.77;-0.0;-7.04;0.0;-0.73;5.91;-0.0
8144;8.38;0.56;-8.1;0.0;-0.84;5.3;-0.0
8145;7.56;1.82;-8.49;0.0;-0.88;5.07;-0.0
8146;7.34;2.94;-9.31;0.0;-0.97;4.6;-0.0
8147;7.82;3.22;-9.99;0.0;-1.04;4.2;-0.0
8148;8.59;2.66;-10.19;0.0;-1.06;4.09;-0.0
8149;9.63;1.49;-10.07;0.0;-1.05;4.16;-0.0
8150;10.19;0.37;-9.57;0.0;-1.0;4.45;-0.0
8151;11.79;-0.0;-10.68;0.0;-1.11;3.8;-0.0
8152;12.96;-0.0;-11.74;0.0;-1.22;3.19;-0.0
8153;12.74;-0.0;-11.54;0.0;-1.2;3.31;-0.0
8154;12.14;-0.0;-10.99;0.0;-1.14;3.62;-0.0
8155;11.06;-0.0;-10.01;0.0;-1.04;0.86;-0.0
8156;10.06;-0.0;-9.12;0.0;-0.95;1.38;-0.0
8157;9.24;-0.0;-8.37;0.0;-0.87;1.81;-0.0
8158;8.68;-0.0;-7.86;0.0;-0.82;2.11;-0.0
8159;8.85;-0.0;-8.02;0.0;-0.83;2.01;-0.0
8160;9.76;-0.0;-8.84;0.0;-0.92;1.54;-0.0
8161;10.32;-0.0;-9.35;0.0;-0.97;1.24;-0.0
8162;10.15;-0.0;-9.19;0.0;-0.96;1.33;-0.0
8163;9.98;-0.0;-9.04;0.0;-0.94;1.42;-0.0
8164;9.85;-0.0;-8.92;0.0;-0.93;1.49;-0.0
8165;9.5;-0.0;-8.61;0.0;-0.89;5.01;-0.0
8166;8.47;-0.0;-7.67;0.0;-0.8;5.55;-0.0
8167;7.86;-0.0;-7.12;0.0;-0.74;5.87;-0.0
8168;6.69;1.86;-7.75;0.0;-0.81;5.5;-0.0
8169;5.18;5.36;-9.55;0.0;-0.99;4.46;-0.0
8170;4.36;10.49;-13.45;0.0;-1.4;2.2;-0.0
8171;3.8;16.36;-18.26;0.0;-1.9;-0.59;-0.0
8172;3.2;19.11;-20.2;0.0;-2.1;-1.72;-0.0
8173;2.94;15.19;-16.42;0.0;-1.71;0.47;-0.0
8174;3.24;6.66;-8.97;0.0;-0.93;4.8;-0.0
8175;4.58;-0.0;-5.01;0.95;-0.52;7.09;-0.0
8176;8.9;-0.0;-8.06;0.0;-0.84;5.32;-0.0
8177;13.47;-0.0;-12.21;0.0;-1.27;2.92;-0.0
8178;15.33;-0.0;-13.89;0.0;-1.44;1.94;-0.0
8179;15.68;-0.0;-14.2;0.0;-1.48;-1.57;-0.0
8180;15.63;-0.0;-14.16;0.0;-1.47;-1.55;-0.0
8181;14.6;-0.0;-13.22;0.0;-1.37;-1.0;-0.0
8182;13.17;-0.0;-11.93;0.0;-1.24;-0.25;-0.0
8183;13.04;-0.0;-11.81;0.0;-1.23;-0.19;-0.0
8184;13.17;-0.0;-11.93;0.0;-1.24;-0.25;-0.0
8185;13.78;-0.0;-12.48;0.0;-1.3;-0.57;-0.0
8186;14.43;-0.0;-13.07;0.0;-1.36;-0.91;-0.0
8187;14.73;-0.0;-13.34;0.0;-1.39;-1.07;-0.0
8188;14.51;-0.0;-13.14;0.0;-1.37;-0.96;-0.0
8189;13.47;-0.0;-12.21;0.0;-1.27;2.92;-0.0
8190;12.44;-0.0;-11.27;0.0;-1.17;3.46;-0.0
8191;11.4;-0.0;-10.33;0.0;-1.07;4.01;-0.0
8192;10.06;0.33;-9.41;0.0;-0.98;4.54;-0.0
8193;8.59;1.12;-8.8;0.0;-0.91;4.9;-0.0
8194;7.43;1.72;-8.29;0.0;-0.86;5.19;-0.0
8195;6.61;1.54;-7.38;0.0;-0.77;5.72;-0.0
8196;6.05;1.12;-6.49;0.0;-0.67;6.23;-0.0
8197;6.56;0.7;-6.58;0.0;-0.68;6.18;-0.0
8198;7.6;0.14;-7.01;0.0;-0.73;5.93;-0.0
8199;8.03;-0.0;-7.28;0.0;-0.76;5.78;-0.0
8200;8.25;-0.0;-7.47;0.0;-0.78;5.67;-0.0
8201;8.47;-0.0;-7.67;0.0;-0.8;5.55;-0.0
8202;9.11;-0.0;-8.25;0.0;-0.86;5.21;-0.0
8203;10.41;-0.0;-9.43;0.0;-0.98;1.2;-0.0
8204;12.27;-0.0;-11.11;0.0;-1.16;0.22;-0.0
8205;13.47;-0.0;-12.21;0.0;-1.27;-0.41;-0.0
8206;14.73;-0.0;-13.34;0.0;-1.39;-1.07;-0.0
8207;15.94;-0.0;-14.44;0.0;-1.5;-1.71;-0.0
8208;16.37;-0.0;-14.83;0.0;-1.54;-1.93;-0.0
8209;16.67;-0.0;-15.1;0.0;-1.57;-2.09;-0.0
8210;15.59;-0.0;-14.12;0.0;-1.47;-1.53;-0.0
8211;15.72;-0.0;-14.24;0.0;-1.48;-1.59;-0.0
8212;15.46;-0.0;-14.01;0.0;-1.46;-1.46;-0.0
8213;15.46;-0.0;-14.01;0.0;-1.46;1.88;-0.0
8214;16.76;-0.0;-15.18;0.0;-1.58;1.2;-0.0
8215;18.66;-0.0;-16.9;0.0;-1.76;0.2;-0.0
8216;18.23;2.33;-18.62;0.0;-1.94;-0.8;-0.0
8217;16.24;7.88;-21.84;0.0;-2.27;-2.67;-0.0
8218;16.58;8.85;-22.53;-0.56;-2.34;-3.07;-0.0
8219;18.27;4.43;-21.07;0.56;-2.19;-2.22;-0.0
8220;18.66;2.61;-19.26;0.0;-2.0;-1.17;-0.0
