;on_wind;pv;battery storage;hydrogen_storage;Curtailment
2322;0.0;0.0;19.93;176.93;0.0
2323;0.0;0.0;19.93;180.81;0.0
2324;0.0;0.0;19.93;179.74;0.0
2325;0.0;0.0;19.93;178.38;0.0
2326;0.0;0.0;19.93;177.04;0.0
2327;0.0;0.0;19.93;175.82;0.0
2328;0.0;0.0;18.85;175.39;0.0
2329;0.0;0.0;18.07;175.39;0.0
2330;0.0;0.0;18.03;175.39;0.0
2331;0.0;0.0;18.07;175.39;0.0
2332;0.0;0.0;18.07;175.39;0.0
2333;0.0;0.0;18.66;172.05;0.0
2334;0.0;0.0;19.93;172.53;0.0
2335;0.0;0.0;19.93;173.55;0.0
2336;0.0;0.0;16.63;176.1;0.0
2337;0.0;0.0;19.93;175.22;0.0
2338;0.0;0.0;19.93;175.21;0.0
2339;0.0;0.0;19.93;175.0;0.0
2340;0.0;0.0;19.93;174.65;0.0
2341;0.0;0.0;19.93;174.68;0.0
2342;0.0;0.0;19.93;174.58;0.0
2343;0.0;0.0;19.93;173.69;0.0
2344;0.0;0.0;19.93;172.25;0.0
2345;0.0;0.0;17.71;172.05;0.0
2346;0.0;0.0;3.88;179.15;0.0
2347;2.94;0.0;19.93;172.48;2.94
2348;2.63;0.0;19.93;172.48;2.63
2349;2.29;0.0;19.93;172.48;2.29
2350;1.94;0.0;19.93;172.48;1.94
2351;1.73;0.0;19.93;172.48;1.73
2352;0.0;0.0;16.13;175.39;0.0
2353;0.0;0.0;16.26;175.39;0.0
2354;0.0;0.0;16.47;175.39;0.0
2355;0.0;0.0;16.78;175.39;0.0
2356;0.0;0.0;16.95;175.39;0.0
2357;0.0;0.0;17.43;172.05;0.0
2358;0.0;0.0;19.89;172.05;0.0
2359;0.0;0.0;19.93;175.88;0.0
2360;2.72;0.0;20.64;182.22;2.72
2361;3.11;0.0;27.82;182.22;3.11
2362;3.41;0.0;30.98;182.22;3.41
2363;3.63;0.0;31.82;182.22;3.63
2364;3.63;0.0;30.43;182.22;3.63
2365;3.33;0.0;26.56;182.22;3.33
2366;2.98;0.0;20.13;182.22;2.98
2367;0.0;0.0;19.93;179.14;0.0
2368;0.0;0.0;19.93;174.18;0.0
2369;0.0;0.0;19.09;172.05;0.0
2370;0.0;0.0;19.93;172.71;0.0
2371;0.0;0.0;19.93;177.95;0.0
2372;0.0;0.0;19.93;179.2;0.0
2373;0.0;0.0;19.93;179.68;0.0
2374;0.0;0.0;19.93;180.02;0.0
2375;0.0;0.0;19.93;180.72;0.0
2376;0.0;0.0;19.93;181.33;0.0
2377;0.0;0.0;19.93;181.35;0.0
2378;0.0;0.0;19.93;181.24;0.0
2379;0.0;0.0;19.93;181.24;0.0
2380;0.0;0.0;19.93;181.35;0.0
2381;0.0;0.0;19.93;177.89;0.0
2382;0.0;0.0;19.93;178.19;0.0
2383;0.0;0.0;19.93;181.18;0.0
2384;13.12;0.0;19.93;182.22;13.12
2385;22.59;0.0;21.24;182.22;22.59
2386;24.7;0.0;21.57;182.22;24.7
2387;23.55;0.0;19.93;182.22;23.55
2388;19.58;0.0;19.93;182.22;19.58
2389;15.76;0.0;19.93;182.22;15.76
2390;11.85;0.0;19.93;182.22;11.85
2391;7.59;0.0;19.93;182.22;7.59
2392;2.98;0.0;19.93;182.22;2.98
2393;1.53;0.0;19.93;182.22;1.53
2394;0.43;0.0;19.93;182.22;0.43
2395;0.09;0.0;19.93;185.55;0.09
2396;0.0;0.0;19.93;185.21;0.0
2397;0.0;0.0;19.76;185.55;0.0
2398;0.3;0.0;19.93;185.55;0.3
2399;0.0;0.0;19.93;184.83;0.0
2400;0.0;0.0;19.93;184.17;0.0
2401;0.0;0.0;19.93;183.69;0.0
2402;0.0;0.0;16.84;184.18;0.0
2403;0.0;0.0;19.93;182.63;0.0
2404;0.0;0.0;14.88;185.55;0.0
2405;0.0;0.0;19.93;180.41;0.0
2406;4.94;0.0;19.93;182.22;4.94
2407;14.84;0.0;19.93;182.22;14.84
2408;17.15;0.0;19.93;182.22;17.15
2409;22.39;0.0;19.93;182.22;22.39
2410;31.79;0.0;19.93;182.22;31.79
2411;31.87;0.0;24.18;182.22;31.87
2412;31.05;0.0;23.99;182.22;31.05
2413;30.24;0.0;19.93;182.22;30.24
2414;24.42;0.0;19.93;182.22;24.42
2415;13.0;0.0;19.93;182.22;13.0
2416;0.0;0.0;19.93;181.8;0.0
2417;0.0;0.0;19.93;175.05;0.0
2418;0.0;0.0;19.5;172.05;0.0
2419;0.0;0.0;16.09;175.39;0.0
2420;0.0;0.0;16.0;175.39;0.0
2421;0.0;0.0;19.58;175.39;0.0
2422;0.0;0.0;19.93;178.4;0.0
2423;0.0;0.0;19.93;181.06;0.0
2424;0.0;0.0;19.93;181.58;0.0
2425;0.0;0.0;19.93;181.24;0.0
2426;0.0;0.0;19.93;180.86;0.0
2427;0.0;0.0;19.93;180.81;0.0
2428;0.0;0.0;19.93;180.83;0.0
2429;0.0;0.0;19.93;177.7;0.0
2430;0.0;0.0;19.93;178.2;0.0
2431;0.0;0.0;19.93;179.72;0.0
2432;2.51;0.0;19.93;182.22;2.51
2433;9.54;0.0;19.93;182.22;9.54
2434;11.32;0.0;19.93;182.22;11.32
2435;7.68;0.0;19.93;182.22;7.68
2436;0.0;0.0;19.93;182.11;0.0
2437;0.0;0.0;19.93;178.72;0.0
2438;0.0;0.0;19.93;177.99;0.0
2439;0.0;0.0;19.93;177.77;0.0
2440;0.0;0.0;19.93;174.79;0.0
2441;0.0;0.0;19.93;173.55;0.0
2442;0.0;0.0;19.93;173.55;0.0
2443;0.0;0.0;19.93;177.86;0.0
2444;0.0;0.0;19.93;178.45;0.0
2445;0.0;0.0;19.93;178.29;0.0
2446;0.0;0.0;19.93;178.79;0.0
2447;0.0;0.0;19.93;180.15;0.0
2448;0.0;0.0;19.93;181.56;0.0
2449;0.0;0.0;19.93;182.51;0.0
2450;0.0;0.0;19.93;182.9;0.0
2451;0.0;0.0;19.93;182.56;0.0
2452;0.0;0.0;19.93;184.83;0.0
2453;2.2;0.0;19.93;182.22;2.2
2454;2.06;0.0;19.93;182.22;2.06
2455;5.37;0.0;19.93;182.22;5.37
2456;17.24;0.0;19.93;182.22;17.24
2457;26.17;0.0;23.11;182.22;26.17
2458;24.36;0.0;24.6;182.22;24.36
2459;22.06;0.0;19.93;182.22;22.06
2460;16.59;0.0;19.93;182.22;16.59
2461;12.02;0.0;19.93;182.22;12.02
2462;6.61;0.0;19.93;182.22;6.61
2463;0.0;0.0;19.93;180.85;0.0
2464;0.0;0.0;19.93;175.31;0.0
2465;0.0;0.0;19.93;172.19;0.0
2466;0.0;0.0;17.77;172.05;0.0
2467;0.0;0.0;16.52;175.39;0.0
2468;0.0;0.0;15.7;175.39;0.0
2469;0.0;0.0;15.35;175.39;0.0
2470;0.0;0.0;15.48;175.39;0.0
2471;0.0;0.0;16.04;175.39;0.0
2472;0.0;0.0;16.26;175.39;0.0
2473;0.0;0.0;16.22;175.39;0.0
2474;0.0;0.0;15.61;175.39;0.0
2475;0.0;0.0;14.96;175.39;0.0
2476;0.0;0.0;15.05;175.39;0.0
2477;0.0;0.0;17.39;172.05;0.0
2478;0.0;0.0;19.93;174.91;0.0
2479;0.0;0.0;19.93;179.59;0.0
2480;0.27;0.0;19.93;182.22;0.27
2481;1.25;0.0;21.01;182.22;1.25
2482;1.25;0.0;21.71;182.22;1.25
2483;1.02;0.0;19.93;182.22;1.02
2484;0.0;0.0;19.93;180.77;0.0
2485;0.0;0.0;19.93;179.03;0.0
2486;0.0;0.0;19.93;178.75;0.0
2487;0.0;0.0;19.93;177.16;0.0
2488;0.0;0.0;19.93;175.21;0.0
2489;0.0;0.0;19.93;174.3;0.0
2490;0.0;0.0;19.93;175.16;0.0
2491;0.0;0.0;19.93;178.27;0.0
2492;0.0;0.0;19.93;177.45;0.0
2493;0.0;0.0;19.93;176.5;0.0
2494;0.0;0.0;19.93;175.7;0.0
2495;0.0;0.0;19.41;175.39;0.0
2496;0.0;0.0;18.81;175.39;0.0
2497;0.0;0.0;18.94;175.39;0.0
2498;0.0;0.0;19.93;175.55;0.0
2499;0.0;0.0;19.93;176.27;0.0
2500;0.0;0.0;19.93;176.59;0.0
2501;0.0;0.0;19.93;173.46;0.0
2502;0.0;0.0;19.93;174.33;0.0
2503;0.0;0.0;19.93;176.02;0.0
2504;0.0;0.0;19.93;177.41;0.0
2505;0.0;0.0;19.93;178.49;0.0
2506;0.0;0.0;19.93;178.44;0.0
2507;0.0;0.0;19.93;177.42;0.0
2508;0.0;0.0;19.93;176.56;0.0
2509;0.0;0.0;19.93;176.74;0.0
2510;0.0;0.0;19.93;176.09;0.0
2511;0.0;0.0;19.93;175.05;0.0
2512;0.0;0.0;19.93;175.29;0.0
2513;0.0;0.0;19.93;175.76;0.0
2514;0.0;0.0;19.93;176.59;0.0
2515;14.08;0.0;19.93;172.48;14.08
2516;12.74;0.0;19.93;172.48;12.74
2517;10.84;0.0;19.93;172.48;10.84
2518;9.5;0.0;19.93;172.48;9.5
2519;8.72;0.0;19.93;172.48;8.72
2520;0.0;0.0;19.93;176.82;0.0
2521;0.0;0.0;19.93;176.82;0.0
2522;0.0;0.0;19.93;176.57;0.0
2523;0.0;0.0;19.93;176.5;0.0
2524;0.0;0.0;19.93;176.29;0.0
2525;0.0;0.0;19.93;172.87;0.0
2526;0.0;0.0;19.93;174.38;0.0
2527;0.0;0.0;19.93;177.23;0.0
2528;0.0;0.0;19.93;180.75;0.0
2529;4.01;0.0;19.93;182.22;4.01
2530;0.34;0.0;19.93;182.22;0.34
2531;5.18;0.0;19.93;182.22;5.18
2532;2.57;0.0;19.93;182.22;2.57
2533;0.27;0.0;19.93;182.22;0.27
2534;0.0;0.0;19.93;179.76;0.0
2535;0.0;0.0;19.93;176.38;0.0
2536;0.0;0.0;19.93;173.6;0.0
2537;0.0;0.0;19.93;172.24;0.0
2538;0.0;0.0;19.93;172.42;0.0
2539;0.0;0.0;19.93;176.57;0.0
2540;0.0;0.0;19.93;176.84;0.0
2541;0.0;0.0;15.88;179.15;0.0
2542;0.0;0.0;19.93;177.0;0.0
2543;0.0;0.0;19.93;176.91;0.0
2544;0.0;0.0;19.93;176.52;0.0
2545;0.0;0.0;19.93;176.09;0.0
2546;0.0;0.0;19.93;175.77;0.0
2547;0.0;0.0;19.54;175.39;0.0
2548;0.0;0.0;18.12;175.39;0.0
2549;0.0;0.0;18.57;172.05;0.0
2550;0.0;0.0;19.93;174.23;0.0
2551;0.0;0.0;19.93;179.39;0.0
2552;1.44;0.0;19.93;182.22;1.44
2553;5.16;0.0;19.93;182.22;5.16
2554;4.79;0.0;19.93;182.22;4.79
2555;1.57;0.0;19.93;182.22;1.57
2556;0.27;0.0;19.93;182.22;0.27
2557;0.62;0.0;19.93;182.22;0.62
2558;2.05;0.0;19.93;182.22;2.05
2559;0.26;0.0;19.93;182.22;0.26
2560;0.0;0.0;19.93;179.71;0.0
2561;0.0;0.0;17.45;179.15;0.0
2562;0.0;0.0;19.93;179.2;0.0
2563;0.0;0.0;19.93;182.69;0.0
2564;0.0;0.0;19.93;181.31;0.0
2565;0.0;0.0;19.93;180.27;0.0
2566;0.0;0.0;8.31;185.55;0.0
2567;0.0;0.0;19.93;178.84;0.0
2568;0.0;0.0;19.93;178.38;0.0
2569;0.0;0.0;19.93;177.95;0.0
2570;0.0;0.0;16.61;179.15;0.0
2571;0.0;0.0;16.79;179.15;0.0
2572;0.0;0.0;19.93;177.95;0.0
2573;0.0;0.0;15.66;177.48;0.0
2574;0.0;0.0;19.93;178.01;0.0
2575;0.16;0.0;19.93;182.22;0.16
2576;7.2;0.0;19.93;182.22;7.2
2577;11.45;0.0;23.95;182.22;11.45
2578;10.28;0.0;28.65;182.22;10.28
2579;9.5;0.0;30.66;182.22;9.5
2580;9.29;0.0;30.8;182.22;9.29
2581;9.72;0.0;26.79;182.22;9.72
2582;10.45;0.0;21.01;182.22;10.45
2583;4.26;0.0;19.93;182.22;4.26
2584;0.0;0.0;19.93;180.13;0.0
2585;0.0;0.0;16.32;179.15;0.0
2586;0.0;0.0;12.33;182.22;0.0
2587;0.0;0.0;19.93;182.28;0.0
2588;0.0;0.0;19.93;181.42;0.0
2589;0.0;0.0;19.93;181.01;0.0
2590;0.0;0.0;10.04;185.55;0.0
2591;0.0;0.0;19.93;179.54;0.0
2592;0.0;0.0;19.93;179.31;0.0
2593;0.0;0.0;11.53;183.7;0.0
2594;0.0;0.0;19.93;179.29;0.0
2595;0.0;0.0;7.75;185.55;0.0
2596;0.0;0.0;19.64;179.15;0.0
2597;0.0;0.0;19.93;175.42;0.0
2598;0.0;0.0;19.61;179.15;0.0
2599;10.61;0.0;19.93;182.22;10.61
2600;20.6;0.0;24.65;182.22;20.6
2601;22.76;0.0;30.43;182.22;22.76
2602;23.49;0.0;33.31;182.22;23.49
2603;24.32;0.0;34.01;182.22;24.32
2604;26.0;0.0;32.52;182.22;26.0
2605;27.81;0.0;28.79;182.22;27.81
2606;28.42;0.0;22.5;182.22;28.42
2607;22.01;0.0;19.93;182.22;22.01
2608;11.12;0.0;19.93;182.22;11.12
2609;0.88;0.0;19.93;182.22;0.88
2610;0.0;0.0;19.93;181.11;0.0
2611;0.0;0.0;17.6;185.55;0.0
2612;0.0;0.0;16.91;185.55;0.0
2613;0.0;0.0;19.93;185.23;0.0
2614;0.0;0.0;17.77;185.55;0.0
2615;0.0;0.0;19.93;183.01;0.0
2616;0.0;0.0;11.12;185.55;0.0
2617;0.0;0.0;10.17;185.55;0.0
2618;0.0;0.0;15.48;182.49;0.0
2619;0.0;0.0;8.49;185.55;0.0
2620;0.0;0.0;19.93;179.47;0.0
2621;0.0;0.0;16.67;179.15;0.0
2622;0.0;0.0;19.93;181.18;0.0
2623;7.48;0.0;19.93;182.22;7.48
2624;18.05;0.0;20.55;182.22;18.05
2625;17.84;0.0;27.07;182.22;17.84
2626;17.19;0.0;30.33;182.22;17.19
2627;17.06;0.0;31.64;182.22;17.06
2628;17.71;0.0;31.03;182.22;17.71
2629;19.05;0.0;27.21;182.22;19.05
2630;20.23;0.0;19.93;182.22;20.23
2631;8.53;0.0;19.93;182.22;8.53
2632;0.0;0.0;16.15;182.22;0.0
2633;0.0;0.0;10.24;182.22;0.0
2634;0.0;0.0;8.36;182.22;0.0
2635;0.0;0.0;8.18;185.55;0.0
2636;0.0;0.0;19.93;179.31;0.0
2637;0.0;0.0;19.93;180.15;0.0
2638;0.0;0.0;11.81;185.55;0.0
2639;0.0;0.0;13.02;185.55;0.0
2640;0.0;0.0;13.71;185.55;0.0
2641;0.0;0.0;19.93;181.88;0.0
2642;0.0;0.0;11.94;185.55;0.0
2643;0.0;0.0;19.93;180.81;0.0
2644;0.0;0.0;19.93;180.2;0.0
2645;0.0;0.0;16.23;179.15;0.0
2646;0.0;0.0;19.93;181.63;0.0
2647;13.0;0.0;19.93;182.22;13.0
2648;19.91;0.0;23.02;182.22;19.91
2649;23.28;0.0;28.09;182.22;23.28
2650;27.21;0.0;30.94;182.22;27.21
2651;30.23;0.0;31.64;182.22;30.23
2652;31.36;0.0;30.15;182.22;31.36
2653;31.31;0.0;26.37;182.22;31.31
2654;30.79;0.0;20.45;182.22;30.79
2655;22.44;0.0;19.93;182.22;22.44
2656;10.82;0.0;19.93;182.22;10.82
2657;2.48;0.0;19.93;182.22;2.48
2658;0.0;0.0;19.93;181.81;0.0
2659;0.0;0.0;19.93;184.05;0.0
2660;0.0;0.0;19.93;183.69;0.0
2661;0.0;0.0;19.93;183.35;0.0
2662;0.0;0.0;19.93;182.63;0.0
2663;0.0;0.0;19.93;182.24;0.0
2664;0.0;0.0;19.93;181.49;0.0
2665;0.0;0.0;19.93;180.54;0.0
2666;0.0;0.0;19.93;179.74;0.0
2667;0.0;0.0;19.51;179.15;0.0
2668;0.0;0.0;17.79;179.15;0.0
2669;0.0;0.0;19.93;174.3;0.0
2670;0.0;0.0;19.93;175.08;0.0
2671;0.0;0.0;19.93;178.52;0.0
2672;3.97;0.0;19.93;182.22;3.97
2673;7.82;0.0;23.81;182.22;7.82
2674;9.37;0.0;29.07;182.22;9.37
2675;11.27;0.0;28.98;182.22;11.27
2676;13.91;0.0;27.12;182.22;13.91
2677;16.41;0.0;21.29;182.22;16.41
2678;10.17;0.0;19.93;182.22;10.17
2679;1.43;0.0;19.93;182.22;1.43
2680;0.0;0.0;19.93;180.89;0.0
2681;0.0;0.0;19.93;179.47;0.0
2682;0.0;0.0;19.93;178.11;0.0
2683;15.42;0.0;19.93;172.48;15.42
2684;12.48;0.0;19.93;172.48;12.48
2685;10.93;0.0;19.93;172.48;10.93
2686;9.07;0.0;19.93;172.48;9.07
2687;7.73;0.0;19.93;172.48;7.73
2688;0.0;0.0;19.93;175.93;0.0
2689;0.0;0.0;13.37;179.15;0.0
2690;0.0;0.0;13.2;179.15;0.0
2691;0.0;0.0;19.54;175.39;0.0
2692;0.0;0.0;18.42;175.39;0.0
2693;0.0;0.0;5.13;179.15;0.0
2694;0.0;0.0;19.93;173.63;0.0
2695;0.0;0.0;19.93;178.04;0.0
2696;4.88;0.0;20.96;182.22;4.88
2697;5.31;0.0;25.49;182.22;5.31
2698;6.22;0.0;25.58;182.22;6.22
2699;6.82;0.0;25.58;182.22;6.82
2700;6.74;0.0;22.6;182.22;6.74
2701;0.36;0.0;19.93;182.22;0.36
2702;0.0;0.0;19.93;177.23;0.0
2703;0.0;0.0;19.93;176.24;0.0
2704;0.0;0.0;3.46;182.22;0.0
2705;0.0;0.0;8.1;179.15;0.0
2706;0.0;0.0;11.05;179.15;0.0
2707;0.0;0.0;19.42;179.15;0.0
2708;0.0;0.0;8.66;185.55;0.0
2709;0.0;0.0;9.09;185.55;0.0
2710;0.0;0.0;19.93;179.86;0.0
2711;0.0;0.0;19.93;181.63;0.0
2712;0.0;0.0;19.93;181.85;0.0
2713;0.0;0.0;19.93;183.06;0.0
2714;0.0;0.0;19.93;183.17;0.0
2715;0.0;0.0;19.93;183.22;0.0
2716;0.0;0.0;19.93;183.2;0.0
2717;0.0;0.0;19.93;181.65;0.0
2718;10.79;0.0;19.93;182.22;10.79
2719;22.31;0.0;19.93;182.22;22.31
2720;26.62;0.0;19.93;182.22;26.62
2721;27.37;0.0;19.93;182.22;27.37
2722;26.08;0.0;19.93;182.22;26.08
2723;26.18;0.0;19.93;182.22;26.18
2724;20.69;0.0;19.93;182.22;20.69
2725;15.57;0.0;19.93;182.22;15.57
2726;12.71;0.0;19.93;182.22;12.71
2727;7.31;0.0;19.93;182.22;7.31
2728;1.33;0.0;19.93;182.22;1.33
2729;0.0;0.0;19.93;181.48;0.0
2730;0.0;0.0;19.93;180.88;0.0
2731;0.0;0.0;19.93;183.85;0.0
2732;0.0;0.0;19.93;182.65;0.0
2733;0.0;0.0;19.93;181.63;0.0
2734;0.0;0.0;19.93;181.01;0.0
2735;0.0;0.0;19.93;180.04;0.0
2736;0.0;0.0;19.93;179.93;0.0
2737;0.0;0.0;19.93;180.29;0.0
2738;0.0;0.0;19.93;180.22;0.0
2739;0.0;0.0;19.93;179.52;0.0
2740;0.0;0.0;19.93;179.48;0.0
2741;0.0;0.0;19.93;176.59;0.0
2742;0.0;0.0;19.93;181.31;0.0
2743;8.41;0.0;19.93;182.22;8.41
2744;17.02;0.0;19.93;182.22;17.02
2745;18.61;0.0;24.23;182.22;18.61
2746;19.44;0.0;28.42;182.22;19.44
2747;20.77;0.0;28.98;182.22;20.77
2748;22.5;0.0;27.72;182.22;22.5
2749;23.93;0.0;22.69;182.22;23.93
2750;19.51;0.0;19.93;182.22;19.51
2751;12.08;0.0;19.93;182.22;12.08
2752;2.76;0.0;19.93;182.22;2.76
2753;0.0;0.0;18.67;179.15;0.0
2754;0.0;0.0;19.93;176.16;0.0
2755;0.0;0.0;19.93;179.34;0.0
2756;0.0;0.0;19.93;178.79;0.0
2757;0.0;0.0;19.93;178.79;0.0
2758;0.0;0.0;19.93;179.04;0.0
2759;0.0;0.0;19.93;178.79;0.0
2760;0.0;0.0;19.93;178.56;0.0
2761;0.0;0.0;19.93;178.38;0.0
2762;0.0;0.0;19.93;178.13;0.0
2763;0.0;0.0;19.93;177.63;0.0
2764;0.0;0.0;19.93;177.51;0.0
2765;0.0;0.0;19.93;175.32;0.0
2766;0.0;0.0;19.93;179.32;0.0
2767;3.63;0.0;19.93;182.22;3.63
2768;8.1;0.0;19.93;182.22;8.1
2769;9.21;0.0;19.93;182.22;9.21
2770;10.97;0.0;19.94;182.22;10.97
2771;10.54;0.0;20.31;182.22;10.54
2772;8.56;0.0;19.93;182.22;8.56
2773;4.62;0.0;19.93;182.22;4.62
2774;1.04;0.0;19.93;182.22;1.04
2775;0.0;0.0;19.93;179.94;0.0
2776;0.0;0.0;19.93;176.95;0.0
2777;0.0;0.0;10.0;179.15;0.0
2778;0.0;0.0;7.51;179.15;0.0
2779;0.0;0.0;19.93;175.95;0.0
2780;0.0;0.0;19.93;175.52;0.0
2781;0.0;0.0;18.98;175.39;0.0
2782;0.0;0.0;18.12;175.39;0.0
2783;0.0;0.0;17.73;175.39;0.0
2784;0.0;0.0;17.6;175.39;0.0
2785;0.0;0.0;17.68;175.39;0.0
2786;0.0;0.0;18.03;175.39;0.0
2787;0.0;0.0;14.44;177.27;0.0
2788;0.0;0.0;17.71;175.39;0.0
2789;0.0;0.0;19.93;172.05;0.0
2790;0.0;0.0;19.93;176.09;0.0
2791;0.0;0.0;19.93;180.37;0.0
2792;0.56;0.0;21.94;182.22;0.56
2793;0.39;0.0;26.88;182.22;0.39
2794;0.43;0.0;30.15;182.22;0.43
2795;0.6;0.0;30.52;182.22;0.6
2796;0.65;0.0;28.84;182.22;0.65
2797;0.65;0.0;25.39;182.22;0.65
2798;0.0;0.0;19.93;181.11;0.0
2799;0.0;0.0;12.43;179.15;0.0
2800;0.0;0.0;19.93;172.34;0.0
2801;0.0;0.0;0.0;181.3;0.0
2802;0.0;0.0;17.47;172.05;0.0
2803;0.0;0.0;12.86;179.15;0.0
2804;0.0;0.0;15.62;179.15;0.0
2805;0.0;0.0;19.93;178.13;0.0
2806;0.0;0.0;19.93;178.88;0.0
2807;0.0;0.0;19.93;178.79;0.0
2808;0.0;0.0;19.93;178.27;0.0
2809;0.0;0.0;19.93;177.93;0.0
2810;0.0;0.0;18.0;179.15;0.0
2811;0.0;0.0;19.93;177.95;0.0
2812;0.0;0.0;18.99;178.23;0.0
2813;0.0;0.0;19.93;174.55;0.0
2814;0.0;0.0;19.93;177.37;0.0
2815;0.0;0.0;19.93;181.83;0.0
2816;2.0;0.0;19.93;182.22;2.0
2817;0.0;0.0;19.93;181.22;0.0
2818;0.0;0.0;19.93;180.81;0.0
2819;0.0;0.0;19.93;181.91;0.0
2820;0.0;0.0;19.93;180.12;0.0
2821;0.0;0.0;19.93;177.02;0.0
2822;0.0;0.0;19.93;175.35;0.0
2823;0.0;0.0;19.93;173.48;0.0
2824;0.0;0.0;19.93;172.22;0.0
2825;0.0;0.0;19.93;172.06;0.0
2826;0.0;0.0;19.93;172.28;0.0
2827;0.0;0.0;19.93;177.38;0.0
2828;0.0;0.0;19.93;178.97;0.0
2829;0.0;0.0;19.93;179.56;0.0
2830;0.0;0.0;19.93;179.58;0.0
2831;0.0;0.0;19.93;179.86;0.0
2832;0.0;0.0;19.93;179.61;0.0
2833;0.0;0.0;19.93;178.81;0.0
2834;0.0;0.0;19.93;178.04;0.0
2835;0.0;0.0;19.93;177.63;0.0
2836;0.0;0.0;19.93;177.43;0.0
2837;0.0;0.0;19.93;174.32;0.0
2838;0.0;0.0;19.93;175.72;0.0
2839;0.0;0.0;19.93;178.33;0.0
2840;0.19;0.0;19.93;182.22;0.19
2841;9.37;0.0;21.29;182.22;9.37
2842;8.51;0.0;27.16;182.22;8.51
2843;8.12;0.0;26.6;182.22;8.12
2844;8.42;0.0;25.44;182.22;8.42
2845;9.76;0.0;21.06;182.22;9.76
2846;7.66;0.0;19.93;182.22;7.66
2847;3.5;0.0;19.93;182.22;3.5
2848;0.0;0.0;19.93;180.46;0.0
2849;0.0;0.0;19.93;176.98;0.0
2850;0.0;0.0;12.79;179.15;0.0
2851;11.57;0.0;19.93;172.48;11.57
2852;10.49;0.0;19.93;172.48;10.49
2853;9.37;0.0;19.93;172.48;9.37
2854;8.08;0.0;19.93;172.48;8.08
2855;6.69;0.0;19.93;172.48;6.69
2856;0.0;0.0;19.93;175.39;0.0
2857;0.0;0.0;14.84;177.54;0.0
2858;0.0;0.0;17.77;175.39;0.0
2859;0.0;0.0;16.73;175.39;0.0
2860;0.0;0.0;16.16;175.39;0.0
2861;0.0;0.0;19.38;172.05;0.0
2862;0.0;0.0;19.93;176.68;0.0
2863;0.0;0.0;19.93;181.34;0.0
2864;0.52;0.0;25.16;182.22;0.52
2865;0.65;0.0;30.33;182.22;0.65
2866;0.86;0.0;33.22;182.22;0.86
2867;1.12;0.0;33.87;182.22;1.12
2868;1.38;0.0;32.43;182.22;1.38
2869;1.64;0.0;28.89;182.22;1.64
2870;1.81;0.0;23.16;182.22;1.81
2871;0.0;0.0;19.93;180.87;0.0
2872;0.0;0.0;19.93;176.15;0.0
2873;0.0;0.0;19.85;172.05;0.0
2874;0.0;0.0;18.99;172.05;0.0
2875;0.0;0.0;19.93;175.68;0.0
2876;0.0;0.0;19.93;176.61;0.0
2877;0.0;0.0;17.09;179.15;0.0
2878;0.0;0.0;19.93;178.63;0.0
2879;0.0;0.0;19.93;179.2;0.0
2880;0.0;0.0;19.93;179.47;0.0
2881;0.0;0.0;19.93;179.31;0.0
2882;0.0;0.0;19.93;179.02;0.0
2883;0.0;0.0;18.9;179.15;0.0
2884;0.0;0.0;19.93;178.29;0.0
2885;0.0;0.0;19.93;174.51;0.0
2886;0.0;0.0;19.93;175.54;0.0
2887;0.0;0.0;16.94;179.15;0.0
2888;0.0;0.0;19.93;180.19;0.0
2889;0.2;0.0;19.93;182.22;0.2
2890;1.99;0.0;21.94;182.22;1.99
2891;1.6;0.0;22.36;182.22;1.6
2892;0.0;0.0;19.93;181.32;0.0
2893;0.0;0.0;18.0;179.15;0.0
2894;0.0;0.0;19.93;176.89;0.0
2895;0.0;0.0;12.46;179.15;0.0
2896;0.0;0.0;19.93;173.54;0.0
2897;0.0;0.0;19.93;173.22;0.0
2898;0.0;0.0;19.93;173.62;0.0
2899;0.0;0.0;17.82;179.15;0.0
2900;0.0;0.0;18.64;179.15;0.0
2901;0.0;0.0;18.64;179.15;0.0
2902;0.0;0.0;17.65;179.15;0.0
2903;0.0;0.0;16.61;179.15;0.0
2904;0.0;0.0;19.93;177.47;0.0
2905;0.0;0.0;17.48;179.15;0.0
2906;0.0;0.0;7.34;185.31;0.0
2907;0.0;0.0;19.93;179.15;0.0
2908;0.0;0.0;19.81;179.15;0.0
2909;0.0;0.0;12.92;179.15;0.0
2910;0.0;0.0;19.93;177.44;0.0
2911;0.0;0.0;19.76;182.22;0.0
2912;8.63;0.0;19.93;182.22;8.63
2913;9.5;0.0;26.74;182.22;9.5
2914;9.8;0.0;31.78;182.22;9.8
2915;10.06;0.0;33.78;182.22;10.06
2916;10.19;0.0;32.52;182.22;10.19
2917;10.32;0.0;29.12;182.22;10.32
2918;10.58;0.0;23.25;182.22;10.58
2919;5.81;0.0;19.93;182.22;5.81
2920;0.0;0.0;19.93;180.03;0.0
2921;0.0;0.0;19.93;175.6;0.0
2922;0.0;0.0;19.93;173.61;0.0
2923;0.0;0.0;14.97;179.15;0.0
2924;0.0;0.0;19.93;175.95;0.0
2925;0.0;0.0;19.84;175.39;0.0
2926;0.0;0.0;18.94;175.39;0.0
2927;0.0;0.0;11.09;179.15;0.0
2928;0.0;0.0;17.64;175.39;0.0
