snapshot;pv;battery_storage;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
6874;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6875;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6876;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6877;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6878;58.05;-23.26;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6879;79.28;-44.48;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6880;4.78;2.95;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6881;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6882;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6883;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6884;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6885;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6886;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6887;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6888;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6889;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6890;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6891;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6892;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6893;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6894;4.78;2.95;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6895;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6896;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6897;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6898;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6899;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6900;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6901;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6902;102.18;-67.39;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6903;75.86;-41.07;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6904;6.15;1.58;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6905;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6906;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6907;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6908;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6909;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6910;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6911;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6912;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6913;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6914;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6915;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6916;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6917;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6918;1.37;6.36;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6919;23.92;0.0;-2.57;21.67;12.57;-12.57;-12.57;2.25;0.0;10.0
6920;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6921;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6922;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6923;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6924;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6925;94.66;-59.87;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6926;82.69;-47.9;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6927;33.49;0.0;-7.59;30.33;17.59;-17.59;-17.59;3.15;0.0;10.0
6928;2.05;5.68;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6929;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6930;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6931;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6932;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6933;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6934;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6935;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6936;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6937;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6938;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6939;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6940;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6941;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6942;6.15;1.58;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6943;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6944;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6945;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6946;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6947;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6948;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6949;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6950;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6951;135.51;-100.72;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6952;7.52;0.21;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6953;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6954;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6955;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6956;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6957;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6958;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6959;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6960;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6961;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6962;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6963;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6964;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6965;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6966;16.4;0.0;1.38;14.86;8.62;-8.62;-8.62;1.54;0.0;10.0
6967;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6968;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6969;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6970;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6971;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6972;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6973;116.53;-81.74;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6974;68.34;-33.55;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6975;24.6;0.0;-2.93;22.29;12.93;-12.93;-12.93;2.32;0.0;10.0
6976;0.68;7.05;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6977;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6978;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6979;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6980;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6981;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6982;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6983;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6984;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6985;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6986;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6987;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6988;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
6989;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6990;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
6991;15.72;0.0;1.74;14.24;8.26;-8.26;-8.26;1.48;0.0;10.0
6992;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6993;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6994;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6995;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6996;138.99;-104.2;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6997;112.08;-77.29;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6998;64.92;-30.13;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
6999;22.55;0.0;-1.85;20.43;11.85;-11.85;-11.85;2.12;0.0;10.0
7000;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7001;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7002;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7003;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7004;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7005;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7006;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7007;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7008;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7009;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7010;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7011;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7012;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7013;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7014;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7015;7.52;0.21;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7016;17.77;0.0;0.66;16.09;9.34;-9.34;-9.34;1.67;0.0;10.0
7017;28.7;0.0;-5.08;26.0;15.08;-15.08;-15.08;2.7;0.0;10.0
7018;43.05;-8.26;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7019;41.69;-6.9;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7020;38.95;-4.16;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7021;38.95;-4.16;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7022;17.09;0.0;1.02;15.48;8.98;-8.98;-8.98;1.61;0.0;10.0
7023;4.78;2.95;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7024;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7025;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7026;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7027;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7028;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7029;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7030;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7031;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7032;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7033;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7034;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7035;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7036;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7037;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7038;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7039;15.72;0.0;1.74;14.24;8.26;-8.26;-8.26;1.48;0.0;10.0
7040;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7041;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7042;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7043;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7044;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7045;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7046;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7047;103.91;-69.11;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7048;2.05;5.68;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7049;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7050;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7051;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7052;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7053;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7054;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7055;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
7056;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7057;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7058;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7059;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7060;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7061;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7062;6.15;1.58;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7063;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7064;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7065;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7066;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7067;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7068;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7069;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7070;144.61;-109.82;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7071;25.29;0.0;-3.29;22.9;13.28;-13.28;-13.28;2.38;0.0;10.0
7072;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7073;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7074;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7075;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7076;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7077;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7078;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7079;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7080;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7081;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7082;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7083;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7084;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7085;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7086;6.15;1.58;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7087;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7088;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7089;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7090;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7091;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7092;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7093;111.75;-76.96;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7094;73.81;-39.02;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7095;14.35;0.0;2.46;13.0;7.54;-7.54;-7.54;1.35;0.0;10.0
7096;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7097;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7098;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7099;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7100;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7101;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7102;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7103;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7104;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7105;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7106;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7107;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7108;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7109;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7110;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7111;12.3;0.0;3.54;11.14;6.46;-6.46;-6.46;1.16;0.0;10.0
7112;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7113;43.43;-8.64;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7114;84.06;-49.27;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7115;64.24;-29.45;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7116;55.36;-20.56;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7117;45.1;-10.31;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7118;16.4;0.0;1.38;14.86;8.62;-8.62;-8.62;1.54;0.0;10.0
7119;3.42;4.31;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7120;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7121;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7122;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7123;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7124;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7125;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7126;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7127;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7128;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7129;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7130;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7131;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7132;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7133;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7134;2.05;5.68;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7135;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7136;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7137;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7138;48.41;-13.62;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7139;140.78;-105.99;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7140;76.54;-41.75;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7141;47.15;-12.36;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7142;24.6;0.0;-2.93;22.29;12.93;-12.93;-12.93;2.32;0.0;10.0
7143;6.83;0.9;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7144;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7145;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7146;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7147;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7148;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7149;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7150;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7151;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7152;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7153;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7154;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7155;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7156;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7157;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7158;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7159;6.15;1.58;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7160;27.34;0.0;-4.36;24.76;14.36;-14.36;-14.36;2.57;0.0;10.0
7161;64.92;-30.13;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7162;83.38;-48.58;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7163;79.96;-45.17;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7164;73.81;-39.02;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7165;59.46;-24.66;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
7166;25.97;0.0;-3.64;23.52;13.64;-13.64;-13.64;2.45;0.0;10.0
7167;4.78;2.95;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7168;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7169;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7170;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
7171;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7172;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7173;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7174;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
7175;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
