;pv;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
464;34.79;-31.51;0.0;-3.28;-8.28;-23.98
465;34.79;-31.51;0.0;-3.28;-8.28;-93.69
466;34.79;-31.51;0.0;-3.28;-8.28;-172.28
467;34.79;-31.51;0.0;-3.28;-8.28;-294.61
468;34.79;-31.51;0.0;-3.28;-8.28;-252.24
469;180.48;-31.51;-145.69;-3.28;-8.28;-6.77
470;34.79;-31.51;0.0;-3.28;-8.28;-20.56
471;0.68;-7.0;7.05;-0.73;5.94;-0.0
472;-0.0;-7.0;7.73;-0.73;5.94;-0.0
473;-0.0;-7.0;7.73;-0.73;5.94;-0.0
474;-0.0;-7.0;7.73;-0.73;5.94;-0.0
475;-0.0;-7.0;7.73;-0.73;2.6;-0.0
476;-0.0;-7.0;7.73;-0.73;2.6;-0.0
477;-0.0;-7.0;7.73;-0.73;2.6;-0.0
478;-0.0;-7.0;7.73;-0.73;2.6;-0.0
479;-0.0;-7.0;7.73;-0.73;2.6;-0.0
480;-0.0;-7.0;7.73;-0.73;2.6;-0.0
481;-0.0;-7.0;7.73;-0.73;2.6;-0.0
482;-0.0;-7.0;7.73;-0.73;2.6;-0.0
483;-0.0;-7.0;7.73;-0.73;2.6;-0.0
484;-0.0;-7.0;7.73;-0.73;2.6;-0.0
485;-0.0;-7.0;7.73;-0.73;5.94;-0.0
486;-0.0;-17.24;19.03;-1.79;0.0;-0.0
487;3.42;-13.4;11.37;-1.39;2.23;-0.0
488;34.79;-31.51;0.0;-3.28;-8.28;-13.73
489;34.79;-31.51;0.0;-3.28;-8.28;-72.5
490;34.79;-31.51;0.0;-3.28;-8.28;-149.04
491;34.79;-31.51;0.0;-3.28;-8.28;-190.05
492;154.77;-31.51;-119.98;-3.28;-8.28;-7.88
493;127.11;-31.51;-92.32;-3.28;-8.28;-0.0
494;34.85;-31.51;-0.06;-3.28;-8.28;-0.0
495;-0.0;-7.0;7.73;-0.73;5.94;-0.0
496;-0.0;-9.98;11.02;-1.04;4.21;-0.0
497;-0.0;-7.0;7.73;-0.73;5.94;-0.0
498;-0.0;-7.0;7.73;-0.73;5.94;-0.0
499;-0.0;0.0;0.0;0.0;6.67;-0.0
500;-0.0;0.0;0.0;0.0;6.67;-0.0
501;-0.0;0.0;0.0;0.0;6.67;-0.0
502;-0.0;0.0;0.0;0.0;6.67;-0.0
503;-0.0;0.0;0.0;0.0;6.67;-0.0
504;-0.0;-7.0;7.73;-0.73;2.6;-0.0
505;-0.0;-11.49;12.69;-1.2;0.0;-0.0
506;-0.0;-11.49;12.69;-1.2;0.0;-0.0
507;-0.0;-11.49;12.69;-1.2;0.0;-0.0
508;-0.0;-11.49;12.69;-1.2;0.0;-0.0
509;-0.0;-17.24;19.03;-1.79;0.0;-0.0
510;-0.0;-17.24;19.03;-1.79;0.0;-0.0
511;0.68;-17.24;18.35;-1.79;0.0;-0.0
512;21.19;-19.19;0.0;-2.0;-1.13;-0.0
513;38.95;-31.51;-4.16;-3.28;-8.28;-0.0
514;52.62;-31.51;-17.83;-3.28;-8.28;-0.0
515;56.72;-31.51;-21.93;-3.28;-8.28;-0.0
516;74.49;-31.51;-39.7;-3.28;-8.28;-0.0
517;56.72;-31.51;-21.93;-3.28;-8.28;-0.0
518;23.24;-21.05;0.0;-2.19;-2.21;-0.0
519;-0.0;-7.0;7.73;-0.73;5.94;-0.0
520;-0.0;-7.0;7.73;-0.73;5.94;-0.0
521;-0.0;-7.0;7.73;-0.73;5.94;-0.0
522;-0.0;-7.0;7.73;-0.73;5.94;-0.0
523;-0.0;-7.0;7.73;-0.73;2.6;-0.0
524;-0.0;-7.0;7.73;-0.73;2.6;-0.0
525;-0.0;-7.0;7.73;-0.73;2.6;-0.0
526;-0.0;-7.0;7.73;-0.73;2.6;-0.0
527;-0.0;-7.0;7.73;-0.73;2.6;-0.0
528;-0.0;-7.0;7.73;-0.73;2.6;-0.0
529;-0.0;-7.0;7.73;-0.73;2.6;-0.0
530;-0.0;-7.0;7.73;-0.73;2.6;-0.0
531;-0.0;-11.49;12.69;-1.2;0.0;-0.0
532;-0.0;-11.49;12.69;-1.2;0.0;-0.0
533;-0.0;-17.24;19.03;-1.79;0.0;-0.0
534;-0.0;-17.24;19.03;-1.79;0.0;-0.0
535;6.15;-16.97;12.59;-1.76;0.16;-0.0
536;34.79;-31.51;0.0;-3.28;-8.28;-26.03
537;34.79;-31.51;0.0;-3.28;-8.28;-93.69
538;34.79;-31.51;0.0;-3.28;-8.28;-147.68
539;34.79;-31.51;0.0;-3.28;-8.28;-166.13
540;45.73;-31.51;-10.94;-3.28;-8.28;-156.56
541;140.1;-31.51;-105.31;-3.28;-8.28;-0.0
542;57.41;-31.51;-22.61;-3.28;-8.28;-0.0
543;2.73;-7.0;5.0;-0.73;5.94;-0.0
544;-0.0;-7.0;7.73;-0.73;5.94;-0.0
545;-0.0;-7.0;7.73;-0.73;5.94;-0.0
546;-0.0;-7.0;7.73;-0.73;5.94;-0.0
547;-0.0;-7.0;7.73;-0.73;2.6;-0.0
548;-0.0;-7.0;7.73;-0.73;2.6;-0.0
549;-0.0;-7.0;7.73;-0.73;2.6;-0.0
550;-0.0;-7.0;7.73;-0.73;2.6;-0.0
551;-0.0;-7.0;7.73;-0.73;2.6;-0.0
552;-0.0;-7.0;7.73;-0.73;2.6;-0.0
553;-0.0;-7.0;7.73;-0.73;2.6;-0.0
554;-0.0;-7.0;7.73;-0.73;2.6;-0.0
555;-0.0;-7.0;7.73;-0.73;2.6;-0.0
556;-0.0;-11.49;12.69;-1.2;0.0;-0.0
557;-0.0;-7.0;7.73;-0.73;5.94;-0.0
558;-0.0;-17.24;19.03;-1.79;0.0;-0.0
559;8.2;-8.91;1.63;-0.93;4.83;-0.0
560;34.79;-31.51;0.0;-3.28;-8.28;-32.87
561;34.79;-31.51;0.0;-3.28;-8.28;-123.76
562;34.79;-31.51;0.0;-3.28;-8.28;-208.5
563;34.79;-31.51;0.0;-3.28;-8.28;-213.28
564;34.79;-31.51;0.0;-3.28;-8.28;-207.82
565;130.53;-31.51;-95.74;-3.28;-8.28;-57.4
566;72.44;-31.51;-37.65;-3.28;-8.28;-0.0
567;3.42;-7.0;4.31;-0.73;5.94;-0.0
568;-0.0;-7.0;7.73;-0.73;5.94;-0.0
569;-0.0;-7.0;7.73;-0.73;5.94;-0.0
570;-0.0;-7.0;7.73;-0.73;5.94;-0.0
571;-0.0;-7.0;7.73;-0.73;2.6;-0.0
572;-0.0;-7.0;7.73;-0.73;2.6;-0.0
573;-0.0;-7.0;7.73;-0.73;2.6;-0.0
574;-0.0;-7.0;7.73;-0.73;2.6;-0.0
575;-0.0;-7.0;7.73;-0.73;2.6;-0.0
576;-0.0;-7.0;7.73;-0.73;2.6;-0.0
577;-0.0;-7.0;7.73;-0.73;2.6;-0.0
578;-0.0;-7.0;7.73;-0.73;2.6;-0.0
579;-0.0;-7.0;7.73;-0.73;2.6;-0.0
580;-0.0;-7.0;7.73;-0.73;2.6;-0.0
581;-0.0;-7.0;7.73;-0.73;5.94;-0.0
582;-0.0;-17.24;19.03;-1.79;0.0;-0.0
583;12.98;-13.4;1.8;-1.39;2.23;-0.0
584;34.79;-31.51;0.0;-3.28;-8.28;-34.23
585;34.79;-31.51;0.0;-3.28;-8.28;-95.74
586;34.79;-31.51;0.0;-3.28;-8.28;-142.21
587;72.7;-31.51;-37.91;-3.28;-8.28;-94.74
588;156.5;-31.51;-121.71;-3.28;-8.28;-0.0
589;114.81;-31.51;-80.02;-3.28;-8.28;-0.0
590;60.82;-31.51;-26.03;-3.28;-8.28;-0.0
591;3.42;-7.0;4.31;-0.73;5.94;-0.0
592;-0.0;-7.0;7.73;-0.73;5.94;-0.0
593;-0.0;-7.0;7.73;-0.73;5.94;-0.0
594;-0.0;-7.0;7.73;-0.73;5.94;-0.0
595;-0.0;-7.0;7.73;-0.73;2.6;-0.0
596;-0.0;-7.0;7.73;-0.73;2.6;-0.0
597;-0.0;-7.0;7.73;-0.73;2.6;-0.0
598;-0.0;-7.0;7.73;-0.73;2.6;-0.0
599;-0.0;-7.0;7.73;-0.73;2.6;-0.0
600;-0.0;-7.0;7.73;-0.73;2.6;-0.0
601;-0.0;-7.0;7.73;-0.73;2.6;-0.0
602;-0.0;-7.0;7.73;-0.73;2.6;-0.0
603;-0.0;-11.49;12.69;-1.2;0.0;-0.0
604;-0.0;-11.49;12.69;-1.2;0.0;-0.0
605;-0.0;-7.0;7.73;-0.73;5.94;-0.0
606;-0.0;-8.04;8.87;-0.84;5.34;-0.0
607;0.68;-17.24;18.35;-1.79;0.0;-0.0
608;15.03;-13.62;0.0;-1.42;2.1;-0.0
609;37.59;-31.51;-2.8;-3.28;-8.28;-0.0
610;62.87;-31.51;-28.08;-3.28;-8.28;-0.0
611;60.82;-31.51;-26.03;-3.28;-8.28;-0.0
612;51.94;-31.51;-17.15;-3.28;-8.28;-0.0
613;32.12;-29.09;0.0;-3.03;-6.88;-0.0
614;10.93;-9.9;0.0;-1.03;4.25;-0.0
615;-0.0;-7.0;7.73;-0.73;5.94;-0.0
616;-0.0;-7.0;7.73;-0.73;5.94;-0.0
617;-0.0;-7.0;7.73;-0.73;5.94;-0.0
618;-0.0;-7.0;7.73;-0.73;5.94;-0.0
619;-0.0;-7.0;7.73;-0.73;2.6;-0.0
620;-0.0;-7.0;7.73;-0.73;2.6;-0.0
621;-0.0;-8.78;9.69;-0.91;1.57;-0.0
622;-0.0;-7.0;7.73;-0.73;2.6;-0.0
623;-0.0;-7.0;7.73;-0.73;2.6;-0.0
624;-0.0;-11.49;12.69;-1.2;0.0;-0.0
625;-0.0;-11.49;12.69;-1.2;0.0;-0.0
626;-0.0;-11.49;12.69;-1.2;0.0;-0.0
627;-0.0;-11.49;12.69;-1.2;0.0;-0.0
628;-0.0;-11.49;12.69;-1.2;0.0;-0.0
629;-0.0;-17.24;19.03;-1.79;0.0;-0.0
630;-0.0;-17.24;19.03;-1.79;0.0;-0.0
631;2.05;-17.24;16.98;-1.79;0.0;-0.0
632;25.97;-23.52;0.0;-2.45;-3.64;-0.0
633;34.79;-31.51;0.0;-3.28;-8.28;-32.18
634;34.79;-31.51;0.0;-3.28;-8.28;-73.19
635;34.79;-31.51;0.0;-3.28;-8.28;-89.59
636;110.59;-31.51;-75.8;-3.28;-8.28;-1.49
637;84.06;-31.51;-49.27;-3.28;-8.28;-0.0
638;47.15;-31.51;-12.36;-3.28;-8.28;-0.0
639;3.42;-7.0;4.31;-0.73;5.94;-0.0
640;-0.0;-7.0;7.73;-0.73;5.94;-0.0
641;-0.0;-7.0;7.73;-0.73;5.94;-0.0
642;-0.0;-7.0;7.73;-0.73;5.94;-0.0
643;-0.0;-7.0;7.73;-0.73;2.6;-0.0
644;-0.0;-7.0;7.73;-0.73;2.6;-0.0
645;-0.0;-7.0;7.73;-0.73;2.6;-0.0
646;-0.0;-7.0;7.73;-0.73;2.6;-0.0
647;-0.0;-7.0;7.73;-0.73;2.6;-0.0
648;-0.0;-7.0;7.73;-0.73;2.6;-0.0
649;-0.0;-7.0;7.73;-0.73;2.6;-0.0
650;-0.0;-7.0;7.73;-0.73;2.6;-0.0
651;-0.0;-7.0;7.73;-0.73;2.6;-0.0
652;-0.0;-11.49;12.69;-1.2;0.0;-0.0
653;-0.0;-7.81;8.62;-0.81;5.47;-0.0
654;-0.0;-17.24;19.03;-1.79;0.0;-0.0
655;17.77;-16.09;0.0;-1.67;0.66;-0.0
656;34.79;-31.51;0.0;-3.28;-8.28;-32.87
657;34.79;-31.51;0.0;-3.28;-8.28;-96.42
658;34.79;-31.51;0.0;-3.28;-8.28;-234.47
659;34.79;-31.51;0.0;-3.28;-8.28;-352.02
660;201.86;-31.51;-167.07;-3.28;-8.28;-174.02
661;209.12;-31.51;-174.33;-3.28;-8.28;-75.17
662;152.4;-31.51;-117.61;-3.28;-8.28;-0.0
663;19.82;-17.95;0.0;-1.87;-0.41;-0.0
664;-0.0;-7.0;7.73;-0.73;5.94;-0.0
665;-0.0;-7.0;7.73;-0.73;5.94;-0.0
666;-0.0;-17.24;19.03;-1.79;0.0;-0.0
667;-0.0;0.0;0.0;0.0;6.67;-0.0
668;-0.0;0.0;0.0;0.0;6.67;-0.0
669;-0.0;0.0;0.0;0.0;6.67;-0.0
670;-0.0;0.0;0.0;0.0;6.67;-0.0
671;-0.0;0.0;0.0;0.0;6.67;-0.0
672;-0.0;-7.0;7.73;-0.73;2.6;-0.0
673;-0.0;-7.0;7.73;-0.73;2.6;-0.0
674;-0.0;-11.49;12.69;-1.2;0.0;-0.0
675;-0.0;-11.49;12.69;-1.2;0.0;-0.0
676;-0.0;-11.49;12.69;-1.2;0.0;-0.0
677;-0.0;-17.24;19.03;-1.79;0.0;-0.0
678;-0.0;-31.51;34.79;-3.28;-8.28;-0.0
679;4.78;-17.24;14.25;-1.79;0.0;-0.0
680;44.42;-31.51;-9.63;-3.28;-8.28;-0.0
681;92.26;-31.51;-57.47;-3.28;-8.28;-0.0
682;101.14;-31.51;-66.35;-3.28;-8.28;-0.0
683;114.81;-31.51;-80.02;-3.28;-8.28;-0.0
684;112.08;-31.51;-77.29;-3.28;-8.28;-0.0
685;98.41;-31.51;-63.62;-3.28;-8.28;-0.0
686;47.15;-31.51;-12.36;-3.28;-8.28;-0.0
687;3.42;-7.0;4.31;-0.73;5.94;-0.0
688;-0.0;-7.0;7.73;-0.73;5.94;-0.0
689;-0.0;-7.0;7.73;-0.73;5.94;-0.0
690;-0.0;-7.0;7.73;-0.73;5.94;-0.0
691;-0.0;-7.0;7.73;-0.73;2.6;-0.0
692;-0.0;-11.49;12.69;-1.2;0.0;-0.0
693;-0.0;-7.0;7.73;-0.73;2.6;-0.0
694;-0.0;-7.0;7.73;-0.73;2.6;-0.0
695;-0.0;-11.49;12.69;-1.2;0.0;-0.0
696;-0.0;-11.49;12.69;-1.2;0.0;-0.0
697;-0.0;-11.49;12.69;-1.2;0.0;-0.0
698;-0.0;-11.49;12.69;-1.2;0.0;-0.0
699;-0.0;-27.69;30.57;-2.88;-9.4;-0.0
700;-0.0;-11.49;12.69;-1.2;0.0;-0.0
701;-0.0;-31.51;34.79;-3.28;-8.28;-0.0
702;-0.0;-31.51;34.79;-3.28;-8.28;-0.0
703;13.67;-31.51;21.12;-3.28;-8.28;-0.0
704;58.09;-31.51;-23.3;-3.28;-8.28;-0.0
705;92.94;-31.51;-58.15;-3.28;-8.28;-0.0
706;90.21;-31.51;-55.42;-3.28;-8.28;-0.0
707;90.21;-31.51;-55.42;-3.28;-8.28;-0.0
708;93.63;-31.51;-58.84;-3.28;-8.28;-0.0
709;59.46;-31.51;-24.66;-3.28;-8.28;-0.0
710;30.75;-27.86;0.0;-2.9;-6.16;-0.0
711;2.73;-7.0;5.0;-0.73;5.94;-0.0
712;-0.0;-7.0;7.73;-0.73;5.94;-0.0
713;-0.0;-7.0;7.73;-0.73;5.94;-0.0
714;-0.0;-7.0;7.73;-0.73;5.94;-0.0
715;-0.0;-7.0;7.73;-0.73;2.6;-0.0
716;-0.0;-7.0;7.73;-0.73;2.6;-0.0
717;-0.0;-7.0;7.73;-0.73;2.6;-0.0
718;-0.0;-7.0;7.73;-0.73;2.6;-0.0
719;-0.0;-7.0;7.73;-0.73;2.6;-0.0
720;-0.0;-7.0;7.73;-0.73;2.6;-0.0
721;-0.0;-7.0;7.73;-0.73;2.6;-0.0
722;-0.0;-7.0;7.73;-0.73;2.6;-0.0
723;-0.0;-7.0;7.73;-0.73;2.6;-0.0
724;-0.0;-7.0;7.73;-0.73;2.6;-0.0
725;-0.0;-7.0;7.73;-0.73;5.94;-0.0
726;-0.0;-7.0;7.73;-0.73;5.94;-0.0
727;4.1;-7.0;3.63;-0.73;5.94;-0.0
728;35.54;-31.51;-0.75;-3.28;-8.28;-0.0
729;60.82;-31.51;-26.03;-3.28;-8.28;-0.0
730;49.21;-31.51;-14.41;-3.28;-8.28;-0.0
731;52.62;-31.51;-17.83;-3.28;-8.28;-0.0
732;37.59;-31.51;-2.8;-3.28;-8.28;-0.0
733;6.83;-7.0;0.9;-0.73;5.94;-0.0
734;1.37;-7.0;6.36;-0.73;5.94;-0.0
735;-0.0;-7.0;7.73;-0.73;5.94;-0.0
736;-0.0;-7.0;7.73;-0.73;5.94;-0.0
737;-0.0;-7.0;7.73;-0.73;5.94;-0.0
738;-0.0;-7.0;7.73;-0.73;5.94;-0.0
739;-0.0;-7.0;7.73;-0.73;2.6;-0.0
740;-0.0;-7.0;7.73;-0.73;2.6;-0.0
741;-0.0;-7.0;7.73;-0.73;2.6;-0.0
742;-0.0;-7.0;7.73;-0.73;2.6;-0.0
743;-0.0;-7.0;7.73;-0.73;2.6;-0.0
744;-0.0;-7.0;7.73;-0.73;2.6;-0.0
745;-0.0;-7.0;7.73;-0.73;2.6;-0.0
746;-0.0;-7.0;7.73;-0.73;2.6;-0.0
747;-0.0;-7.0;7.73;-0.73;2.6;-0.0
748;-0.0;-7.0;7.73;-0.73;2.6;-0.0
749;-0.0;-7.0;7.73;-0.73;5.94;-0.0
750;-0.0;-7.0;7.73;-0.73;5.94;-0.0
751;2.73;-7.0;5.0;-0.73;5.94;-0.0
752;27.34;-24.76;0.0;-2.57;-4.36;-0.0
753;48.52;-31.51;-13.73;-3.28;-8.28;-0.0
754;31.44;-28.48;0.0;-2.96;-6.52;-0.0
755;31.44;-28.48;0.0;-2.96;-6.52;-0.0
756;28.02;-25.38;0.0;-2.64;-4.72;-0.0
757;20.5;-18.57;0.0;-1.93;-0.77;-0.0
758;10.93;-9.9;0.0;-1.03;4.25;-0.0
759;-0.0;-7.0;7.73;-0.73;5.94;-0.0
760;-0.0;-7.0;7.73;-0.73;5.94;-0.0
761;-0.0;-7.0;7.73;-0.73;5.94;-0.0
762;-0.0;-7.0;7.73;-0.73;5.94;-0.0
763;-0.0;-7.0;7.73;-0.73;2.6;-0.0
764;-0.0;-7.0;7.73;-0.73;2.6;-0.0
765;-0.0;-7.0;7.73;-0.73;2.6;-0.0
766;-0.0;-7.0;7.73;-0.73;2.6;-0.0
767;-0.0;-7.0;7.73;-0.73;2.6;-0.0
768;-0.0;-7.0;7.73;-0.73;2.6;-0.0
769;-0.0;-7.0;7.73;-0.73;2.6;-0.0
770;-0.0;-7.0;7.73;-0.73;2.6;-0.0
771;-0.0;-7.0;7.73;-0.73;2.6;-0.0
772;-0.0;-11.49;12.69;-1.2;0.0;-0.0
773;-0.0;-17.24;19.03;-1.79;0.0;-0.0
774;-0.0;-19.2;21.2;-2.0;-1.14;-0.0
775;1.37;-17.24;17.67;-1.79;0.0;-0.0
776;10.25;-9.29;0.0;-0.97;4.61;-0.0
777;23.92;-21.67;0.0;-2.25;-2.57;-0.0
778;41.69;-31.51;-6.9;-3.28;-8.28;-0.0
779;58.09;-31.51;-23.3;-3.28;-8.28;-0.0
780;62.19;-31.51;-27.4;-3.28;-8.28;-0.0
781;44.42;-31.51;-9.63;-3.28;-8.28;-0.0
782;19.82;-17.95;0.0;-1.87;-0.41;-0.0
783;0.68;-7.0;7.05;-0.73;5.94;-0.0
784;-0.0;-7.0;7.73;-0.73;5.94;-0.0
785;-0.0;-7.0;7.73;-0.73;5.94;-0.0
786;-0.0;-7.0;7.73;-0.73;5.94;-0.0
787;-0.0;-7.0;7.73;-0.73;2.6;-0.0
788;-0.0;-7.0;7.73;-0.73;2.6;-0.0
789;-0.0;-7.0;7.73;-0.73;2.6;-0.0
790;-0.0;-7.0;7.73;-0.73;2.6;-0.0
791;-0.0;-11.49;12.69;-1.2;0.0;-0.0
792;-0.0;-7.0;7.73;-0.73;2.6;-0.0
793;-0.0;-11.49;12.69;-1.2;0.0;-0.0
794;-0.0;-7.0;7.73;-0.73;2.6;-0.0
795;-0.0;-11.49;12.69;-1.2;0.0;-0.0
796;-0.0;-11.49;12.69;-1.2;0.0;-0.0
797;-0.0;-17.24;19.03;-1.79;0.0;-0.0
798;-0.0;-17.24;19.03;-1.79;0.0;-0.0
799;-0.0;-31.51;34.79;-3.28;-8.28;-0.0
800;0.68;-17.24;18.35;-1.79;0.0;-0.0
801;4.1;-17.24;14.93;-1.79;0.0;-0.0
802;20.5;-18.57;0.0;-1.93;-0.77;-0.0
803;32.8;-29.71;0.0;-3.09;-7.23;-0.0
804;38.27;-31.51;-3.48;-3.28;-8.28;-0.0
805;34.85;-31.51;-0.06;-3.28;-8.28;-0.0
806;17.77;-16.09;0.0;-1.67;0.66;-0.0
807;1.37;-7.0;6.36;-0.73;5.94;-0.0
808;-0.0;-7.0;7.73;-0.73;5.94;-0.0
809;-0.0;-7.0;7.73;-0.73;5.94;-0.0
810;-0.0;-7.0;7.73;-0.73;5.94;-0.0
811;-0.0;-7.0;7.73;-0.73;2.6;-0.0
812;-0.0;-7.0;7.73;-0.73;2.6;-0.0
813;-0.0;-11.49;12.69;-1.2;0.0;-0.0
814;-0.0;-7.0;7.73;-0.73;2.6;-0.0
815;-0.0;-10.42;11.51;-1.08;0.62;-0.0
816;-0.0;-11.49;12.69;-1.2;0.0;-0.0
817;-0.0;-11.49;12.69;-1.2;0.0;-0.0
818;-0.0;-11.49;12.69;-1.2;0.0;-0.0
819;-0.0;-11.49;12.69;-1.2;0.0;-0.0
820;-0.0;-11.49;12.69;-1.2;0.0;-0.0
821;-0.0;-17.24;19.03;-1.79;0.0;-0.0
822;-0.0;-17.24;19.03;-1.79;0.0;-0.0
823;34.79;-31.51;0.0;-3.28;-8.28;-33.55
824;34.79;-31.51;0.0;-3.28;-8.28;-131.28
825;34.79;-31.51;0.0;-3.28;-8.28;-306.91
826;34.79;-31.51;0.0;-3.28;-8.28;-363.63
827;34.79;-31.51;0.0;-3.28;-8.28;-382.77
828;34.79;-31.51;0.0;-3.28;-8.28;-362.95
829;100.8;-31.51;-66.01;-3.28;-8.28;-219.72
830;185.89;-31.51;-151.09;-3.28;-8.28;-0.0
831;38.27;-31.51;-3.48;-3.28;-8.28;-0.0
832;-0.0;-7.0;7.73;-0.73;5.94;-0.0
833;-0.0;-7.0;7.73;-0.73;5.94;-0.0
834;-0.0;-7.0;7.73;-0.73;5.94;-0.0
835;-0.0;0.0;0.0;0.0;6.67;-0.0
836;-0.0;0.0;0.0;0.0;6.67;-0.0
837;-0.0;0.0;0.0;0.0;6.67;-0.0
838;-0.0;0.0;0.0;0.0;6.67;-0.0
839;-0.0;0.0;0.0;0.0;6.67;-0.0
840;-0.0;-7.0;7.73;-0.73;2.6;-0.0
841;-0.0;-7.0;7.73;-0.73;2.6;-0.0
842;-0.0;-7.0;7.73;-0.73;2.6;-0.0
843;-0.0;-7.0;7.73;-0.73;2.6;-0.0
844;-0.0;-7.0;7.73;-0.73;2.6;-0.0
845;-0.0;-7.0;7.73;-0.73;5.94;-0.0
846;-0.0;-9.63;10.63;-1.0;4.42;-0.0
847;5.47;-17.24;13.57;-1.79;0.0;-0.0
848;19.14;-17.33;0.0;-1.8;-0.05;-0.0
849;30.75;-27.86;0.0;-2.9;-6.16;-0.0
850;39.64;-31.51;-4.85;-3.28;-8.28;-0.0
851;49.89;-31.51;-15.1;-3.28;-8.28;-0.0
852;41.69;-31.51;-6.9;-3.28;-8.28;-0.0
853;38.95;-31.51;-4.16;-3.28;-8.28;-0.0
854;30.07;-27.24;0.0;-2.83;-5.8;-0.0
855;4.78;-7.0;2.95;-0.73;5.94;-0.0
856;-0.0;-7.0;7.73;-0.73;5.94;-0.0
857;-0.0;-7.0;7.73;-0.73;5.94;-0.0
858;-0.0;-7.0;7.73;-0.73;5.94;-0.0
859;-0.0;-7.0;7.73;-0.73;2.6;-0.0
860;-0.0;-7.0;7.73;-0.73;2.6;-0.0
861;-0.0;-7.0;7.73;-0.73;2.6;-0.0
862;-0.0;-7.0;7.73;-0.73;2.6;-0.0
863;-0.0;-7.0;7.73;-0.73;2.6;-0.0
864;-0.0;-7.0;7.73;-0.73;2.6;-0.0
865;-0.0;-7.0;7.73;-0.73;2.6;-0.0
866;-0.0;-11.49;12.69;-1.2;0.0;-0.0
867;-0.0;-11.49;12.69;-1.2;0.0;-0.0
868;-0.0;-7.0;7.73;-0.73;2.6;-0.0
869;-0.0;-17.24;19.03;-1.79;0.0;-0.0
870;-0.0;-17.24;19.03;-1.79;0.0;-0.0
871;11.62;-16.3;6.37;-1.69;0.55;-0.0
872;34.79;-31.51;0.0;-3.28;-8.28;-17.83
873;34.79;-31.51;0.0;-3.28;-8.28;-56.1
874;34.79;-31.51;0.0;-3.28;-8.28;-75.24
875;34.79;-31.51;0.0;-3.28;-8.28;-103.94
876;34.79;-31.51;0.0;-3.28;-8.28;-101.21
877;91.03;-31.51;-56.24;-3.28;-8.28;-29.93
878;86.79;-31.51;-52.0;-3.28;-8.28;-0.0
879;16.4;-14.86;0.0;-1.54;1.38;-0.0
880;-0.0;-7.0;7.73;-0.73;5.94;-0.0
881;-0.0;-7.0;7.73;-0.73;5.94;-0.0
882;-0.0;-7.0;7.73;-0.73;5.94;-0.0
883;-0.0;-7.0;7.73;-0.73;2.6;-0.0
884;-0.0;-7.0;7.73;-0.73;2.6;-0.0
885;-0.0;-7.0;7.73;-0.73;2.6;-0.0
886;-0.0;-7.0;7.73;-0.73;2.6;-0.0
887;-0.0;-7.0;7.73;-0.73;2.6;-0.0
888;-0.0;-7.0;7.73;-0.73;2.6;-0.0
889;-0.0;-7.0;7.73;-0.73;2.6;-0.0
890;-0.0;-7.0;7.73;-0.73;2.6;-0.0
891;-0.0;-7.0;7.73;-0.73;2.6;-0.0
892;-0.0;-7.0;7.73;-0.73;2.6;-0.0
893;-0.0;-7.0;7.73;-0.73;5.94;-0.0
894;11.62;-10.52;0.0;-1.09;3.9;-0.0
895;34.79;-31.51;0.0;-3.28;-8.28;-81.39
896;34.79;-31.51;0.0;-3.28;-8.28;-247.45
897;34.79;-31.51;0.0;-3.28;-8.28;-361.58
898;34.79;-31.51;0.0;-3.28;-8.28;-417.62
899;34.79;-31.51;0.0;-3.28;-8.28;-430.61
900;34.79;-31.51;0.0;-3.28;-8.28;-397.12
901;34.79;-31.51;0.0;-3.28;-8.28;-317.16
902;150.76;-31.51;-115.97;-3.28;-8.28;-66.56
903;34.79;-31.51;0.0;-3.28;-8.28;-15.1
904;-0.0;-7.0;7.73;-0.73;5.94;-0.0
905;-0.0;-7.0;7.73;-0.73;5.94;-0.0
906;-0.0;-7.0;7.73;-0.73;5.94;-0.0
907;-0.0;-7.0;7.73;-0.73;2.6;-0.0
908;-0.0;-7.0;7.73;-0.73;2.6;-0.0
909;-0.0;-7.0;7.73;-0.73;2.6;-0.0
910;-0.0;-7.0;7.73;-0.73;2.6;-0.0
911;-0.0;-7.0;7.73;-0.73;2.6;-0.0
912;-0.0;-7.0;7.73;-0.73;2.6;-0.0
913;-0.0;-7.0;7.73;-0.73;2.6;-0.0
914;-0.0;-7.0;7.73;-0.73;2.6;-0.0
915;-0.0;-7.0;7.73;-0.73;2.6;-0.0
916;-0.0;-7.0;7.73;-0.73;2.6;-0.0
917;-0.0;-7.0;7.73;-0.73;5.94;-0.0
918;-0.0;-7.0;7.73;-0.73;5.94;-0.0
919;34.79;-31.51;0.0;-3.28;-8.28;-110.77
920;34.79;-31.51;0.0;-3.28;-8.28;-263.17
921;34.79;-31.51;0.0;-3.28;-8.28;-365.68
922;34.79;-31.51;0.0;-3.28;-8.28;-419.67
923;34.79;-31.51;0.0;-3.28;-8.28;-429.92
924;34.79;-31.51;0.0;-3.28;-8.28;-399.17
925;34.79;-31.51;0.0;-3.28;-8.28;-325.36
926;116.53;-31.51;-81.74;-3.28;-8.28;-120.61
927;69.02;-31.51;-34.23;-3.28;-8.28;-0.0
928;-0.0;-7.0;7.73;-0.73;5.94;-0.0
