;pv;grid;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
406;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
407;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
408;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
409;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
410;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
411;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
412;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
413;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
414;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
415;0.86;14.11;-13.56;0.0;-1.41;2.14;-0.0
416;10.44;14.11;-22.23;0.0;-2.31;-2.9;-0.0
417;23.75;2.97;-24.2;0.0;-2.52;-4.04;-0.0
418;36.2;-0.0;-24.2;-9.48;-2.52;-4.04;-0.0
419;43.38;-0.0;-24.2;-16.66;-2.52;-4.04;-0.0
420;43.48;-0.0;-24.2;-16.76;-2.52;-4.04;-0.0
421;34.19;-0.0;-24.2;-7.47;-2.52;-4.04;-0.0
422;15.61;-0.0;-24.2;11.11;-2.52;-4.04;-0.0
423;0.38;-0.0;-17.24;18.65;-1.79;0.0;-0.0
424;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
425;-0.0;14.11;-17.24;4.93;-1.79;0.0;-0.0
426;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
427;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
428;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
429;-0.0;2.12;-5.38;3.81;-0.56;3.55;-0.0
430;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
431;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
432;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
433;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
434;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
435;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
436;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
437;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
438;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
439;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
440;2.11;14.11;-14.69;0.0;-1.53;1.48;-0.0
441;5.65;14.11;-17.9;0.0;-1.86;-0.38;-0.0
442;8.43;14.11;-20.41;0.0;-2.12;-1.84;-0.0
443;9.58;4.84;-13.06;0.0;-1.36;2.42;-0.0
444;10.53;14.11;-22.32;0.0;-2.32;-2.95;-0.0
445;10.63;14.11;-22.41;0.0;-2.33;-3.0;-0.0
446;4.79;14.11;-17.12;0.0;-1.78;0.07;-0.0
447;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
448;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
449;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
450;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
451;-0.0;13.93;-12.62;0.0;-1.31;-0.65;-0.0
452;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
453;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
454;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
455;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
456;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
457;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
458;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
459;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
460;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
461;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
462;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
463;0.77;14.11;-13.47;0.0;-1.4;2.19;-0.0
464;8.24;14.11;-20.24;0.0;-2.1;-1.74;-0.0
465;18.0;8.71;-24.2;0.0;-2.52;-4.04;-0.0
466;29.02;-0.0;-24.2;-2.3;-2.52;-4.04;-0.0
467;46.16;-0.0;-24.2;-19.44;-2.52;-4.04;-0.0
468;40.22;-0.0;-24.2;-13.5;-2.52;-4.04;-0.0
469;26.24;0.48;-24.2;0.0;-2.52;-4.04;-0.0
470;7.76;8.47;-24.2;10.49;-2.52;-4.04;-0.0
471;0.1;14.11;-24.2;12.52;-2.52;-4.04;-0.0
472;-0.0;14.11;-17.24;4.93;-1.79;0.0;-0.0
473;-0.0;14.11;-19.4;7.31;-2.02;-1.25;-0.0
474;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
475;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
476;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
477;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
478;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
479;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
480;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
481;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
482;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
483;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
484;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
485;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
486;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
487;0.48;14.11;-13.21;0.0;-1.37;2.34;-0.0
488;6.8;14.11;-18.94;0.0;-1.97;-0.98;-0.0
489;15.04;11.68;-24.2;0.0;-2.52;-4.04;-0.0
490;25.76;0.96;-24.2;0.0;-2.52;-4.04;-0.0
491;31.51;-0.0;-24.2;-4.79;-2.52;-4.04;-0.0
492;22.79;3.93;-24.2;0.0;-2.52;-4.04;-0.0
493;17.81;8.91;-24.2;0.0;-2.52;-4.04;-0.0
494;4.88;14.11;-17.24;0.04;-1.79;0.0;-0.0
495;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
496;-0.0;14.11;-17.08;4.75;-1.78;0.09;-0.0
497;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
498;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
499;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
500;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
501;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
502;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
503;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
504;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
505;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
506;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
507;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
508;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
509;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
510;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
511;0.1;14.11;-12.86;0.0;-1.34;2.54;-0.0
512;2.97;14.11;-15.47;0.0;-1.61;1.03;-0.0
513;5.46;14.11;-17.72;0.0;-1.84;-0.28;-0.0
514;7.37;14.11;-19.46;0.0;-2.02;-1.29;-0.0
515;7.95;14.11;-19.98;0.0;-2.08;-1.59;-0.0
516;10.44;14.11;-22.23;0.0;-2.31;-2.9;-0.0
517;7.95;14.11;-19.98;0.0;-2.08;-1.59;-0.0
518;3.26;14.11;-15.73;0.0;-1.64;0.88;-0.0
519;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
520;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
521;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
522;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
523;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
524;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
525;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
526;-0.0;13.84;-12.53;0.0;-1.3;-0.6;-0.0
527;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
528;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
529;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
530;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
531;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
532;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
533;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
534;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
535;0.86;14.11;-13.56;0.0;-1.41;2.14;-0.0
536;8.52;14.11;-20.5;0.0;-2.13;-1.89;-0.0
537;18.0;8.71;-24.2;0.0;-2.52;-4.04;-0.0
538;25.57;-0.0;-23.16;0.0;-2.41;-3.43;-0.0
539;28.16;-0.0;-24.2;-1.44;-2.52;-4.04;-0.0
540;28.35;-0.0;-24.2;-1.63;-2.52;-4.04;-0.0
541;19.63;7.09;-24.2;0.0;-2.52;-4.04;-0.0
542;8.04;14.11;-20.06;0.0;-2.09;-1.64;-0.0
543;0.38;14.11;-13.12;0.0;-1.36;2.39;-0.0
544;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
545;-0.0;2.87;-5.38;3.06;-0.56;6.88;-0.0
546;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
547;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
548;-0.0;13.37;-12.11;0.0;-1.26;-0.36;-0.0
549;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
550;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
551;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
552;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
553;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
554;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
555;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
556;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
557;-0.0;5.94;-5.38;0.0;-0.56;6.88;-0.0
558;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
559;1.15;14.11;-13.82;0.0;-1.44;1.98;-0.0
560;9.48;14.11;-21.37;0.0;-2.22;-2.39;-0.0
561;22.22;-0.0;-20.13;0.0;-2.09;-1.67;-0.0
562;34.09;-0.0;-24.2;-7.37;-2.52;-4.04;-0.0
563;34.76;-0.0;-24.2;-8.04;-2.52;-4.04;-0.0
564;34.0;-0.0;-24.2;-7.28;-2.52;-4.04;-0.0
565;26.34;-0.0;-24.2;0.38;-2.52;-4.04;-0.0
566;10.15;14.11;-21.97;0.0;-2.28;-2.75;-0.0
567;0.48;14.11;-17.24;4.45;-1.79;0.0;-0.0
568;-0.0;-0.0;-10.81;11.93;-1.12;3.73;-0.0
569;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
570;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
571;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
572;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
573;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
574;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
575;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
576;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
577;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
578;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
579;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
580;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
581;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
582;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
583;1.82;14.11;-14.43;0.0;-1.5;1.63;-0.0
584;9.67;14.11;-21.54;0.0;-2.24;-2.49;-0.0
585;18.29;8.43;-24.2;0.0;-2.52;-4.04;-0.0
586;24.8;-0.0;-22.47;0.0;-2.34;-3.03;-0.0
587;23.46;3.26;-24.2;0.0;-2.52;-4.04;-0.0
588;21.93;4.79;-24.2;0.0;-2.52;-4.04;-0.0
589;16.09;10.63;-24.2;0.0;-2.52;-4.04;-0.0
590;8.52;14.11;-20.5;0.0;-2.13;-1.89;-0.0
591;0.48;14.11;-13.21;0.0;-1.37;2.34;-0.0
592;-0.0;5.94;-5.38;0.0;-0.56;6.88;-0.0
593;-0.0;11.5;-10.41;0.0;-1.08;3.96;-0.0
594;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
595;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
596;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
597;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
598;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
599;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
600;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
601;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
602;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
603;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
604;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
605;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
606;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
607;0.1;14.11;-12.86;0.0;-1.34;2.54;-0.0
608;2.11;14.11;-14.69;0.0;-1.53;1.48;-0.0
609;5.27;14.11;-17.55;0.0;-1.82;-0.18;-0.0
610;8.81;14.11;-20.76;0.0;-2.16;-2.04;-0.0
611;8.52;14.11;-20.5;0.0;-2.13;-1.89;-0.0
612;7.28;14.11;-19.37;0.0;-2.01;-1.24;-0.0
613;4.5;14.11;-16.86;0.0;-1.75;0.22;-0.0
614;1.53;14.11;-14.17;0.0;-1.47;1.78;-0.0
615;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
616;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
617;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
618;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
619;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
620;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
621;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
622;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
623;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
624;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
625;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
626;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
627;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
628;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
629;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
630;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
631;0.29;14.11;-13.04;0.0;-1.36;2.44;-0.0
632;3.64;14.11;-16.07;0.0;-1.67;0.68;-0.0
633;9.39;14.11;-21.28;0.0;-2.21;-2.34;-0.0
634;15.13;11.59;-24.2;0.0;-2.52;-4.04;-0.0
635;17.43;9.29;-24.2;0.0;-2.52;-4.04;-0.0
636;15.71;11.01;-24.2;0.0;-2.52;-4.04;-0.0
637;11.78;14.11;-23.45;0.0;-2.44;-3.6;-0.0
638;6.61;14.11;-18.76;0.0;-1.95;-0.88;-0.0
639;0.48;14.11;-13.21;0.0;-1.37;2.34;-0.0
640;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
641;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
642;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
643;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
644;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
645;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
646;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
647;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
648;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
649;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
650;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
651;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
652;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
653;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
654;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
655;2.49;14.11;-15.03;0.0;-1.56;1.28;-0.0
656;9.48;14.11;-21.37;0.0;-2.22;-2.39;-0.0
657;18.39;8.33;-24.2;0.0;-2.52;-4.04;-0.0
658;37.73;-0.0;-24.2;-11.01;-2.52;-4.04;-0.0
659;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-1.92
660;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-0.38
661;39.84;-0.0;-24.2;-13.12;-2.52;-4.04;-0.0
662;21.36;5.36;-24.2;0.0;-2.52;-4.04;-0.0
663;2.78;14.11;-24.2;9.84;-2.52;-4.04;-0.0
664;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
665;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
666;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
667;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
668;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
669;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
670;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
671;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
672;-0.0;14.11;-24.2;12.61;-2.52;-7.37;-0.0
673;-0.0;14.11;-24.2;12.61;-2.52;-7.37;-0.0
674;-0.0;14.11;-14.93;2.37;-1.55;-1.99;-0.0
675;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
676;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
677;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
678;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
679;0.67;14.11;-13.39;0.0;-1.39;2.24;-0.0
680;6.22;14.11;-18.42;0.0;-1.92;-0.68;-0.0
681;12.93;13.79;-24.2;0.0;-2.52;-4.04;-0.0
682;14.17;12.55;-24.2;0.0;-2.52;-4.04;-0.0
683;16.09;10.63;-24.2;0.0;-2.52;-4.04;-0.0
684;15.71;11.01;-24.2;0.0;-2.52;-4.04;-0.0
685;13.79;12.93;-24.2;0.0;-2.52;-4.04;-0.0
686;6.61;14.11;-18.76;0.0;-1.95;-0.88;-0.0
687;0.48;14.11;-13.21;0.0;-1.37;2.34;-0.0
688;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
689;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
690;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
691;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
692;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
693;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
694;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
695;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
696;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
697;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
698;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
699;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
700;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
701;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
702;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
703;1.92;14.11;-14.51;0.0;-1.51;1.58;-0.0
704;8.14;14.11;-20.15;0.0;-2.1;-1.69;-0.0
705;13.02;13.69;-24.2;0.0;-2.52;-4.04;-0.0
706;12.64;14.08;-24.2;0.0;-2.52;-4.04;-0.0
707;12.64;14.08;-24.2;0.0;-2.52;-4.04;-0.0
708;13.12;13.6;-24.2;0.0;-2.52;-4.04;-0.0
709;8.33;14.11;-20.32;0.0;-2.11;-1.79;-0.0
710;4.31;14.11;-16.68;0.0;-1.73;0.32;-0.0
711;0.38;14.11;-13.12;0.0;-1.36;2.39;-0.0
712;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
713;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
714;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
715;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
716;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
717;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
718;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
719;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
720;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
721;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
722;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
723;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
724;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
725;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
726;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
727;0.57;14.11;-13.3;0.0;-1.38;2.29;-0.0
728;4.98;14.11;-17.29;0.0;-1.8;-0.03;-0.0
729;8.52;14.11;-20.5;0.0;-2.13;-1.89;-0.0
730;6.9;14.11;-19.02;0.0;-1.98;-1.03;-0.0
731;7.37;14.11;-19.46;0.0;-2.02;-1.29;-0.0
732;5.27;14.11;-17.55;0.0;-1.82;-0.18;-0.0
733;0.96;14.11;-13.65;0.0;-1.42;2.08;-0.0
734;0.19;14.11;-12.95;0.0;-1.35;2.49;-0.0
735;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
736;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
737;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
738;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
739;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
740;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
741;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
742;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
743;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
744;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
745;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
746;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
747;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
748;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
749;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
750;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
751;0.38;14.11;-13.12;0.0;-1.36;2.39;-0.0
752;3.83;14.11;-16.25;0.0;-1.69;0.58;-0.0
753;6.8;14.11;-18.94;0.0;-1.97;-0.98;-0.0
754;4.41;14.11;-16.77;0.0;-1.74;0.27;-0.0
755;4.41;14.11;-16.77;0.0;-1.74;0.27;-0.0
756;3.93;14.11;-16.33;0.0;-1.7;0.52;-0.0
757;2.87;14.11;-15.38;0.0;-1.6;1.08;-0.0
758;1.53;14.11;-14.17;0.0;-1.47;1.78;-0.0
759;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
760;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
761;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
762;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
763;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
764;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
765;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
766;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
767;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
768;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
769;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
770;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
771;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
772;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
773;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
774;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
775;0.19;14.11;-12.95;0.0;-1.35;2.49;-0.0
776;1.44;14.11;-14.08;0.0;-1.46;1.83;-0.0
777;3.35;14.11;-15.81;0.0;-1.64;0.83;-0.0
778;5.84;14.11;-18.07;0.0;-1.88;-0.48;-0.0
779;8.14;14.11;-20.15;0.0;-2.1;-1.69;-0.0
780;8.71;14.11;-20.67;0.0;-2.15;-1.99;-0.0
781;6.22;14.11;-18.42;0.0;-1.92;-0.68;-0.0
782;2.78;14.11;-15.29;0.0;-1.59;1.13;-0.0
783;0.1;14.11;-12.86;0.0;-1.34;2.54;-0.0
784;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
785;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
786;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
787;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
788;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
789;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
790;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
791;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
792;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
793;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
794;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
795;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
796;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
797;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
798;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
799;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
800;0.1;14.11;-12.86;0.0;-1.34;2.54;-0.0
801;0.57;14.11;-13.3;0.0;-1.38;2.29;-0.0
802;2.87;14.11;-15.38;0.0;-1.6;1.08;-0.0
803;4.6;14.11;-16.94;0.0;-1.76;0.17;-0.0
804;5.36;14.11;-17.64;0.0;-1.83;-0.23;-0.0
805;4.88;14.11;-17.2;0.0;-1.79;0.02;-0.0
806;2.49;14.11;-15.03;0.0;-1.56;1.28;-0.0
807;0.19;14.11;-12.95;0.0;-1.35;2.49;-0.0
808;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
809;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
810;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
811;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
